1,100,388,227,76,0,4,21,1
1,100,279,227,76,0,4,21,1
1,100,276,172,21,1,0,21,0
1,100,0,1,23,0,0,21,0
1,100,388,227,76,0,4,21,1
1,100,279,227,76,0,4,21,1
1,100,276,172,21,1,0,21,0
1,100,0,1,23,0,0,21,0
1,222,79,172,21,1,1,21,1
1,222,0,1,23,0,0,21,0
1,227,79,172,21,1,1,21,1
1,227,0,1,23,0,0,21,0
1,232,79,172,21,1,1,21,1
1,232,0,1,23,0,0,21,0
1,137,79,148,21,1,4,21,1
1,137,0,1,23,0,1,21,1
1,137,79,148,21,1,4,21,1
1,137,0,1,23,0,1,21,0
1,383,205,227,76,0,4,21,1
1,383,17,199,17,0,0,19,0
1,383,232,223,20,0,0,21,0
1,383,0,1,23,0,0,21,0
4,217,130,225,6,0,1,24,1
4,217,162,225,143,0,0,21,0
4,217,406,55,21,1,1,21,1
4,217,0,4,23,0,1,21,1
4,218,141,225,110,0,1,21,1
4,218,406,55,21,1,0,6,0
4,218,0,4,23,0,0,21,0
4,217,130,225,6,0,1,24,1
4,217,162,225,143,0,0,21,0
4,217,406,79,21,1,1,21,1
4,217,0,4,23,0,1,21,1
4,218,141,225,110,0,1,21,1
4,218,406,79,21,1,0,6,0
4,218,0,4,23,0,0,21,0
4,137,296,148,21,1,4,21,1
4,137,0,4,23,0,6,21,1
4,137,296,148,21,1,4,21,1
4,137,0,4,23,0,6,21,0
4,137,276,177,16,0,5,21,1
4,137,296,148,21,1,4,21,0
4,137,0,4,23,0,6,21,1
4,137,130,225,6,0,6,21,1
4,137,162,225,143,0,0,21,0
4,137,276,177,16,0,5,21,1
4,137,296,148,21,1,4,21,0
4,137,0,4,23,0,6,21,1
4,100,276,177,21,1,7,21,1
4,100,0,4,23,0,7,21,1
4,100,276,177,21,1,7,21,1
4,100,0,4,23,0,7,21,1
4,100,130,225,6,0,4,21,1
4,100,162,225,143,0,0,21,0
4,100,276,177,21,1,7,21,1
4,100,0,4,23,0,7,21,1
4,100,130,225,6,0,6,21,1
4,100,162,225,143,0,0,21,0
4,100,276,177,21,1,7,21,1
4,100,0,4,23,0,7,21,1
4,100,130,225,6,0,6,21,1
4,100,162,225,143,0,0,21,0
4,100,276,177,21,1,7,21,1
4,100,0,4,23,0,7,21,1
4,219,296,177,21,1,1,21,1
4,219,0,4,23,0,0,21,0
4,220,296,177,21,1,1,21,1
4,220,0,4,23,0,0,21,0
4,222,296,177,21,1,1,21,1
4,222,0,4,23,0,0,21,0
4,383,117,58,21,1,1,21,1
4,383,0,4,23,0,0,19,0
0,151,406,55,21,1,1,21,1
0,151,0,0,23,0,0,21,0
0,373,188,130,21,1,1,21,1
0,373,0,0,23,0,0,21,0
0,383,299,198,21,1,1,21,1
0,383,0,0,23,0,0,19,0
0,383,299,198,21,1,1,21,1
0,383,188,130,21,1,0,21,0
0,383,0,0,23,0,0,19,0
14,383,299,198,21,1,1,21,1
14,383,0,16,23,0,0,19,0
14,383,299,198,21,1,1,21,1
14,383,188,130,21,1,0,21,0
14,383,0,16,23,0,0,19,0
15,4,365,173,21,1,1,23,1
15,4,90,173,21,1,1,23,1
15,4,406,162,28,1,0,22,0
15,4,0,17,23,0,0,19,0
15,4,364,177,21,1,8,21,1
15,4,89,177,21,1,7,21,1
15,4,406,162,21,1,0,21,0
15,4,0,17,23,0,0,21,0
15,4,364,177,21,1,8,22,1
15,4,89,177,21,1,7,22,1
15,4,406,162,21,1,0,23,0
15,4,0,17,23,0,0,19,0
15,4,364,177,21,1,8,21,1
15,4,89,177,21,1,7,21,1
15,4,406,162,28,1,0,21,0
15,4,0,17,45,0,0,21,0
15,4,130,225,6,0,4,21,1
15,4,162,225,143,0,0,21,0
15,4,364,177,21,1,8,21,1
15,4,89,177,21,1,7,21,1
15,4,406,162,28,1,0,21,0
15,4,0,17,45,0,0,21,0
15,4,364,177,21,1,8,21,1
