id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	122	8	AnnotationUtils.java	equals	a1	Annotation	PARAM_AS	1	2	NO_USE	1
0	122	8	AnnotationUtils.java	equals	a2	Annotation	PARAM_AS	1	2	NO_USE	1
0	122	8	AnnotationUtils.java	equals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	0
1	125	8	AnnotationUtils.java	equals	a1	Annotation	PARAM_AS	1	2	NO_USE	1
1	125	8	AnnotationUtils.java	equals	a2	Annotation	PARAM_AS	1	2	NO_USE	1
1	125	8	AnnotationUtils.java	equals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	0
2	132	8	AnnotationUtils.java	equals	type	Class<? extends Annotation>	annotationType()	0	1	NO_USE	1
2	132	8	AnnotationUtils.java	equals	type2	Class<? extends Annotation>	annotationType()	0	1	NO_USE	1
2	132	8	AnnotationUtils.java	equals	a1	Annotation	PARAM_AS	1	2	NO_USE	0
2	132	8	AnnotationUtils.java	equals	a2	Annotation	PARAM_AS	1	2	NO_USE	0
2	132	8	AnnotationUtils.java	equals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	0
3	137	16	AnnotationUtils.java	equals	type	Class<? extends Annotation>	annotationType()	0	1	NO_USE	0
3	137	16	AnnotationUtils.java	equals	type2	Class<? extends Annotation>	annotationType()	0	1	NO_USE	0
3	137	16	AnnotationUtils.java	equals	a1	Annotation	PARAM_AS	1	2	PARAM_USE	0
3	137	16	AnnotationUtils.java	equals	a2	Annotation	PARAM_AS	1	2	PARAM_USE	0
3	137	16	AnnotationUtils.java	equals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	CLALLER_USE	1
4	141	20	AnnotationUtils.java	equals	v1	Object	invoke()	0	1	NO_USE	1
4	141	20	AnnotationUtils.java	equals	v2	Object	invoke()	0	1	NO_USE	1
4	141	20	AnnotationUtils.java	equals	type	Class<? extends Annotation>	annotationType()	0	1	NO_USE	0
4	141	20	AnnotationUtils.java	equals	type2	Class<? extends Annotation>	annotationType()	0	1	NO_USE	0
4	141	20	AnnotationUtils.java	equals	a1	Annotation	PARAM_AS	1	2	NO_USE	0
4	141	20	AnnotationUtils.java	equals	a2	Annotation	PARAM_AS	1	2	NO_USE	0
4	141	20	AnnotationUtils.java	equals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	1
5	172	16	AnnotationUtils.java	hashCode	value	Object	invoke()	0	1	NO_USE	1
5	172	16	AnnotationUtils.java	hashCode	result	int	0	0	0	NO_USE	0
5	172	16	AnnotationUtils.java	hashCode	type	Class<? extends Annotation>	annotationType()	0	0	NO_USE	0
5	172	16	AnnotationUtils.java	hashCode	a	Annotation	PARAM_AS	1	0	NO_USE	0
5	172	16	AnnotationUtils.java	hashCode	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
6	197	12	AnnotationUtils.java	toString	builder	ToStringBuilder	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
6	197	12	AnnotationUtils.java	toString	a	Annotation	PARAM_AS	1	0	NO_USE	0
6	197	12	AnnotationUtils.java	toString	THIS	AnnotationUtils	UNKNOWN_AS	0	1	NO_USE	1
7	223	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	PARAM_AS	1	2	NO_USE	1
7	223	8	AnnotationUtils.java	isValidAnnotationMemberType	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
8	226	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	PARAM_AS	1	2	CLALLER_USE	1
8	226	8	AnnotationUtils.java	isValidAnnotationMemberType	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
9	243	8	AnnotationUtils.java	hashMember	part1	int	*	0	0	^	0
9	243	8	AnnotationUtils.java	hashMember	name	String	PARAM_AS	1	0	NO_USE	0
9	243	8	AnnotationUtils.java	hashMember	value	Object	PARAM_AS	1	2	CLALLER_USE	1
9	243	8	AnnotationUtils.java	hashMember	THIS	AnnotationUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
10	246	8	AnnotationUtils.java	hashMember	part1	int	*	0	0	^	0
10	246	8	AnnotationUtils.java	hashMember	name	String	PARAM_AS	1	0	NO_USE	0
10	246	8	AnnotationUtils.java	hashMember	value	Object	PARAM_AS	1	2	OTHER_USE	1
10	246	8	AnnotationUtils.java	hashMember	THIS	AnnotationUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
11	263	8	AnnotationUtils.java	memberEquals	type	Class<?>	PARAM_AS	1	2	NO_USE	0
11	263	8	AnnotationUtils.java	memberEquals	o1	Object	PARAM_AS	1	2	NO_USE	1
11	263	8	AnnotationUtils.java	memberEquals	o2	Object	PARAM_AS	1	2	NO_USE	1
11	263	8	AnnotationUtils.java	memberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
12	266	8	AnnotationUtils.java	memberEquals	type	Class<?>	PARAM_AS	1	2	NO_USE	0
12	266	8	AnnotationUtils.java	memberEquals	o1	Object	PARAM_AS	1	2	NO_USE	1
12	266	8	AnnotationUtils.java	memberEquals	o2	Object	PARAM_AS	1	2	NO_USE	1
12	266	8	AnnotationUtils.java	memberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
13	269	8	AnnotationUtils.java	memberEquals	type	Class<?>	PARAM_AS	1	2	CLALLER_USE	1
13	269	8	AnnotationUtils.java	memberEquals	o1	Object	PARAM_AS	1	2	PARAM_USE	0
13	269	8	AnnotationUtils.java	memberEquals	o2	Object	PARAM_AS	1	2	PARAM_USE	0
13	269	8	AnnotationUtils.java	memberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
14	272	8	AnnotationUtils.java	memberEquals	type	Class<?>	PARAM_AS	1	2	NO_USE	1
14	272	8	AnnotationUtils.java	memberEquals	o1	Object	PARAM_AS	1	2	OTHER_USE	0
14	272	8	AnnotationUtils.java	memberEquals	o2	Object	PARAM_AS	1	2	OTHER_USE	0
14	272	8	AnnotationUtils.java	memberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
15	287	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
15	287	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
15	287	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
15	287	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
16	290	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
16	290	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
16	290	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
16	290	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
17	293	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
17	293	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
17	293	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
17	293	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
18	296	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
18	296	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
18	296	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
18	296	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
19	299	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
19	299	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
19	299	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
19	299	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
20	302	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
20	302	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
20	302	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
20	302	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
21	305	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
21	305	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
21	305	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
21	305	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
22	308	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
22	308	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
22	308	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
22	308	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
23	311	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	PARAM_AS	1	9	NO_USE	1
23	311	8	AnnotationUtils.java	arrayMemberEquals	o1	Object	PARAM_AS	1	0	OTHER_USE	0
23	311	8	AnnotationUtils.java	arrayMemberEquals	o2	Object	PARAM_AS	1	0	OTHER_USE	0
23	311	8	AnnotationUtils.java	arrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	PARAM_AS	1	2	NO_USE	1
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	a2	Annotation[]	PARAM_AS	1	2	NO_USE	1
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	1
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	i	int	0	0	2	NO_USE	1
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	PARAM_AS	1	2	NO_USE	1
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	a2	Annotation[]	PARAM_AS	1	2	NO_USE	1
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	UNKNOWN_AS	0	3	NO_USE	1
26	344	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
26	344	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
26	344	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
27	347	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
27	347	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
27	347	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
28	350	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
28	350	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
28	350	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
29	353	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
29	353	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
29	353	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
30	356	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
30	356	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
30	356	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
31	359	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
31	359	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
31	359	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
32	362	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
32	362	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
32	362	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
33	365	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	PARAM_AS	1	8	NO_USE	1
33	365	8	AnnotationUtils.java	arrayMemberHash	o	Object	PARAM_AS	1	0	OTHER_USE	0
33	365	8	AnnotationUtils.java	arrayMemberHash	THIS	AnnotationUtils	UNKNOWN_AS	0	0	NO_USE	0
34	139	8	CharSet.java	getInstance	setStrs	String	PARAM_AS	1	2	NO_USE	1
34	139	8	CharSet.java	getInstance	THIS	CharSet	UNKNOWN_AS	0	1	NO_USE	0
35	142	8	CharSet.java	getInstance	setStrs	String	PARAM_AS	1	2	ARR_USE	1
35	142	8	CharSet.java	getInstance	THIS	CharSet	UNKNOWN_AS	0	1	NO_USE	1
36	144	12	CharSet.java	getInstance	common	CharSet	get()	0	1	RET_USE	1
36	144	12	CharSet.java	getInstance	setStrs	String	PARAM_AS	1	2	NO_USE	0
