id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	164	8	WordUtils.java	wrap	str	String	PARAM_AS	1	2	NO_USE	1
0	164	8	WordUtils.java	wrap	wrapLength	int	PARAM_AS	1	1	NO_USE	0
0	164	8	WordUtils.java	wrap	newLineStr	String	PARAM_AS	1	1	NO_USE	0
0	164	8	WordUtils.java	wrap	wrapLongWords	boolean	PARAM_AS	1	0	NO_USE	0
0	164	8	WordUtils.java	wrap	THIS	WordUtils	UNKNOWN_AS	0	0	NO_USE	0
1	167	8	WordUtils.java	wrap	str	String	PARAM_AS	1	2	NO_USE	0
1	167	8	WordUtils.java	wrap	wrapLength	int	PARAM_AS	1	1	NO_USE	0
1	167	8	WordUtils.java	wrap	newLineStr	String	PARAM_AS	1	1	NO_USE	1
1	167	8	WordUtils.java	wrap	wrapLongWords	boolean	PARAM_AS	1	0	NO_USE	0
1	167	8	WordUtils.java	wrap	THIS	WordUtils	UNKNOWN_AS	0	0	NO_USE	0
2	170	8	WordUtils.java	wrap	str	String	PARAM_AS	1	2	NO_USE	0
2	170	8	WordUtils.java	wrap	wrapLength	int	PARAM_AS	1	1	NO_USE	1
2	170	8	WordUtils.java	wrap	newLineStr	String	NAME	1	1	NO_USE	0
2	170	8	WordUtils.java	wrap	wrapLongWords	boolean	PARAM_AS	1	0	NO_USE	0
2	170	8	WordUtils.java	wrap	THIS	WordUtils	UNKNOWN_AS	0	0	NO_USE	0
3	178	12	WordUtils.java	wrap	inputLineLength	int	length()	0	0	NO_USE	0
3	178	12	WordUtils.java	wrap	offset	int	0	0	2	x++	1
3	178	12	WordUtils.java	wrap	wrappedLine	StringBuffer	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
3	178	12	WordUtils.java	wrap	str	String	PARAM_AS	1	2	NO_USE	1
3	178	12	WordUtils.java	wrap	wrapLength	int	1	1	1	NO_USE	0
3	178	12	WordUtils.java	wrap	newLineStr	String	NAME	1	1	NO_USE	0
3	178	12	WordUtils.java	wrap	wrapLongWords	boolean	PARAM_AS	1	0	NO_USE	0
3	178	12	WordUtils.java	wrap	THIS	WordUtils	UNKNOWN_AS	0	0	NO_USE	0
4	184	12	WordUtils.java	wrap	spaceToWrapAt	int	lastIndexOf()	0	2	PARAM_USE	1
4	184	12	WordUtils.java	wrap	inputLineLength	int	length()	0	0	OTHER_USE	0
4	184	12	WordUtils.java	wrap	offset	int	0	0	2	PARAM_USE	1
