AbstractContinuousDistribution.java,inverseCumulativeProbability,p,double,0,DEF,$ > 1.0=0.344198524952,$ < 0.0=0.241794854403,$ == 0=0.0262189749628,Double.isNaN($)=0.00977644138038,$ == 1=0.00843073520809,$ < pEnd=0.00811161659658,$ <= 0=0.00621983921155,Double.isInfinite($)=0.00463371584192,v.getDimension() != $=0.00427191518247,$ >= p=0.00381401972845,
AbstractContinuousDistribution.java,inverseCumulativeProbability,p,double,0,DEF,$ > 1.0=0.344198524952,$ < 0.0=0.241794854403,$ == 0=0.0262189749628,Double.isNaN($)=0.00977644138038,$ == 1=0.00843073520809,$ < pEnd=0.00811161659658,$ <= 0=0.00621983921155,Double.isInfinite($)=0.00463371584192,v.getDimension() != $=0.00427191518247,$ >= p=0.00381401972845,
AbstractContinuousDistribution.java,inverseCumulativeProbability,lowerBound,double,0,RET,$ == 1=0.101863741875,$ == 0=0.101804889739,Double.isNaN($)=0.0229031182826,f.value($) == 0.0=0.0112772537395,$ >= p=0.00976124126464,l < $=0.00963178277016,$ < 0.0=0.00923641119152,$.isNaN()=0.0082353502512,$ < dataI.length=0.00693022087216,delta <= $=0.00673698447645,
AbstractContinuousDistribution.java,inverseCumulativeProbability,upperBound,double,0,RET,$ == 0=0.10709323734,$ == 1=0.025767929852,Double.isNaN($)=0.0241476912051,Double.isInfinite($)=0.02333310619,$ > x1=0.0135122910142,$.isNaN()=0.0132937701419,$ != nCols=0.00992427021265,nRows != $=0.00927419215441,x0 > $=0.00920331664383,$.getDimension() != nRows=0.00907198432833,
AbstractDistribution.java,cumulativeProbability,x0,double,0,DEF,x0 > $=0.0845737680793,$ > x1=0.0646537169814,$ <= 0=0.0317437723279,Double.isInfinite($)=0.0298668779433,$.length == 0=0.0229439195246,$ <= 0.0=0.0177486762404,Double.isNaN($)=0.0168344248086,$.getDimension() != nCols=0.0128948027268,$ < 0=0.0112076764926,$.getDimension() != nRows=0.0110778268427,
AbstractDistribution.java,cumulativeProbability,x1,double,0,DEF,x0 > $=0.0845735818148,$ > x1=0.0646535754204,$ <= 0=0.0317437015474,Double.isInfinite($)=0.0298668127507,$.length == 0=0.0229438692331,$ <= 0.0=0.0177486389875,Double.isNaN($)=0.0168343894184,$.getDimension() != nCols=0.0128947747871,$.getDimension() != nRows=0.0110778035596,$ > 1=0.0107023436576,
AbstractEstimator.java,updateJacobian,THIS,AbstractEstimator,0,NIL-FOR,i < $.rows=0.35984390974,j < $.cols=0.0347084440291,i < data.$.length=0.0266868453473,i < $.data.$.length=0.0182407591492,j < dataI.$.length=0.0156917180866,subMatrix[r].length != nCols=0.0116650760174,j < $.data.$.length=0.00937620550394,$.lu == null=0.00904291681945,i < $.currentState.$.length=0.00829708669335,++$.iterations > $.maxIterations=0.00688643567264,
AbstractEstimator.java,updateJacobian,i,int,0,NIL-FOR,$ < rows=0.641343653202,$ < cols=0.0351909548044,$ < nRows=0.0247560590506,$ < nCols=0.016334163025,$ <= endRow=0.0104174278677,$ < data.length=0.00945199560374,$ < currentState.length=0.00799373537302,$ < m=0.00591072952375,$ < y0.length=0.00525277666748,$ < nSum=0.00317350844853,
AbstractEstimator.java,updateJacobian,THIS,AbstractEstimator,0,NIL-FOR,i < $.rows=0.35984390974,j < $.cols=0.0347084440291,i < data.$.length=0.0266868453473,i < $.data.$.length=0.0182407591492,j < dataI.$.length=0.0156917180866,subMatrix[r].length != nCols=0.0116650760174,j < $.data.$.length=0.00937620550394,$.lu == null=0.00904291681945,i < $.currentState.$.length=0.00829708669335,++$.iterations > $.maxIterations=0.00688643567264,
AbstractEstimator.java,updateJacobian,j,int,0,NIL-FOR,$ < cols=0.233684137464,$ < rows=0.128944322467,$ <= endColumn=0.0777791365981,$ < nCols=0.0764401555061,$ < n=0.035900041461,$ < y0.length=0.0140498522669,$ < columns=0.0113596534356,$ < currentState.length=0.0108698187396,$ < dataI.length=0.00869766250253,i < $=0.00769126135856,
AbstractEstimator.java,updateResidualsAndCost,THIS,AbstractEstimator,0,NIL-FOR,i < $.rows=0.392521291971,j < $.cols=0.0328431762755,i < data.$.length=0.0252526663244,i < $.data.$.length=0.0172604806721,j < dataI.$.length=0.014848427847,subMatrix[r].length != nCols=0.0110381823033,j < $.data.$.length=0.00887231808156,$.lu == null=0.00855694059283,i < $.currentState.$.length=0.00785119272768,++$.iterations > $.maxIterations=0.00651635136455,
AbstractEstimator.java,updateResidualsAndCost,i,int,0,NIL-FOR,$ < rows=0.749276220798,$ < cols=0.0246094055474,$ < nRows=0.0173121728003,$ < nCols=0.0114226518199,$ <= endRow=0.00728501752019,$ < data.length=0.00619188928977,$ < currentState.length=0.00559010310099,$ < m=0.00413343496621,$ < y0.length=0.00367332180031,$ < nSum=0.00221926765516,
AbstractEstimator.java,getRMS,THIS,AbstractEstimator,0,NIL-FOR,i < $.rows=0.105039812624,i < data.$.length=0.0422786138952,j < $.cols=0.0309603530914,j < dataI.$.length=0.0298659969121,jBlock < $.blockColumns=0.0222804117948,i < $.data.$.length=0.0200603101403,i < selectedRows.$.length=0.0191910136491,j < y0.$.length=0.0190625451505,++$.iterations > $.maxIterations=0.0158639792353,$.lu == null=0.0127857243642,
AbstractEstimator.java,getRMS,i,int,0,NIL-FOR,$ < nCols=0.0994461551309,$ < nRows=0.077571824193,$ < rows=0.07285258919,$ < cols=0.0567068271339,$ < data.length=0.0457597821951,$ < selectedRows.length=0.0157373752445,$ <= endRow=0.015105211176,$ < currentState.length=0.013088687323,$ < nSum=0.00990073010325,$ < m=0.0093756634742,
AbstractEstimator.java,getRMS,wm,WeightedMeasurement[],0,NIL-FOR,i < $.length=0.829164803028,j < $.length=0.0163983870298,$ > x1=0.00463857222348,$.getDimension() != nCols=0.00364586757496,x0 > $=0.00361573626287,$.getDimension() != nRows=0.00324408756569,$ > endRow=0.00160138984211,$.length != nCols=0.00151546869893,$ != nCols=0.00150122854393,nRows != $=0.00125329149887,
AbstractEstimator.java,getChiSquare,THIS,AbstractEstimator,0,NIL-FOR,j < $.cols=0.140160560608,i < $.rows=0.0904312208295,i < data.$.length=0.0393661372364,j < dataI.$.length=0.0300014615059,i < $.data.$.length=0.0190338864923,i < selectedRows.$.length=0.0174382161349,j < y0.$.length=0.0173214804381,j < $.length=0.0146459471434,++$.iterations > $.maxIterations=0.0144150527194,i < $.currentState.$.length=0.0102048451081,
AbstractEstimator.java,getChiSquare,i,int,0,NIL-FOR,$ < nRows=0.161371737719,$ < cols=0.125186115503,$ < data.length=0.0651287660003,$ < rows=0.0607094615698,$ < nCols=0.0347297601402,$ < selectedRows.length=0.0131319779903,i < $=0.0127183590084,$ <= endRow=0.0126044722274,$ < currentState.length=0.0109217939898,j < $=0.00898512080312,
AbstractEstimator.java,getChiSquare,wm,WeightedMeasurement[],0,NIL-FOR,i < $.length=0.75099760294,j < $.length=0.0419262461364,$ > x1=0.00618132716045,$.getDimension() != nCols=0.00485845562071,x0 > $=0.00481830257922,$.getDimension() != nRows=0.00432304665446,$ > endRow=0.00213400018401,$.length != nCols=0.00201950222254,$ != nCols=0.00200052605942,$ < dataI.length=0.00171582470648,
AbstractEstimator.java,getCovariances,i,int,0,NIL-FOR,$ < cols=0.366110533476,$ < nRows=0.0973289161921,$ < rows=0.0649781525135,$ < data.length=0.0475864298642,$ < nCols=0.0242239553481,j < $=0.0149171007797,$ < iHeight=0.0100401304662,$ < selectedRows.length=0.00915953423828,$ <= endRow=0.00879159942269,$ < currentState.length=0.00761793414131,
AbstractEstimator.java,getCovariances,cols,int,0,NIL-FOR,i < $=0.174665257335,j < $=0.121386274695,$ < cols=0.0760754868388,$ < nCols=0.0158432759345,$ <= endColumn=0.0149687696248,row < $=0.00683775776997,i <= $=0.00667504826561,$ < nRows=0.00619411002845,j < $.length=0.00609086640179,$ < wm.length=0.00579533120617,
AbstractEstimator.java,getCovariances,j,int,0,NIL-FOR,$ < cols=0.719573020935,i < $=0.0170408617705,$ <= endColumn=0.016106383875,$ < nCols=0.0151216322556,$ < y0.length=0.0119179515168,$ < rows=0.00875212159008,$ < dataI.length=0.00716961082071,$ < n=0.00560077000409,j < $=0.00427620206028,$ < currentState.length=0.00403646193445,
AbstractEstimator.java,getCovariances,cols,int,0,NIL-FOR,i < $=0.174665257335,j < $=0.121386274695,$ < cols=0.0760754868388,$ < nCols=0.0158432759345,$ <= endColumn=0.0149687696248,row < $=0.00683775776997,i <= $=0.00667504826561,$ < nRows=0.00619411002845,j < $.length=0.00609086640179,$ < wm.length=0.00579533120617,
AbstractEstimator.java,getCovariances,k,int,0,NIL-FOR,$ < cols=0.297578006983,i < $=0.0901968702674,j < $=0.0550831593573,$ < rows=0.0269650090486,$ < outBlock.length=0.0252170655876,$ < n=0.0137207005173,$ < dataI.length=0.00669004814699,$ < nRows=0.00558036984876,j <= $=0.00549908448011,j < $.length=0.00543527351692,
AbstractEstimator.java,getCovariances,max,int,0,NIL-FOR,i < $=0.648875415325,k < $=0.0887163355947,j < $=0.0653816461563,col < $=0.0136656165123,$ < cols=0.00674524810165,$ < rows=0.00586134614423,i<$=0.00462985271588,row < $=0.00280188536271,$ < dataI.length=0.00222627166659,j < $.length=0.00193565769587,
AbstractEstimator.java,guessParametersErrors,THIS,AbstractEstimator,0,NIL-FOR,i < $.rows=0.0805770009756,i < data.$.length=0.0414853580296,j < $.cols=0.0325394310057,j < dataI.$.length=0.0313892550766,i < $.data.$.length=0.0210834499449,j < y0.$.length=0.020034795627,++$.iterations > $.maxIterations=0.016673091799,i < selectedRows.$.length=0.0146981403232,iBlock < out.$.blockRows=0.0134891774505,$.lu == null=0.0134378373623,
AbstractEstimator.java,guessParametersErrors,i,int,0,NIL-FOR,$ < nRows=0.178850576282,$ < nCols=0.0797057151794,$ < cols=0.0502411276102,$ < rows=0.0344038531184,$ <= endRow=0.0336623452604,$ < data.length=0.0316188074648,$ < nSum=0.0140630668029,$ < currentState.length=0.0128884119913,$ < n=0.0109113259241,j <= $=0.0102585302666,
AbstractEstimator.java,guessParametersErrors,errors,double[],0,NIL-FOR,i < $.length=0.751096606255,j < $.length=0.150381937623,$ <= 1.0=0.00735670048743,$ == null=0.000994247267954,$ != 0=0.000758425099775,$ < dataI.length=0.0007080907817,$ < wm.length=0.000671623682138,nRows != $=0.000584818189964,$ < errors.length=0.000582335982472,$ < selectedRows.length=0.000555013248231,
AbstractFieldMatrix.java,extractField,THIS,AbstractFieldMatrix,0,DEF,d.$.length == 0=0.032096657902,j < $.cols=0.0259128566831,$.length == 0=0.0202735941857,$.lu == null=0.0195683632046,j < dataI.$.length=0.0172411780804,++$.iterations > $.maxIterations=0.0145787224174,$.test(values, begin, length)=0.0138655537739,i < selectedRows.$.length=0.00940774939954,++$.evaluations > $.maxEvaluations=0.00917970202863,i < $.rows=0.00896989181638,
AbstractFieldMatrix.java,extractField,d,T[][],0,DEF,$.length == 0=0.172183126211,$[r].length != nCols=0.026794726029,$ == null=0.0235356241465,$ > maxStep=0.00779739348218,$ < wm.length=0.00763356918469,$ < dataI.length=0.00701868347824,$ != null=0.00639375438914,$.length != nCols=0.0060048410669,$ != 0=0.00493680778891,v.getDimension() != $=0.00483349617571,
AbstractFieldMatrix.java,extractField,THIS,AbstractFieldMatrix,0,DEF,d.$.length == 0=0.032096657902,j < $.cols=0.0259128566831,$.length == 0=0.0202735941857,$.lu == null=0.0195683632046,j < dataI.$.length=0.0172411780804,++$.iterations > $.maxIterations=0.0145787224174,$.test(values, begin, length)=0.0138655537739,i < selectedRows.$.length=0.00940774939954,++$.evaluations > $.maxEvaluations=0.00917970202863,i < $.rows=0.00896989181638,
AbstractFieldMatrix.java,extractField,d,T[],0,DEF,$.length == 0=0.177388191223,$[r].length != nCols=0.0207884628326,$ == null=0.0191757809371,$ > maxStep=0.00781815033406,$ < wm.length=0.00765389017761,$.length != nCols=0.00740574067459,$ < dataI.length=0.00703736767173,$ != null=0.00605750223622,$ != 0=0.00494994968176,v.getDimension() != $=0.00484636286274,
AbstractFieldMatrix.java,buildArray,columns,int,0,RET,$ < 0=0.268204331398,column < $=0.0352017134428,$ == 0=0.0282457564026,i < $=0.00976141355932,$ < selectedRows.length=0.00805900245905,$ < in.length=0.00721233524382,$.length == 0=0.00662561319768,startRow > $=0.00647573685274,startColumn > $=0.00588753586635,$.length < selectedRows.length=0.00575495930389,
AbstractFieldMatrix.java,buildArray,array,T[][],0,NIL-FOR,i < $.length=0.874232172966,j < $.length=0.008271176368,$.length == 0=0.00124956911895,$ < selectedRows.length=0.00121959717944,$.length < selectedRows.length=0.00111546146218,$ < wm.length=0.000936705153435,$ < blocks.length=0.000897125457413,col < $=0.000879058905412,$ < in.length=0.000848755356856,$ < selectedColumns.length=0.000798811437562,
AbstractFieldMatrix.java,AbstractFieldMatrix,rowDimension,int,0,DEF,$ <= 0=0.540399253368,d[$].length != nCols=0.0366711579263,d.length < pos + $=0.0206132009625,d.length < $ + size=0.0198369398713,$.length == 0=0.00875699706376,$.length < pos + size=0.00827124621719,$ < maxDenominator=0.00764219276607,d[r].length != $=0.00583559600636,$[r].length != nCols=0.00510150985792,$ == Integer.MIN_VALUE=0.00503205228597,
AbstractFieldMatrix.java,AbstractFieldMatrix,columnDimension,int,0,DEF,$ <= 0=0.67878985405,$ < 0=0.0386191308498,$.length < pos + size=0.0126015450805,$.length == 0=0.0103653827682,$[r].length != nCols=0.00615449529141,$ > 0=0.00356792565435,d.length < $ + size=0.0034803324379,d[$].length != nCols=0.00297286873683,startRow > $=0.00280056893826,$.length < selectedRows.length=0.00277707260102,
AbstractFieldMatrix.java,add,row,int,0,NIL-FOR,$ < rowCount=0.78808349371,$ < nRows=0.0531926676631,j < $.length=0.0156116429716,row < $=0.010387419723,i < $=0.003313370049,m.getRowDimension() != $=0.00197811401449,col < $=0.00187505502254,d[$].length != nCols=0.00146321405191,$ < col=0.00144963094499,m.getColumnDimension() != $=0.0014298921451,
AbstractFieldMatrix.java,add,rowCount,int,0,NIL-FOR,row < $=0.888402402401,j < $.length=0.0117515185848,$ < rowCount=0.0093640005216,i < $=0.00224274909124,$ < nRows=0.00165112223476,m.getRowDimension() != $=0.00133894290775,col < $=0.00126918451861,$ < col=0.000981224118732,$ > x1=0.000968191481661,m.getColumnDimension() != $=0.000967863306869,
AbstractFieldMatrix.java,add,col,int,0,NIL-FOR,$ < columnCount=0.838694572449,$ < nCols=0.0176498088986,i < $=0.0088974442333,col < $=0.00489173037931,row < $=0.00396103272215,$ < 0=0.00336246821098,$ <= endColumn=0.00196836912073,$ < selectedRows.length=0.00146083487198,$ < blocks.length=0.00125213654246,$.length == 0=0.00120100786444,
AbstractFieldMatrix.java,add,columnCount,int,0,NIL-FOR,col < $=0.91973644495,i < $=0.00274133193307,$ < 0=0.00239782221615,row < $=0.00190026895143,j < $=0.00112669810187,$ < columnCount=0.00108978454955,$ < selectedRows.length=0.000871390744578,$.length == 0=0.000716403417755,startRow > $=0.00070019782288,startColumn > $=0.00063659780426,
AbstractFieldMatrix.java,subtract,row,int,0,NIL-FOR,$ < rowCount=0.802174329758,$ < nRows=0.0525629632175,row < $=0.00783901009709,i < $=0.00662208581343,$ < nCols=0.00235385587439,vector.getDimension() != $=0.00230788788758,$ > 0=0.00185402983334,$ <= endRow=0.00175956869498,subMatrix[r].length != $=0.0015882498119,$ < rows=0.00124522345141,
AbstractFieldMatrix.java,subtract,rowCount,int,0,NIL-FOR,row < $=0.9295373559,$ < rowCount=0.00483587663621,$ < nRows=0.00319079309702,i < $=0.00305523280986,$ < nCols=0.0010859988397,vector.getDimension() != $=0.00106479064561,subMatrix[r].length != $=0.000732771062758,$ != nCols=0.000565563212149,j < $.length=0.00055532209808,$ > 0=0.000503916875459,
AbstractFieldMatrix.java,subtract,col,int,0,NIL-FOR,$ < columnCount=0.809662997723,$ < nCols=0.0393793135881,i < $=0.00726776989177,$ <= endColumn=0.00708920275792,col < $=0.00419305171818,$ < nRows=0.00371018564329,$ < columns=0.00165259302594,j < $=0.00126607657876,$ < nColB=0.00123667425942,vector.getDimension() != $=0.00113539409358,
AbstractFieldMatrix.java,subtract,columnCount,int,0,NIL-FOR,col < $=0.898345053196,$ < nCols=0.00642451876774,j < $=0.00329043739475,i < $=0.00318131083623,$ < nRows=0.00251725269482,column < $=0.000962454010732,$ < columnCount=0.000954348652158,$ < nColB=0.000806344032753,$ > 0=0.000795172236394,vector.getDimension() != $=0.000770331884269,
AbstractFieldMatrix.java,scalarAdd,row,int,0,NIL-FOR,$ < rowCount=0.79145026207,$ < nRows=0.0912247225642,i < $=0.00937585625798,row < $=0.0048481435515,col < $=0.00178075942677,$ < rows=0.00126892118715,$ != nCols=0.00117925566155,j < $.length=0.00104120757896,v.getDimension() != $=0.000856071070302,nRows != $=0.000819550186861,
