id	oracle
1410	consumed != 0
0	a1 == a2
1	a2 == null
1	a1 == null
2	type.equals(type2)
3	m.getParameterTypes().length == 0
3	isValidAnnotationMemberType(m.getReturnType())
4	memberEquals(m.getReturnType(), v1, v2)
5	value == null
6	m.getParameterTypes().length > 0
7	type == null
8	type.isArray()
9	value.getClass().isArray()
10	value instanceof Annotation
11	o1 == o2
12	o1 == null
12	o2 == null
13	type.isArray()
14	type.isAnnotation()
15	componentType.isAnnotation()
16	componentType.equals(Byte.TYPE)
17	componentType.equals(Short.TYPE)
18	componentType.equals(Integer.TYPE)
19	componentType.equals(Character.TYPE)
20	componentType.equals(Long.TYPE)
21	componentType.equals(Float.TYPE)
22	componentType.equals(Double.TYPE)
23	componentType.equals(Boolean.TYPE)
24	a1.length != a2.length
25	equals(a1[i], a2[i])
26	componentType.equals(Byte.TYPE)
27	componentType.equals(Short.TYPE)
28	componentType.equals(Integer.TYPE)
29	componentType.equals(Character.TYPE)
30	componentType.equals(Long.TYPE)
31	componentType.equals(Float.TYPE)
32	componentType.equals(Double.TYPE)
33	componentType.equals(Boolean.TYPE)
1755	array == null
1756	array == null
1757	object instanceof Map.Entry<?, ?>
1758	object instanceof Object[]
1759	entry.length < 2
1760	array == null
1761	array == null
1762	array == null
1763	array == null
1764	array == null
1765	array == null
1766	array == null
1767	array == null
1768	array == null
1769	array == null
1769	array.length == 0
1770	array == null
1770	array.length == 0
1771	array == null
1771	array.length == 0
1772	array == null
1772	array.length == 0
1773	array.length == 0
1773	array == null
1774	array == null
1774	array.length == 0
1775	array == null
1775	array.length == 0
1776	array.length == 0
1776	array == null
1777	array == null
1777	array.length == 0
1778	array.length == 0
1778	array == null
1779	array == null
1779	array.length == 0
1780	array == null
1780	array.length == 0
1781	array.length == 0
1781	array == null
1782	array == null
1782	array.length == 0
1783	array.length == 0
1783	array == null
1784	array == null
1784	array.length == 0
1785	array == null
1785	array.length == 0
1786	array.length == 0
1786	array == null
1787	array == null
1788	startIndexInclusive < 0
1789	endIndexExclusive > array.length
1790	newSize <= 0
1791	array == null
1792	startIndexInclusive < 0
1793	endIndexExclusive > array.length
1794	newSize <= 0
1795	array == null
1796	startIndexInclusive < 0
1797	endIndexExclusive > array.length
1798	newSize <= 0
1799	array == null
1800	startIndexInclusive < 0
1801	endIndexExclusive > array.length
1802	newSize <= 0
1803	array == null
1804	startIndexInclusive < 0
1805	endIndexExclusive > array.length
1806	newSize <= 0
1807	array == null
1808	startIndexInclusive < 0
1809	endIndexExclusive > array.length
1810	newSize <= 0
1811	array == null
1812	startIndexInclusive < 0
1813	endIndexExclusive > array.length
1814	newSize <= 0
1815	array == null
1816	startIndexInclusive < 0
1817	endIndexExclusive > array.length
1818	newSize <= 0
1819	array == null
1820	startIndexInclusive < 0
1821	endIndexExclusive > array.length
1822	newSize <= 0
1823	array2.length > 0
1823	array1 != null
1823	array1.length > 0
1823	array1 == null
1823	array1.length != array2.length
1823	array2 != null
1823	array2 == null
1823	array2 != null
1823	array1 != null
1824	array1 != null
1824	array1 == null
1824	array2 != null
1824	array1.length != array2.length
1824	array1 != null
1824	array2 != null
1824	array2.length > 0
1824	array2 == null
1824	array1.length > 0
1825	array2.length > 0
1825	array2 == null
1825	array1.length > 0
1825	array2 != null
1825	array1 == null
1825	array1.length != array2.length
1825	array2 != null
1825	array1 != null
1825	array1 != null
1826	array1 != null
1826	array2.length > 0
1826	array2 == null
1826	array1.length != array2.length
1826	array2 != null
1826	array1.length > 0
1826	array1 == null
1826	array1 != null
1826	array2 != null
1827	array1.length > 0
1827	array2.length > 0
1827	array1 != null
1827	array1.length != array2.length
1827	array2 == null
1827	array2 != null
1827	array1 != null
1827	array2 != null
1827	array1 == null
1828	array1.length != array2.length
1828	array2 != null
1828	array1 == null
1828	array1 != null
1828	array2 != null
1828	array2 == null
1828	array2.length > 0
1828	array1 != null
1828	array1.length > 0
1829	array1 != null
1829	array2 != null
1829	array2.length > 0
1829	array1.length > 0
1829	array1 != null
1829	array2 == null
1829	array2 != null
1829	array1 == null
1829	array1.length != array2.length
1830	array1.length != array2.length
1830	array1.length > 0
1830	array2 != null
1830	array2 == null
1830	array1 != null
1830	array2.length > 0
1830	array1 != null
1830	array2 != null
1830	array1 == null
1831	array2 == null
1831	array1 != null
1831	array2 != null
1831	array1.length > 0
1831	array1.length != array2.length
1831	array2 != null
1831	array1 != null
1831	array1 == null
1831	array2.length > 0
1832	array == null
1833	array1 == null
1833	array2 == null
1834	array == null
1835	array == null
1836	array == null
1837	array == null
1838	array == null
1839	array == null
1840	array == null
1841	array == null
1842	array == null
1843	array == null
1844	startIndex < 0
1845	objectToFind == null
1846	array[i] == null
1847	array.getClass().getComponentType().isInstance(objectToFind)
1848	objectToFind.equals(array[i])
1849	array == null
1850	startIndex < 0
1851	startIndex >= array.length
1852	objectToFind == null
1853	array[i] == null
1854	array.getClass().getComponentType().isInstance(objectToFind)
1855	objectToFind.equals(array[i])
1856	array == null
1857	startIndex < 0
1858	valueToFind == array[i]
1859	array == null
1860	startIndex < 0
1861	startIndex >= array.length
1862	valueToFind == array[i]
1863	array == null
1864	startIndex < 0
1865	valueToFind == array[i]
1866	array == null
1867	startIndex < 0
1868	startIndex >= array.length
1869	valueToFind == array[i]
1870	array == null
1871	startIndex < 0
1872	valueToFind == array[i]
1873	array == null
1874	startIndex < 0
1875	startIndex >= array.length
1876	valueToFind == array[i]
1877	array == null
1878	startIndex < 0
1879	valueToFind == array[i]
