id	oracle
404	p > 1.0
404	p < 0.0
405	Math.abs(rootFindingFunction.value(lowerBound)) < 1E-6
406	Math.abs(rootFindingFunction.value(upperBound)) < 1E-6
436	x0 > x1
1189	++costEvaluations > maxCostEval
1190	m <= p
312	format == null
313	format == null
314	index < n
315	index < n
363	x0 > x1
364	Math.floor(x0) < x0
365	fl == x
366	x0 > x1
367	p < 0.0
367	p > 1.0
368	pm > p
369	xm == x1
370	xm == x0
1376	handler.requiresDenseOutput()
1377	equations.getDimension() != y0.length
1378	equations.getDimension() != y.length
1379	Math.abs(t - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs(t))
890	++iterations > maxIterations
891	++iterations > maxIterations
892	jacobian.length != rows
893	objective.length != rows
894	rows <= cols
895	target.length != weights.length
837	++iterations > maxIterations
838	++iterations > maxIterations
1108	x == null
1109	y == null
1110	x.length != y.length
1111	covariance == null
1112	x.length != covariance.length
1113	covariance.length > 0
1113	covariance.length != covariance[0].length
1139	i > 0
1140	bytesOut == bytes.length
1141	n <= 0
1142	Double.isNaN(cachedNormalDeviate)
1143	s != 0
539	rowDimension <= 0
540	columnDimension <= 0
541	destination[0].length < columnsCount
541	destination.length < rowsCount
542	destination.length < selectedRows.length
542	destination[0].length < selectedColumns.length
543	nRows == 0
544	nCols == 0
545	subMatrix[r].length != nCols
546	matrix.getRowDimension() != 1
546	matrix.getColumnDimension() != nCols
547	matrix.getRowDimension() != nRows
547	matrix.getColumnDimension() != 1
548	vector.getDimension() != nCols
549	vector.getDimension() != nRows
550	array.length != nCols
551	array.length != nRows
552	lu == null
553	lu == null
554	nRows != nCols
555	v.length != nCols
556	v.getDimension() != nCols
557	v.length != nRows
558	v.getDimension() != nRows
559	lu == null
560	lu == null
561	lu == null
562	i > 0
563	j > 0
564	object == this
565	object instanceof RealMatrix == false
566	m.getRowDimension() != nRows
566	m.getColumnDimension() != nCols
567	getEntry(row, col) != m.getEntry(row, col)
568	row < 0
568	row >= getRowDimension()
569	column < 0
569	column >= getColumnDimension()
570	startRow > endRow
571	startColumn > endColumn
572	selectedRows.length * selectedColumns.length == 0
573	selectedRows.length == 0
574	getRowDimension() != m.getRowDimension()
574	getColumnDimension() != m.getColumnDimension()
575	getRowDimension() != m.getRowDimension()
575	getColumnDimension() != m.getColumnDimension()
576	getColumnDimension() != m.getRowDimension()
907	++iterations > maxIterations
908	++iterations > maxIterations
1251	interpolator.currentState != null
1252	finalized
941	values == null
942	test(values, begin, length)
943	values == null
944	test(values, begin, length)
945	object == this
946	object instanceof AbstractStorelessUnivariateStatistic == false
823	resultComputed
1032	values == null
1033	begin < 0
1034	length < 0
1035	begin + length > values.length
1036	length == 0
1327	y != y0
1328	Double.isNaN(previousT[0])
1329	manager.evaluateStep(interpolator)
1330	lastStep
1331	manager.reset(stepStart, y)
1332	Double.isNaN(previousT[0])
1333	truncated
1320	y != y0
1321	Double.isNaN(previousT[0])
1322	manager.evaluateStep(interpolator)
1323	lastStep
1324	manager.reset(stepStart, y)
1325	Double.isNaN(previousT[0])
1326	truncated
1360	initialStepSize > maxStep
1360	initialStepSize < minStep
1361	vecAbsoluteTolerance != null
1361	vecAbsoluteTolerance.length != y0.length
1362	vecRelativeTolerance != null
1362	vecRelativeTolerance.length != y0.length
1363	initialStep > 0
1364	forward
1365	h < getMinStep()
1366	h > getMaxStep()
1367	forward
1368	Math.abs(h) < minStep
1369	acceptSmall
1370	filteredH > maxStep
1371	filteredH < -maxStep
1224	Double.isNaN(x)
1224	Double.isNaN(b)
1224	b <= 0.0
1224	a <= 0.0
1224	Double.isNaN(a)
1224	x < 0
1224	x > 1
1225	x > (a + 1.0) / (a + b + 2.0)
1226	b <= 0.0
1226	Double.isNaN(a)
1226	Double.isNaN(b)
1226	a <= 0.0
437	Double.isNaN(z)
438	x > 1
438	x < 0
439	x == 0
440	alpha < 1
441	x == 1
442	beta < 1
443	p == 0
444	p == 1
445	x <= 0
446	x >= 1
674	m >= n
675	cachedU == null
676	hK[k - diagOffset] != 0.0
677	diagOffset > 0
678	cachedB == null
679	m < n
680	i > 0
681	i < main.length - 1
682	cachedV == null
683	hK[k] != 0.0
684	diagOffset > 0
685	a != 0.0
686	k < n - 1
687	b != 0.0
688	a != 0.0
689	k < m - 1
690	b != 0.0
266	numerator == 0
267	num == null
268	den == null
269	BigInteger.ZERO.equals(den)
270	BigInteger.ZERO.equals(num)
271	BigInteger.ONE.compareTo(gcd) < 0
272	BigInteger.ZERO.compareTo(den) > 0
273	Double.isNaN(value)
274	Double.isInfinite(value)
275	exponent != 0
276	sign != 0
277	k < 0
278	a0 > overflow
279	Math.abs(a0 - value) < epsilon
280	p2 > overflow
280	q2 > overflow
281	n < maxIterations
281	Math.abs(convergent - value) > epsilon
281	q2 < maxDenominator
282	n >= maxIterations
283	q2 < maxDenominator
284	ZERO.equals(fraction)
285	denominator.equals(fraction.denominator)
286	BigInteger.ZERO.equals(bg)
287	BigInteger.ZERO.equals(fraction.numerator)
288	this == other
289	other instanceof BigFraction
290	fraction.getNumeratorAsInt() != 0
290	getNumeratorAsInt() != 0
291	exponent < 0
292	exponent < 0
293	exponent.compareTo(BigInteger.ZERO) < 0
294	ZERO.equals(fraction)
295	denominator.equals(fraction.denominator)
296	BigInteger.ONE.equals(denominator)
297	BigInteger.ZERO.equals(numerator)
298	obj instanceof BigFraction
299	obj instanceof BigInteger
300	obj instanceof Number
301	parsePosition.getIndex() == 0
302	num == null
303	den == null
487	rowDimension <=0
487	columnDimension <=0
488	copyArray
489	d == null
490	nRows == 0
491	nCols == 0
492	d[r].length != nCols
493	nRows == 0
494	nCols == 0
495	d[row].length != nCols
496	nRows == 0
497	nCols == 0
498	d[row].length != nCols
499	rowCount != m.getRowDimension()
499	columnCount != m.getColumnDimension()
500	columnCount != m.getColumnDimension()
500	rowCount != m.getRowDimension()
501	columnCount != m.getColumnDimension()
501	rowCount != m.getRowDimension()
502	rowCount != m.getRowDimension()
502	columnCount != m.getColumnDimension()
503	this.getColumnDimension() != m.getRowDimension()
504	this.getColumnDimension() != m.getRowDimension()
505	startRow > endRow
506	startColumn > endColumn
507	selectedRows.length * selectedColumns.length == 0
508	selectedRows.length == 0
509	nRows == 0
510	nCols == 0
511	subMatrix[r].length != nCols
512	data == null
513	row > 0
514	column > 0
515	isSquare()
516	isSingular()
517	lu == null
518	isSquare()
519	v.length != getColumnDimension()
520	v.length != nRows
521	b.length != nRows
522	b.getRowDimension() != getRowDimension()
523	isSquare()
524	this.isSingular()
525	nRows != nCols
526	sum.abs().compareTo(largest) == 1
527	lu[max][col].abs().compareTo(TOO_SMALL) <= 0
528	max != col
529	data != null
530	i > 0
531	j > 0
532	object == this
533	object instanceof BigMatrixImpl == false
534	m.getColumnDimension() != nCols
534	m.getRowDimension() != nRows
535	dataRow[col].equals(m.getEntry(row, col))
536	lu == null
537	row >= getRowDimension()
537	row < 0
538	column < 0
538	column >= getColumnDimension()
397	trials < 0
398	p > 1.0
398	p < 0.0
399	x < 0
400	x >= getNumberOfTrials()
401	x > getNumberOfTrials()
401	x < 0
402	p == 0
403	p == 1
1471	fm * fmin > 0.0
1472	Math.abs(max - min) <= absoluteAccuracy
811	goalType == GoalType.MAXIMIZE
812	Math.abs(x - m) > t2 - 0.5 * (b - a)
813	Math.abs(e) > tol
814	q > 0
815	p < q * (b - x)
815	Math.abs(p) < Math.abs(0.5 * q * r)
815	p < q * (a - x)
816	(b - u) < t2
816	(u - a) < t2
817	goalType == GoalType.MAXIMIZE
818	fu <= fx
819	u < x
820	u < x
821	fu <= fw
821	w == x
822	v == x
822	fu <= fv
822	v == w
1488	Math.abs(yInitial) <= functionValueAccuracy
1489	Math.abs(yMin) <= functionValueAccuracy
1490	yInitial * yMin < 0
1491	Math.abs(yMax) <= functionValueAccuracy
1492	yInitial * yMax < 0
1493	sign > 0
1494	Math.abs(yMin) <= functionValueAccuracy
1495	Math.abs(yMax) <= functionValueAccuracy
1496	sign < 0
1497	yMin == 0.0
1498	Math.abs(y2) < Math.abs(y1)
1499	Math.abs(y1) <= functionValueAccuracy
1500	Math.abs(dx) <= tolerance
1501	Math.abs(y0) <= Math.abs(y1)
1501	Math.abs(oldDelta) < tolerance
1502	x0 == x2
1503	p > 0.0
1504	p >= Math.abs(0.5 * oldDelta * p1)
1504	2.0 * p >= 1.5 * dx * p1 - Math.abs(tolerance * p1)
1505	Math.abs(delta) > tolerance
1506	dx > 0.0
1507	dx <= 0.0
1508	(y1 > 0) == (y2 > 0)
428	p > 1.0
428	p < 0.0
429	p == 0
430	p == 1
431	s <= 0.0
432	p < .5
433	p < .5
434	p < .5
435	p > .5
1042	expected.length < 2
1042	expected.length != observed.length
1043	isPositive(expected)
1043	isNonNegative(observed)
1044	Math.abs(sumExpected - sumObserved) > 10E-6
1045	rescale
1046	alpha > 0.5
1046	alpha <= 0
1047	alpha <= 0
1047	alpha > 0.5
1048	observed1.length != observed2.length
1048	observed1.length < 2
1049	isNonNegative(observed1)
1049	isNonNegative(observed2)
1050	countSum1 * countSum2 == 0
1051	unequalCounts
1052	observed1[i] == 0
1052	observed2[i] == 0
1053	unequalCounts
1054	alpha > 0.5
1054	alpha <= 0
1055	in.length < 2
1056	in[0].length < 2
1057	isRectangular(in)
1058	isNonNegative(in)
1059	in[i].length != in[0].length
1060	in[i] <= 0
1061	in[i] < 0
1062	in[i][j] < 0
424	p == 0
425	p == 1
426	p < .5
427	p < .5
691	matrix.isSquare()
692	lTData[i][i] < absolutePositivityThreshold
693	Math.abs(lIJ - lJI) > maxDelta
694	cachedL == null
695	cachedLT == null
1382	states.isEmpty()
1383	initialized
1384	state.evaluateStep(interpolator)
1385	first == null
1386	interpolator.isForward()
1387	state.getEventTime() < first.getEventTime()
1388	state.getEventTime() > first.getEventTime()
1389	state.stop()
1390	state.reset(t, y)
228	isNaN()
229	isInfinite()
230	Math.abs(real) < Math.abs(imaginary)
231	imaginary == 0.0
232	real == 0.0
233	isNaN()
234	isNaN()
234	rhs.isNaN()
235	c == 0.0
235	d == 0.0
236	rhs.isInfinite()
236	isInfinite()
237	Math.abs(c) < Math.abs(d)
238	d == 0.0
239	c == 0.0
240	this == other
241	other == null
242	rhs.isNaN()
243	isNaN()
244	rhs.isNaN()
244	isNaN()
245	Double.isInfinite(real)
245	Double.isInfinite(imaginary)
245	Double.isInfinite(rhs.imaginary)
245	Double.isInfinite(rhs.real)
246	isNaN()
247	isNaN()
247	rhs.isNaN()
248	isNaN()
249	isNaN()
250	isNaN()
251	isNaN()
252	isNaN()
253	isNaN()
254	isNaN()
