id	oracle
514	element != null
515	top == null
516	element != null
517	node.element == element
518	node.element.compareTo(element) > 0
519	node.element.compareTo(reference) < 0
520	node.right == null
521	node.left == null
522	node.element.compareTo(reference) > 0
523	node.left == null
524	node.right == null
964	p < 0.0
964	p > 1.0
965	FastMath.abs(rootFindingFunction.value(lowerBound)) < getSolverAbsoluteAccuracy()
966	FastMath.abs(rootFindingFunction.value(upperBound)) < getSolverAbsoluteAccuracy()
967	sampleSize <= 0
1016	x0 > x1
1017	numericalMeanIsCalculated
1018	numericalVarianceIsCalculated
1223	rowDimension <= 0
1224	columnDimension <= 0
1225	d == null
1226	d.length == 0
1227	d[0].length == 0
1228	d.length == 0
1229	columns < 0
1230	p < 0
1231	isSquare()
1232	p == 0
1233	p == 1
1234	binaryRepresentation[i] == '1'
1235	destination.length < rowsCount
1235	destination[0].length < columnsCount
1236	destination.length < selectedRows.length
1236	destination[0].length < selectedColumns.length
1237	subMatrix == null
1238	nRows == 0
1239	nCols == 0
1240	subMatrix[r].length != nCols
1241	matrix.getColumnDimension() != nCols
1241	matrix.getRowDimension() != 1
1242	matrix.getRowDimension() != nRows
1242	matrix.getColumnDimension() != 1
1243	vector.getDimension() != nCols
1244	vector.getDimension() != nRows
1245	array.length != nCols
1246	array.length != nRows
1247	nRows != nCols
1248	v.length != nCols
1249	v.getDimension() != nCols
1250	v.length != nRows
1251	v.getDimension() != nRows
1252	i > 0
1253	j > 0
1254	object == this
1255	object instanceof FieldMatrix<?> == false
1256	m.getRowDimension() != nRows
1256	m.getColumnDimension() != nCols
1257	getEntry(row, col).equals(m.getEntry(row, col))
1258	row < 0
1258	row >= getRowDimension()
1259	column >= getColumnDimension()
1259	column < 0
1260	endRow < startRow
1261	endColumn < startColumn
1262	selectedColumns == null
1262	selectedRows == null
1263	selectedRows.length == 0
1263	selectedColumns.length == 0
1264	getColumnDimension() != m.getColumnDimension()
1264	getRowDimension() != m.getRowDimension()
1265	getRowDimension() != m.getRowDimension()
1265	getColumnDimension() != m.getColumnDimension()
1266	getColumnDimension() != m.getRowDimension()
866	format == null
867	format == null
868	index < n
869	index < n
917	x1 < x0
918	FastMath.floor(x0) < x0
919	fl == x
920	x1 < x0
921	p < 0
921	p > 1
922	pm > p
923	xm == x1
924	xm == x0
925	sampleSize <= 0
926	Double.isNaN(result)
2524	++evaluations > maxEvaluations
2525	statesInitialized
2526	state.evaluateStep(interpolator)
2527	isLastStep
2528	currentEvent.reset(eventT, eventY)
2529	currentEvent.evaluateStep(interpolator)
2530	cause instanceof MathUserException
2530	cause != null
2531	ode.getDimension() != y0.length
2532	ode.getDimension() != y.length
2533	FastMath.abs(t - t0) <= 1.0e-12 * FastMath.max(FastMath.abs(t0), FastMath.abs(t))
1580	weightedResidualJacobian.length != rows
1581	objective.length != rows
1582	rows <= cols
1516	++iterations > maxIterations
2203	data == null
2204	data.length != nobs * (nvars + 1)
2205	nobs <= nvars
2206	noIntercept
2207	y == null
2208	y.length == 0
2209	x == null
2210	x.length == 0
2211	noIntercept
2212	x[i].length != nVars
2213	x.length != y.length
2213	x == null
2213	y == null
2214	x.length == 0
2215	x[0].length + 1 > x.length
2216	x.length != covariance.length
2217	covariance.length != covariance[0].length
2217	covariance.length > 0
2257	i > 0
2258	bytesOut == bytes.length
2259	n <= 0
2260	Double.isNaN(cachedNormalDeviate)
2261	s != 0
1162	rowDimension < 1
1163	columnDimension < 1
1164	p < 0
1165	isSquare()
1166	p == 0
1167	p == 1
1168	binaryRepresentation[i] == '1'
1169	maxI == -1
1170	destination.length < rowsCount
1170	destination[0].length < columnsCount
1171	destination[0].length < selectedColumns.length
1171	destination.length < selectedRows.length
1172	nRows == 0
1173	nCols == 0
1174	subMatrix[r].length != nCols
1175	matrix.getRowDimension() != 1
1175	matrix.getColumnDimension() != nCols
1176	matrix.getColumnDimension() != 1
1176	matrix.getRowDimension() != nRows
1177	vector.getDimension() != nCols
1178	vector.getDimension() != nRows
1179	array.length != nCols
1180	array.length != nRows
1181	nRows != nCols
1182	v.length != nCols
1183	v.getDimension() != nCols
1184	v.length != nRows
1185	v.getDimension() != nRows
1186	i > 0
1187	j > 0
1188	object == this
1189	object instanceof RealMatrix == false
1190	m.getRowDimension() != nRows
1190	m.getColumnDimension() != nCols
1191	getEntry(row, col) != m.getEntry(row, col)
552	boundary.size() == 0
553	hyperplanes.length == 0
553	hyperplanes == null
554	node.insertCut(hyperplane)
555	node.insertCut(inserted.copySelf())
556	iterator.hasNext()
557	node.getCut() == null
558	cell.getCut() == null
559	includeBoundaryAttributes
559	tree.getCut() != null
559	tree.getAttribute() == null
560	node.getCut() != null
561	plusChar.hasOut()
562	minusChar.hasIn()
563	plusChar.hasIn()
564	minusChar.hasOut()
565	node.getCut() == null
566	barycenter == null
567	barycenter == null
568	node.getCut() == null
569	(Boolean) node.getAttribute()
570	node.getCut().side(sub.getHyperplane()) == Side.PLUS
571	isEmpty(node.getMinus())
572	isEmpty(node.getMinus())
573	sides.minusFound()
573	sides.plusFound()
574	node.getCut().side(sub.getHyperplane()) == Side.PLUS
575	isEmpty(node.getPlus())
576	isEmpty(node.getPlus())
577	sides.plusFound()
577	sides.minusFound()
578	sides.minusFound()
578	sides.plusFound()
579	node.getCut().getHyperplane().sameOrientationAs(sub.getHyperplane())
580	node.getPlus().getCut() != null
580	(Boolean) node.getPlus().getAttribute()
581	node.getMinus().getCut() != null
581	(Boolean) node.getMinus().getAttribute()
582	node.getPlus().getCut() != null
582	(Boolean) node.getPlus().getAttribute()
583	node.getMinus().getCut() != null
583	(Boolean) node.getMinus().getAttribute()
584	node.getCut() == null
585	plus == null
586	minus == null
587	node.getCut() == null
588	attribute != null
1593	steps == null
1594	steps.length == 0
1595	steps[j] == 0
1596	referenceSimplex.length <= 0
1597	refI.length != dimension
1598	refI[k] != refJ[k]
1599	allEquals
1600	i > 0
1601	dimension != startPoint.length
1602	Double.isNaN(vertex.getValue())
1603	comparator.compare(simplex[i], pointValuePair) > 0
1604	index < 0
1604	index >= simplex.length
1605	index < 0
1605	index >= simplex.length
1606	points.length != simplex.length
2394	interpolator.currentState != null
2395	dirtyState
2396	dirtyState
2397	finalized
2398	currentState == null
2399	currentState != null
2400	dimension < 0
1866	values == null
1867	test(values, begin, length)
1868	values == null
1869	test(values, begin, length)
1870	object == this
1871	object instanceof AbstractStorelessUnivariateStatistic == false
614	node.getCut() == null
615	attribute != null
1501	f == null
1502	goalType == null
1991	values == null
1992	begin < 0
1993	length < 0
1994	begin + length > values.length
1995	allowEmpty
1995	length == 0
1996	weights == null
1997	weights.length != values.length
1998	Double.isNaN(weights[i])
1999	Double.isInfinite(weights[i])
2000	weights[i] < 0
2001	weights[i] > 0.0
2001	containsPositiveWeight
2002	containsPositiveWeight
2255	seed == null
2256	seed.length < v.length
2478	y != y0
2479	error >= 1.0
2480	isLastStep
2481	resetOccurred
2482	filteredNextIsLast
2473	y != y0
2474	error >= 1.0
2475	isLastStep
2476	resetOccurred
2477	filteredNextIsLast
2523	t == null
2507	initialStepSize > maxStep
2507	initialStepSize < minStep
2508	equations instanceof ExtendedFirstOrderDifferentialEquations
2509	vecAbsoluteTolerance.length != mainSetDimension
2509	vecAbsoluteTolerance != null
2510	vecRelativeTolerance != null
2510	vecRelativeTolerance.length != mainSetDimension
2511	initialStep > 0
2512	forward
2513	h < getMinStep()
2514	h > getMaxStep()
2515	forward
2516	FastMath.abs(h) < minStep
2517	acceptSmall
2518	filteredH > maxStep
2519	filteredH < -maxStep
2005	statistics == null
2006	iterator.hasNext()
2007	Double.isNaN(min)
2007	current.getMin() < min
2008	Double.isNaN(max)
2008	current.getMax() > max
2009	n == 0
2010	n == 1
2373	array != null
2374	o instanceof Object[]
1211	copyArray
1212	nRows == 0
1213	nCols == 0
1214	d[r].length != nCols
1215	data == null
1216	row > 0
1217	column > 0
1218	nRows == 0
1219	nCols == 0
1220	subMatrix[i].length != nCols
1221	v.length != nCols
