id	oracle
1048	consumed != 0
1384	array == null
1385	array == null
1386	object instanceof Map.Entry<?, ?>
1387	object instanceof Object[]
1388	entry.length < 2
1389	array == null
1390	array == null
1391	array == null
1392	array == null
1393	array == null
1394	array == null
1395	array == null
1396	array == null
1397	array == null
1398	array == null
1399	array.length == 0
1400	array == null
1401	array.length == 0
1402	array == null
1403	array.length == 0
1404	array == null
1405	array.length == 0
1406	array == null
1407	array.length == 0
1408	array == null
1409	array.length == 0
1410	array == null
1411	array.length == 0
1412	array == null
1413	array.length == 0
1414	array == null
1415	array.length == 0
1416	array == null
1417	array.length == 0
1418	array == null
1419	array.length == 0
1420	array == null
1421	array.length == 0
1422	array == null
1423	array.length == 0
1424	array == null
1425	array.length == 0
1426	array == null
1427	array.length == 0
1428	array == null
1429	array.length == 0
1430	array == null
1431	array.length == 0
1432	array == null
1433	array.length == 0
1434	array == null
1435	startIndexInclusive < 0
1436	endIndexExclusive > array.length
1437	newSize <= 0
1438	array == null
1439	startIndexInclusive < 0
1440	endIndexExclusive > array.length
1441	newSize <= 0
1442	array == null
1443	startIndexInclusive < 0
1444	endIndexExclusive > array.length
1445	newSize <= 0
1446	array == null
1447	startIndexInclusive < 0
1448	endIndexExclusive > array.length
1449	newSize <= 0
1450	array == null
1451	startIndexInclusive < 0
1452	endIndexExclusive > array.length
1453	newSize <= 0
1454	array == null
1455	startIndexInclusive < 0
1456	endIndexExclusive > array.length
1457	newSize <= 0
1458	array == null
1459	startIndexInclusive < 0
1460	endIndexExclusive > array.length
1461	newSize <= 0
1462	array == null
1463	startIndexInclusive < 0
1464	endIndexExclusive > array.length
1465	newSize <= 0
1466	array == null
1467	startIndexInclusive < 0
1468	endIndexExclusive > array.length
1469	newSize <= 0
1470	array1.length != array2.length
1470	array1.length > 0
1470	array2 == null
1470	array1 != null
1470	array1 == null
1470	array2 != null
1470	array2 != null
1470	array1 != null
1470	array2.length > 0
1471	array2.length > 0
1471	array2 != null
1471	array2 != null
1471	array2 == null
1471	array1.length > 0
1471	array1 != null
1471	array1 != null
1471	array1.length != array2.length
1471	array1 == null
1472	array1 != null
1472	array1 != null
1472	array1.length > 0
1472	array1.length != array2.length
1472	array1 == null
1472	array2 == null
1472	array2.length > 0
1472	array2 != null
1472	array2 != null
1473	array1 != null
1473	array1 != null
1473	array2.length > 0
1473	array1.length > 0
1473	array1.length != array2.length
1473	array1 == null
1473	array2 != null
1473	array2 != null
1473	array2 == null
1474	array2 != null
1474	array1.length > 0
1474	array1 != null
1474	array2 != null
1474	array1.length != array2.length
1474	array2 == null
1474	array1 != null
1474	array1 == null
1474	array2.length > 0
1475	array1 != null
1475	array2 != null
1475	array1 == null
1475	array2 == null
1475	array2 != null
1475	array1.length > 0
1475	array2.length > 0
1475	array1 != null
1475	array1.length != array2.length
1476	array1 == null
1476	array2.length > 0
1476	array2 != null
1476	array1.length > 0
1476	array1 != null
1476	array1.length != array2.length
1476	array2 == null
1476	array1 != null
1476	array2 != null
1477	array1 == null
1477	array2.length > 0
1477	array1.length != array2.length
1477	array1 != null
1477	array2 == null
1477	array2 != null
1477	array1 != null
1477	array1.length > 0
1477	array2 != null
1478	array2 != null
1478	array2 != null
1478	array1 == null
1478	array1.length > 0
1478	array1 != null
1478	array1 != null
1478	array2.length > 0
1478	array1.length != array2.length
1478	array2 == null
1479	array == null
1480	array1 == null
1480	array2 == null
1481	array == null
1482	array == null
1483	array == null
1484	array == null
1485	array == null
1486	array == null
1487	array == null
1488	array == null
1489	array == null
1490	array == null
1491	startIndex < 0
1492	objectToFind == null
1493	array[i] == null
1494	array.getClass().getComponentType().isInstance(objectToFind)
1495	objectToFind.equals(array[i])
1496	array == null
1497	startIndex < 0
1498	startIndex >= array.length
1499	objectToFind == null
1500	array[i] == null
1501	array.getClass().getComponentType().isInstance(objectToFind)
1502	objectToFind.equals(array[i])
1503	array == null
1504	startIndex < 0
1505	valueToFind == array[i]
1506	array == null
1507	startIndex < 0
1508	startIndex >= array.length
1509	valueToFind == array[i]
1510	array == null
1511	startIndex < 0
1512	valueToFind == array[i]
1513	array == null
1514	startIndex < 0
1515	startIndex >= array.length
1516	valueToFind == array[i]
1517	array == null
1518	startIndex < 0
1519	valueToFind == array[i]
1520	array == null
1521	startIndex < 0
1522	startIndex >= array.length
1523	valueToFind == array[i]
1524	array == null
1525	startIndex < 0
1526	valueToFind == array[i]
1527	array == null
1528	startIndex < 0
1529	startIndex >= array.length
1530	valueToFind == array[i]
1531	array == null
1532	startIndex < 0
1533	valueToFind == array[i]
1534	array == null
1535	startIndex < 0
1536	startIndex >= array.length
1537	valueToFind == array[i]
1538	ArrayUtils.isEmpty(array)
1539	startIndex < 0
1540	valueToFind == array[i]
1541	ArrayUtils.isEmpty(array)
1542	startIndex < 0
1543	array[i] >= min
1543	array[i] <= max
1544	ArrayUtils.isEmpty(array)
1545	startIndex < 0
1546	startIndex >= array.length
1547	valueToFind == array[i]
1548	ArrayUtils.isEmpty(array)
1549	startIndex < 0
1550	startIndex >= array.length
1551	array[i] <= max
1551	array[i] >= min
1552	ArrayUtils.isEmpty(array)
1553	startIndex < 0
1554	valueToFind == array[i]
1555	ArrayUtils.isEmpty(array)
1556	startIndex < 0
1557	startIndex >= array.length
1558	valueToFind == array[i]
1559	ArrayUtils.isEmpty(array)
1560	startIndex < 0
1561	valueToFind == array[i]
1562	ArrayUtils.isEmpty(array)
1563	startIndex < 0
1564	startIndex >= array.length
1565	valueToFind == array[i]
1566	array == null
1567	array.length == 0
1568	array == null
1569	array.length == 0
1570	array == null
1571	array.length == 0
1572	array == null
1573	array.length == 0
1574	array == null
1575	array.length == 0
1576	array == null
1577	array.length == 0
1578	array == null
1579	array.length == 0
1580	array == null
1581	array.length == 0
1582	array == null
1583	array.length == 0
1584	array == null
1585	array.length == 0
1586	array == null
1587	array.length == 0
1588	array == null
1589	array.length == 0
1590	array == null
1591	array.length == 0
1592	array == null
1593	array.length == 0
1594	array == null
1595	array.length == 0
1596	array == null
1597	array.length == 0
1598	array == null
1599	array.length == 0
1600	array == null
1601	array.length == 0
1602	array == null
1603	array.length == 0
1604	array == null
1605	array.length == 0
1606	array == null
1607	array.length == 0
1608	array == null
1609	array.length == 0
1610	array == null
1611	array.length == 0
1612	array == null
1613	array.length == 0
1614	array.length == 0
1614	array == null
1615	array == null
1615	array.length == 0
1616	array == null
1616	array.length == 0
1617	array == null
1617	array.length == 0
1618	array == null
1618	array.length == 0
1619	array == null
1619	array.length == 0
1620	array.length == 0
1620	array == null
1621	array.length == 0
1621	array == null
1622	array.length == 0
1622	array == null
1623	array1 == null
1624	array2 == null
1625	type1.isAssignableFrom(type2)
1626	array1 == null
1627	array2 == null
1628	array1 == null
1629	array2 == null
1630	array1 == null
1631	array2 == null
1632	array1 == null
1633	array2 == null
1634	array1 == null
1635	array2 == null
1636	array1 == null
1637	array2 == null
1638	array1 == null
1639	array2 == null
1640	array1 == null
1641	array2 == null
1642	array != null
1643	element != null
1644	array != null
1645	array != null
1646	element != null
1647	array == null
1648	index != 0
1649	index < 0
1649	index > length
1650	index < length
1651	index == INDEX_NOT_FOUND
1652	index == INDEX_NOT_FOUND
1653	index == INDEX_NOT_FOUND
1654	index == INDEX_NOT_FOUND
1655	index == INDEX_NOT_FOUND
1656	index == INDEX_NOT_FOUND
1657	index == INDEX_NOT_FOUND
1658	index == INDEX_NOT_FOUND
1659	index == INDEX_NOT_FOUND
1660	index < 0
1660	index >= length
1661	index < length - 1
858	isStarted()
859	isStarted()
860	executor == null
861	future == null
727	bit_pattern != 0
1321	bool == null
1322	bool == null
1323	bool == null
1324	bool == null
1325	bool == null
1326	value == null
1327	value == trueValue
1328	value == falseValue
1329	value == null
1330	trueValue == null
1331	falseValue == null
1332	value.equals(trueValue)
1333	value.equals(falseValue)
1334	value == trueValue
1335	value == falseValue
1336	value == nullValue
1337	value == null
1338	trueValue == null
1339	falseValue == null
1340	nullValue == null
1341	value.equals(trueValue)
1342	value.equals(falseValue)
1343	value.equals(nullValue)
1344	bool == null
1345	bool == null
1346	bool == null
1347	"true".equalsIgnoreCase(str)
1348	"false".equalsIgnoreCase(str)
1349	"on".equalsIgnoreCase(str)
1350	"off".equalsIgnoreCase(str)
1351	"yes".equalsIgnoreCase(str)
1352	"no".equalsIgnoreCase(str)
1353	str == null
1354	trueString == null
1355	falseString == null
1356	nullString == null
1357	str.equals(trueString)
1358	str.equals(falseString)
1359	str.equals(nullString)
1360	str == "true"
1361	str == null
1362	ch == 'y'
1363	ch == 'Y'
1364	ch == 't'
1365	ch == 'T'
1366	str == null
1367	trueString == null
1368	falseString == null
1369	str.equals(trueString)
1370	str.equals(falseString)
1371	bool == null
1372	array == null
1373	array.length == 0
1374	element
1375	trueCount < 1
1376	array == null
1377	array.length == 0
857	call == null
841	name == null
728	start > end
729	range == null
730	negated
731	range.negated
732	range.negated
733	obj == this
734	obj instanceof CharRange == false
735	iToString == null
736	isNegated()
737	start != end
1043	input == null
1044	out == null
1045	input == null
1046	consumed == 0
1047	i < sz - 2
0	set != null
1	setStrs == null
2	str == null
3	str.charAt(pos + 2) == '-'
3	str.charAt(pos) == '^'
3	remainder >= 4
4	str.charAt(pos + 1) == '-'
4	remainder >= 3
5	str.charAt(pos) == '^'
5	remainder >= 2
6	range.contains(ch)
7	obj == this
8	obj instanceof CharSet == false
1662	StringUtils.isEmpty(str)
1662	StringUtils.isEmpty(set)
1663	StringUtils.isEmpty(str)
1663	ArrayUtils.isEmpty(set)
1664	chars.contains(ch)
1665	i != 0
1665	ch == lastChar
1666	StringUtils.isEmpty(set)
1666	StringUtils.isEmpty(str)
1667	ArrayUtils.isEmpty(set)
1667	StringUtils.isEmpty(str)
1668	chars.contains(chrs[i])
1669	str == null
1670	StringUtils.isEmpty(set)
1670	str.length() == 0
1671	str == null
1672	str.length() == 0
1672	ArrayUtils.isEmpty(set)
1673	StringUtils.isEmpty(str)
1673	StringUtils.isEmpty(set)
1674	ArrayUtils.isEmpty(set)
1674	StringUtils.isEmpty(str)
1675	chars.contains(chrs[i]) == expect
1706	ch < CHAR_ARRAY.length
1707	StringUtils.isEmpty(str)
1708	ch == null
1709	ch == null
1710	StringUtils.isEmpty(str)
1711	StringUtils.isEmpty(str)
1712	isAsciiNumeric(ch) == false
1713	isAsciiNumeric(ch) == false
1714	ch == null
1715	ch == null
1716	ch < 128
1717	ch == null
1718	ch < 0x10
1719	ch < 0x100
1720	ch < 0x1000
1721	ch == null
663	object == null
664	cls == null
665	className == null
666	className.length() == 0
667	className.startsWith("[")
668	className.charAt(className.length() - 1) == ';'
668	className.charAt(0) == 'L'
669	reverseAbbreviationMap.containsKey(className)
670	innerIdx != -1
671	object == null
672	cls == null
673	className == null
673	className.length() == 0
674	className.charAt(0) == 'L'
674	className.charAt(className.length() - 1) == ';'
675	i == -1
676	cls == null
677	cls == null
678	interfacesFound.add(i)
679	classNames == null
680	classes == null
681	cls == null
682	ArrayUtils.isSameLength(classArray, toClassArray) == false
683	classArray == null
684	toClassArray == null
685	isAssignable(classArray[i], toClassArray[i], autoboxing) == false
686	toClass == null
687	cls == null
688	autoboxing
689	cls.isPrimitive()
689	toClass.isPrimitive()
690	cls == null
691	toClass.isPrimitive()
691	cls.isPrimitive()
692	cls == null
693	cls.equals(toClass)
694	cls.isPrimitive()
695	toClass.isPrimitive() == false
696	Integer.TYPE.equals(cls)
697	Long.TYPE.equals(cls)
698	Boolean.TYPE.equals(cls)
699	Double.TYPE.equals(cls)
700	Float.TYPE.equals(cls)
701	Character.TYPE.equals(cls)
702	Short.TYPE.equals(cls)
703	Byte.TYPE.equals(cls)
704	cls != null
704	cls.isPrimitive()
705	classes == null
706	classes.length == 0
707	classes == null
708	classes.length == 0
709	cls == null
710	abbreviationMap.containsKey(className)
711	Modifier.isPublic(declaredMethod.getDeclaringClass().getModifiers())
712	Modifier.isPublic(candidateClass.getModifiers())
713	Modifier.isPublic(candidateMethod.getDeclaringClass().getModifiers())
714	className == null
715	className.endsWith("[]")
716	abbreviation != null
717	array == null
718	array.length == 0
719	object == null
720	cls == null
721	object == null
722	cls == null
723	className == null
724	dim < 1
725	className.startsWith("L")
726	className.length() > 0
1049	consumed
241	lhs == rhs
242	lhs == null
242	rhs == null
243	lhsClazz.isInstance(rhs)
244	useTransients
244	Modifier.isStatic(f.getModifiers())
244	Modifier.isTransient(f.getModifiers())
244	ArrayUtils.contains(excludeFields, f.getName())
244	f.getName().indexOf('$') == -1
245	comparison != 0
246	comparison != 0
247	lhs == rhs
