id	oracle
520	element != null
521	top == null
522	element != null
523	node.element == element
524	node.element.compareTo(element) > 0
525	node.element.compareTo(reference) < 0
526	node.right == null
527	node.left == null
528	node.element.compareTo(reference) > 0
529	node.left == null
530	node.right == null
1312	rowDimension <= 0
1313	columnDimension <= 0
1314	d == null
1315	d.length == 0
1316	d[0].length == 0
1317	d.length == 0
1318	columns < 0
1319	p < 0
1320	isSquare()
1321	p == 0
1322	p == 1
1323	binaryRepresentation[i] == '1'
1324	destination.length < rowsCount
1324	destination[0].length < columnsCount
1325	destination[0].length < selectedColumns.length
1325	destination.length < selectedRows.length
1326	subMatrix == null
1327	nRows == 0
1328	nCols == 0
1329	subMatrix[r].length != nCols
1330	matrix.getRowDimension() != 1
1330	matrix.getColumnDimension() != nCols
1331	matrix.getRowDimension() != nRows
1331	matrix.getColumnDimension() != 1
1332	vector.getDimension() != nCols
1333	vector.getDimension() != nRows
1334	array.length != nCols
1335	array.length != nRows
1336	nRows != nCols
1337	v.length != nCols
1338	v.getDimension() != nCols
1339	v.length != nRows
1340	v.getDimension() != nRows
1341	i > 0
1342	j > 0
1343	object == this
1344	object instanceof FieldMatrix<?> == false
1345	m.getColumnDimension() != nCols
1345	m.getRowDimension() != nRows
1346	getEntry(row, col).equals(m.getEntry(row, col))
1347	row >= getRowDimension()
1347	row < 0
1348	column >= getColumnDimension()
1348	column < 0
1349	endRow < startRow
1350	endColumn < startColumn
1351	selectedRows == null
1351	selectedColumns == null
1352	selectedColumns.length == 0
1352	selectedRows.length == 0
1353	getColumnDimension() != m.getColumnDimension()
1353	getRowDimension() != m.getRowDimension()
1354	getColumnDimension() != m.getColumnDimension()
1354	getRowDimension() != m.getRowDimension()
1355	getColumnDimension() != m.getRowDimension()
884	format == null
885	format == null
886	index < n
887	index < n
935	x1 < x0
936	p < 0.0
936	p > 1.0
937	p == 0.0
938	lower == Integer.MIN_VALUE
939	checkedCumulativeProbability(lower) >= p
940	p == 1.0
941	chebyshevApplies
942	tmp > lower
943	tmp < upper
944	xm < lower
944	xm > upper
945	pm >= p
946	sampleSize <= 0
947	Double.isNaN(result)
2751	y0.length != equations.getDimension()
2752	y.length != equations.getDimension()
2753	statesInitialized
2754	state.evaluateStep(interpolator)
2755	isLastStep
2756	currentEvent.reset(eventT, eventY)
2757	currentEvent.evaluateStep(interpolator)
2758	dt <= threshold
1731	weightedResidualJacobian.length != rows
1732	objective.length != rows
1733	rows <= cols
1664	++iterations > maxIterations
2355	data == null
2356	data.length != nobs * (nvars + 1)
2357	nobs <= nvars
2358	noIntercept
2359	y == null
2360	y.length == 0
2361	x == null
2362	x.length == 0
2363	noIntercept
2364	x[i].length != nVars
2365	x == null
2365	y == null
2366	x.length != y.length
2367	x.length == 0
2368	x[0].length + 1 > x.length
2369	x.length != covariance.length
2370	covariance.length != covariance[0].length
2370	covariance.length > 0
2798	supportedName.equals(name)
2799	isSupported(name)
2440	i > 0
2441	bytesOut == bytes.length
2442	n <= 0
2443	Double.isNaN(cachedNormalDeviate)
2444	s != 0
1076	x0 > x1
1077	p > 1.0
1077	p < 0.0
1078	p == 0.0
1079	p == 1.0
1080	lowerBound == Double.NEGATIVE_INFINITY
1081	chebyshevApplies
1082	upperBound == Double.POSITIVE_INFINITY
1083	chebyshevApplies
1084	isSupportConnected()
1085	x - dx >= getSupportLowerBound()
1086	cumulativeProbability(x - dx) == px
