id	oracle
1051	consumed != 0
1354	array == null
1355	array == null
1356	object instanceof Map.Entry<?, ?>
1357	object instanceof Object[]
1358	entry.length < 2
1359	array == null
1360	array == null
1361	array == null
1362	array == null
1363	array == null
1364	array == null
1365	array == null
1366	array == null
1367	array == null
1368	array == null
1369	startIndexInclusive < 0
1370	endIndexExclusive > array.length
1371	newSize <= 0
1372	array == null
1373	startIndexInclusive < 0
1374	endIndexExclusive > array.length
1375	newSize <= 0
1376	array == null
1377	startIndexInclusive < 0
1378	endIndexExclusive > array.length
1379	newSize <= 0
1380	array == null
1381	startIndexInclusive < 0
1382	endIndexExclusive > array.length
1383	newSize <= 0
1384	array == null
1385	startIndexInclusive < 0
1386	endIndexExclusive > array.length
1387	newSize <= 0
1388	array == null
1389	startIndexInclusive < 0
1390	endIndexExclusive > array.length
1391	newSize <= 0
1392	array == null
1393	startIndexInclusive < 0
1394	endIndexExclusive > array.length
1395	newSize <= 0
1396	array == null
1397	startIndexInclusive < 0
1398	endIndexExclusive > array.length
1399	newSize <= 0
1400	array == null
1401	startIndexInclusive < 0
1402	endIndexExclusive > array.length
1403	newSize <= 0
1404	array1.length > 0
1404	array2 != null
1404	array1 == null
1404	array1 != null
1404	array1.length != array2.length
1404	array2 == null
1404	array1 != null
1404	array2 != null
1404	array2.length > 0
1405	array2 != null
1405	array1 == null
1405	array2.length > 0
1405	array1.length > 0
1405	array2 != null
1405	array1.length != array2.length
1405	array1 != null
1405	array2 == null
1405	array1 != null
1406	array2.length > 0
1406	array2 != null
1406	array1 != null
1406	array2 != null
1406	array1.length != array2.length
1406	array1 == null
1406	array1.length > 0
1406	array2 == null
1406	array1 != null
1407	array2 == null
1407	array1 != null
1407	array2 != null
1407	array2 != null
1407	array1.length != array2.length
1407	array1 == null
1407	array2.length > 0
1407	array1.length > 0
1407	array1 != null
1408	array1 == null
1408	array2.length > 0
1408	array2 == null
1408	array2 != null
1408	array1.length > 0
1408	array1 != null
1408	array1.length != array2.length
1408	array1 != null
1408	array2 != null
1409	array2 != null
1409	array1.length != array2.length
1409	array1 != null
1409	array1 == null
1409	array2 == null
1409	array2 != null
1409	array1.length > 0
1409	array2.length > 0
1409	array1 != null
1410	array2.length > 0
1410	array1 == null
1410	array1 != null
1410	array1.length > 0
1410	array2 == null
1410	array2 != null
1410	array1 != null
1410	array2 != null
1410	array1.length != array2.length
1411	array2 != null
1411	array1 != null
1411	array1.length > 0
1411	array1 != null
1411	array2 == null
1411	array2.length > 0
1411	array2 != null
1411	array1 == null
1411	array1.length != array2.length
1412	array1 != null
1412	array2 != null
1412	array2 == null
1412	array1 != null
1412	array1.length != array2.length
1412	array2.length > 0
1412	array2 != null
1412	array1.length > 0
1412	array1 == null
1413	array == null
1414	array1 == null
1414	array2 == null
1415	array == null
1416	array == null
1417	array == null
1418	array == null
1419	array == null
1420	array == null
1421	array == null
1422	array == null
1423	array == null
1424	array == null
1425	startIndex < 0
1426	objectToFind == null
1427	array[i] == null
1428	array.getClass().getComponentType().isInstance(objectToFind)
1429	objectToFind.equals(array[i])
1430	array == null
1431	startIndex < 0
1432	startIndex >= array.length
1433	objectToFind == null
1434	array[i] == null
1435	array.getClass().getComponentType().isInstance(objectToFind)
1436	objectToFind.equals(array[i])
1437	array == null
1438	startIndex < 0
1439	valueToFind == array[i]
1440	array == null
1441	startIndex < 0
1442	startIndex >= array.length
1443	valueToFind == array[i]
1444	array == null
1445	startIndex < 0
1446	valueToFind == array[i]
1447	array == null
1448	startIndex < 0
1449	startIndex >= array.length
1450	valueToFind == array[i]
1451	array == null
1452	startIndex < 0
1453	valueToFind == array[i]
1454	array == null
1455	startIndex < 0
1456	startIndex >= array.length
1457	valueToFind == array[i]
1458	array == null
1459	startIndex < 0
1460	valueToFind == array[i]
1461	array == null
1462	startIndex < 0
1463	startIndex >= array.length
1464	valueToFind == array[i]
1465	array == null
1466	startIndex < 0
1467	valueToFind == array[i]
1468	array == null
1469	startIndex < 0
1470	startIndex >= array.length
1471	valueToFind == array[i]
1472	ArrayUtils.isEmpty(array)
1473	startIndex < 0
1474	valueToFind == array[i]
1475	ArrayUtils.isEmpty(array)
1476	startIndex < 0
1477	array[i] <= max
1477	array[i] >= min
1478	ArrayUtils.isEmpty(array)
1479	startIndex < 0
1480	startIndex >= array.length
