id	oracle
1237	array == null
1238	array == null
1239	object instanceof Map.Entry
1240	object instanceof Object[]
1241	entry.length < 2
1242	array == null
1243	array == null
1244	array == null
1245	array == null
1246	array == null
1247	array == null
1248	array == null
1249	array == null
1250	array == null
1251	array == null
1252	startIndexInclusive < 0
1253	endIndexExclusive > array.length
1254	newSize <= 0
1255	array == null
1256	startIndexInclusive < 0
1257	endIndexExclusive > array.length
1258	newSize <= 0
1259	array == null
1260	startIndexInclusive < 0
1261	endIndexExclusive > array.length
1262	newSize <= 0
1263	array == null
1264	startIndexInclusive < 0
1265	endIndexExclusive > array.length
1266	newSize <= 0
1267	array == null
1268	startIndexInclusive < 0
1269	endIndexExclusive > array.length
1270	newSize <= 0
1271	array == null
1272	startIndexInclusive < 0
1273	endIndexExclusive > array.length
1274	newSize <= 0
1275	array == null
1276	startIndexInclusive < 0
1277	endIndexExclusive > array.length
1278	newSize <= 0
1279	array == null
1280	startIndexInclusive < 0
1281	endIndexExclusive > array.length
1282	newSize <= 0
1283	array == null
1284	startIndexInclusive < 0
1285	endIndexExclusive > array.length
1286	newSize <= 0
1287	array1 != null
1287	array1.length != array2.length
1287	array2 == null
1287	array1 == null
1287	array2.length > 0
1287	array2 != null
1287	array1 != null
1287	array2 != null
1287	array1.length > 0
1288	array1 != null
1288	array2 != null
1288	array2.length > 0
1288	array1.length > 0
1288	array1 == null
1288	array2 != null
1288	array2 == null
1288	array1.length != array2.length
1288	array1 != null
1289	array2 != null
1289	array1 != null
1289	array2.length > 0
1289	array2 == null
1289	array1.length > 0
1289	array1.length != array2.length
1289	array1 == null
1289	array1 != null
1289	array2 != null
1290	array1 != null
1290	array2 != null
1290	array1 == null
1290	array2 == null
1290	array1.length != array2.length
1290	array1.length > 0
1290	array1 != null
1290	array2 != null
1290	array2.length > 0
1291	array1 == null
1291	array2 != null
1291	array1 != null
1291	array1.length != array2.length
1291	array2.length > 0
1291	array2 != null
1291	array1.length > 0
1291	array2 == null
1291	array1 != null
1292	array1 == null
1292	array2 != null
1292	array2 != null
1292	array1.length > 0
1292	array2.length > 0
1292	array1 != null
1292	array2 == null
1292	array1 != null
1292	array1.length != array2.length
1293	array2 == null
1293	array2.length > 0
1293	array1 != null
1293	array1 != null
1293	array2 != null
1293	array2 != null
1293	array1.length != array2.length
1293	array1 == null
1293	array1.length > 0
1294	array1 == null
1294	array2 == null
1294	array2 != null
1294	array1 != null
1294	array2 != null
1294	array2.length > 0
1294	array1 != null
1294	array1.length > 0
1294	array1.length != array2.length
1295	array1 != null
1295	array2 != null
1295	array1.length > 0
1295	array1 == null
1295	array1 != null
1295	array2 != null
1295	array1.length != array2.length
1295	array2.length > 0
1295	array2 == null
1296	array == null
1297	array2 == null
1297	array1 == null
1298	array == null
1299	array == null
1300	array == null
1301	array == null
1302	array == null
1303	array == null
1304	array == null
1305	array == null
1306	array == null
1307	array == null
1308	startIndex < 0
1309	objectToFind == null
1310	array[i] == null
1311	objectToFind.equals(array[i])
1312	array == null
1313	startIndex < 0
1314	startIndex >= array.length
1315	objectToFind == null
1316	array[i] == null
1317	objectToFind.equals(array[i])
1318	array == null
1319	startIndex < 0
1320	valueToFind == array[i]
1321	array == null
1322	startIndex < 0
1323	startIndex >= array.length
1324	valueToFind == array[i]
1325	array == null
1326	startIndex < 0
1327	valueToFind == array[i]
1328	array == null
1329	startIndex < 0
1330	startIndex >= array.length
1331	valueToFind == array[i]
1332	array == null
1333	startIndex < 0
1334	valueToFind == array[i]
1335	array == null
1336	startIndex < 0
1337	startIndex >= array.length
1338	valueToFind == array[i]
1339	array == null
1340	startIndex < 0
1341	valueToFind == array[i]
1342	array == null
1343	startIndex < 0
1344	startIndex >= array.length
1345	valueToFind == array[i]
1346	array == null
1347	startIndex < 0
1348	valueToFind == array[i]
1349	array == null
1350	startIndex < 0
1351	startIndex >= array.length
1352	valueToFind == array[i]
1353	ArrayUtils.isEmpty(array)
1354	startIndex < 0
1355	valueToFind == array[i]
1356	ArrayUtils.isEmpty(array)
1357	startIndex < 0
1358	array[i] <= max
1358	array[i] >= min
1359	ArrayUtils.isEmpty(array)
1360	startIndex < 0
1361	startIndex >= array.length
1362	valueToFind == array[i]
1363	ArrayUtils.isEmpty(array)
1364	startIndex < 0
1365	startIndex >= array.length
1366	array[i] >= min
1366	array[i] <= max
1367	ArrayUtils.isEmpty(array)
1368	startIndex < 0
1369	valueToFind == array[i]
1370	ArrayUtils.isEmpty(array)
1371	startIndex < 0
1372	startIndex >= array.length
1373	valueToFind == array[i]
1374	ArrayUtils.isEmpty(array)
1375	startIndex < 0
1376	valueToFind == array[i]
1377	ArrayUtils.isEmpty(array)
1378	startIndex < 0
1379	startIndex >= array.length
1380	valueToFind == array[i]
1381	array == null
1382	array.length == 0
1383	array == null
1384	array.length == 0
1385	array == null
1386	array.length == 0
1387	array == null
1388	array.length == 0
1389	array == null
1390	array.length == 0
1391	array == null
1392	array.length == 0
1393	array == null
1394	array.length == 0
1395	array == null
1396	array.length == 0
1397	array == null
1398	array.length == 0
1399	array == null
1400	array.length == 0
1401	array == null
1402	array.length == 0
1403	array == null
1404	array.length == 0
1405	array == null
1406	array.length == 0
1407	array == null
1408	array.length == 0
1409	array == null
1410	array.length == 0
1411	array == null
1412	array.length == 0
1413	array == null
1414	array.length == 0
1415	array == null
1416	array.length == 0
1417	array == null
1418	array.length == 0
1419	array == null
1420	array.length == 0
1421	array == null
1422	array.length == 0
1423	array == null
1424	array.length == 0
1425	array == null
1426	array.length == 0
1427	array == null
1428	array.length == 0
1429	array == null
1429	array.length == 0
1430	array.length == 0
1430	array == null
1431	array == null
1431	array.length == 0
1432	array.length == 0
1432	array == null
1433	array == null
1433	array.length == 0
1434	array == null
1434	array.length == 0
1435	array.length == 0
1435	array == null
1436	array == null
1436	array.length == 0
1437	array == null
1437	array.length == 0
1438	array1 == null
1439	array2 == null
1440	array1 == null
1441	array2 == null
1442	array1 == null
1443	array2 == null
1444	array1 == null
1445	array2 == null
1446	array1 == null
1447	array2 == null
1448	array1 == null
1449	array2 == null
1450	array1 == null
1451	array2 == null
1452	array1 == null
1453	array2 == null
1454	array1 == null
1455	array2 == null
1456	array != null
1457	array != null
1458	element != null
1459	array == null
1460	index != 0
1461	index < 0
1461	index > length
1462	index < length
1463	index == INDEX_NOT_FOUND
1464	index == INDEX_NOT_FOUND
1465	index == INDEX_NOT_FOUND
1466	index == INDEX_NOT_FOUND
1467	index == INDEX_NOT_FOUND
1468	index == INDEX_NOT_FOUND
1469	index == INDEX_NOT_FOUND
1470	index == INDEX_NOT_FOUND
1471	index == INDEX_NOT_FOUND
1472	index < 0
1472	index >= length
1473	index < length - 1
735	bit_pattern != 0
1133	bool == null
1134	bool == null
1135	bool == null
1136	bool == null
1137	bool == null
1138	value == null
1139	value == trueValue
1140	value == falseValue
1141	value == null
1142	trueValue == null
1143	falseValue == null
1144	value.equals(trueValue)
1145	value.equals(falseValue)
1146	value == trueValue
1147	value == falseValue
1148	value == nullValue
1149	value == null
1150	trueValue == null
1151	falseValue == null
1152	nullValue == null
1153	value.equals(trueValue)
1154	value.equals(falseValue)
1155	value.equals(nullValue)
1156	bool == null
1157	bool == null
1158	bool == null
1159	"true".equalsIgnoreCase(str)
1160	"false".equalsIgnoreCase(str)
1161	"on".equalsIgnoreCase(str)
1162	"off".equalsIgnoreCase(str)
1163	"yes".equalsIgnoreCase(str)
1164	"no".equalsIgnoreCase(str)
1165	str == null
1166	trueString == null
1167	falseString == null
1168	nullString == null
1169	str.equals(trueString)
1170	str.equals(falseString)
1171	str.equals(nullString)
1172	str == "true"
1173	str == null
1174	ch == 'y'
1175	ch == 'Y'
1176	ch == 't'
1177	ch == 'T'
1178	str == null
1179	trueString == null
1180	falseString == null
1181	str.equals(trueString)
1182	str.equals(falseString)
1183	bool == null
1184	array == null
1185	array.length == 0
1186	array[i]
1187	trueCount < 1
1188	array == null
1189	array.length == 0
760	name == null
750	start > end
751	range == null
752	negated
753	range.negated
754	range.negated
755	obj == this
756	obj instanceof CharRange == false
757	iToString == null
758	isNegated()
759	start != end
25	set != null
26	str == null
27	str.charAt(pos) == '^'
27	str.charAt(pos + 2) == '-'
27	remainder >= 4
28	remainder >= 3
28	str.charAt(pos + 1) == '-'
29	remainder >= 2
29	str.charAt(pos) == '^'
30	range.contains(ch)
31	obj == this
32	obj instanceof CharSet == false
1474	set == null
1475	StringUtils.isEmpty(str)
1475	StringUtils.isEmpty(set)
1476	StringUtils.isEmpty(str)
1476	ArrayUtils.isEmpty(set)
1477	chars.contains(ch)
1478	i != 0
1478	ch == lastChar
1479	StringUtils.isEmpty(str)
1479	StringUtils.isEmpty(set)
1480	ArrayUtils.isEmpty(set)
1480	StringUtils.isEmpty(str)
1481	chars.contains(chrs[i])
1482	str == null
1483	str.length() == 0
1483	StringUtils.isEmpty(set)
1484	str == null
