id	oracle
554	element != null
555	top == null
556	element != null
557	node.element == element
558	node.element.compareTo(element) > 0
559	node.element.compareTo(reference) < 0
560	node.right == null
561	node.left == null
562	node.element.compareTo(reference) > 0
563	node.left == null
564	node.right == null
1527	rowDimension <= 0
1528	columnDimension <= 0
1529	d == null
1530	d.length == 0
1531	d[0].length == 0
1532	d.length == 0
1533	p < 0
1534	isSquare()
1535	p == 0
1536	p == 1
1537	binaryRepresentation[i] == '1'
1538	destination[0].length < columnsCount
1538	destination.length < rowsCount
1539	destination[0].length < selectedColumns.length
1539	destination.length < selectedRows.length
1540	subMatrix == null
1541	nRows == 0
1542	nCols == 0
1543	subMatrix[r].length != nCols
1544	matrix.getColumnDimension() != nCols
1544	matrix.getRowDimension() != 1
1545	matrix.getRowDimension() != nRows
1545	matrix.getColumnDimension() != 1
1546	vector.getDimension() != nCols
1547	vector.getDimension() != nRows
1548	array.length != nCols
1549	array.length != nRows
1550	nRows != nCols
1551	v.length != nCols
1552	v.getDimension() != nCols
1553	v.length != nRows
1554	v.getDimension() != nRows
1555	i > 0
1556	j > 0
1557	object == this
1558	object instanceof FieldMatrix<?> == false
1559	m.getColumnDimension() != nCols
1559	m.getRowDimension() != nRows
1560	getEntry(row, col).equals(m.getEntry(row, col))
1561	row < 0
1561	row >= getRowDimension()
1562	column >= getColumnDimension()
1562	column < 0
1563	endRow < startRow
1564	endColumn < startColumn
1565	selectedRows == null
1565	selectedColumns == null
1566	selectedColumns.length == 0
1566	selectedRows.length == 0
1567	getRowDimension() != m.getRowDimension()
1567	getColumnDimension() != m.getColumnDimension()
1568	getColumnDimension() != m.getColumnDimension()
1568	getRowDimension() != m.getRowDimension()
1569	getColumnDimension() != m.getRowDimension()
1007	format == null
1008	format == null
1009	index < n
1010	index < n
1086	x1 < x0
1087	p < 0.0
1087	p > 1.0
1088	p == 0.0
1089	lower == Integer.MIN_VALUE
1090	checkedCumulativeProbability(lower) >= p
1091	p == 1.0
1092	chebyshevApplies
1093	tmp > lower
1094	tmp < upper
1095	xm < lower
1095	xm > upper
1096	pm >= p
1097	sampleSize <= 0
1098	Double.isNaN(result)
3526	y0.length != equations.getDimension()
3527	y.length != equations.getDimension()
3528	statesInitialized
3529	state.evaluateStep(interpolator)
3530	isLastStep
3531	needReset
3532	currentEvent.evaluateStep(interpolator)
3533	dt <= threshold
3100	objectiveValue.length != target.length
3101	data instanceof Weight
3102	m instanceof DiagonalMatrix
1952	dsValue.length != nR
1953	rows <= cols
1954	objectiveValue.length != target.length
1955	m instanceof DiagonalMatrix
1882	++iterations > maxIterations
2600	data == null
2601	data.length != nobs * (nvars + 1)
2602	nobs <= nvars
2603	noIntercept
2604	y == null
2605	y.length == 0
