id	oracle
659	p < 0.0
659	p > 1.0
660	FastMath.abs(rootFindingFunction.value(lowerBound)) < getSolverAbsoluteAccuracy()
661	FastMath.abs(rootFindingFunction.value(upperBound)) < getSolverAbsoluteAccuracy()
662	sampleSize <= 0
700	x0 > x1
1673	++costEvaluations > maxCostEval
1674	m <= p
918	rowDimension < 1
919	columnDimension < 1
920	d.length == 0
921	d[0].length == 0
922	d.length == 0
923	columns < 0
924	destination.length < rowsCount
924	destination[0].length < columnsCount
925	destination.length < selectedRows.length
925	destination[0].length < selectedColumns.length
926	nRows == 0
927	nCols == 0
928	subMatrix[r].length != nCols
929	matrix.getColumnDimension() != nCols
929	matrix.getRowDimension() != 1
930	matrix.getColumnDimension() != 1
930	matrix.getRowDimension() != nRows
931	vector.getDimension() != nCols
932	vector.getDimension() != nRows
933	array.length != nCols
934	array.length != nRows
935	nRows != nCols
936	v.length != nCols
937	v.getDimension() != nCols
938	v.length != nRows
939	v.getDimension() != nRows
940	i > 0
941	j > 0
942	object == this
943	object instanceof FieldMatrix<?> == false
944	m.getColumnDimension() != nCols
944	m.getRowDimension() != nRows
945	getEntry(row, col).equals(m.getEntry(row, col))
946	row < 0
946	row >= getRowDimension()
947	column < 0
947	column >= getColumnDimension()
948	startRow > endRow
949	startColumn > endColumn
950	selectedRows.length * selectedColumns.length == 0
951	selectedRows.length == 0
952	getRowDimension() != m.getRowDimension()
952	getColumnDimension() != m.getColumnDimension()
953	getColumnDimension() != m.getColumnDimension()
953	getRowDimension() != m.getRowDimension()
954	getColumnDimension() != m.getRowDimension()
564	format == null
565	format == null
566	index < n
567	index < n
615	x0 > x1
616	FastMath.floor(x0) < x0
617	fl == x
618	x0 > x1
619	p > 1.0
619	p < 0.0
620	pm > p
621	xm == x1
622	xm == x0
623	sampleSize <= 0
624	Double.isNaN(result)
1887	handler.requiresDenseOutput()
1888	++evaluations > maxEvaluations
1889	ode.getDimension() != y0.length
1890	ode.getDimension() != y.length
1891	FastMath.abs(t - t0) <= 1.0e-12 * FastMath.max(FastMath.abs(t0), FastMath.abs(t))
1264	weightedResidualJacobian.length != rows
1265	objective.length != rows
1266	rows <= cols
1200	++iterations > maxIterations
1541	data == null
1542	data.length != nobs * (nvars + 1)
1543	nobs <= nvars
1544	noIntercept
1545	y == null
1546	y.length == 0
1547	x == null
1548	x.length == 0
1549	noIntercept
1550	x[i].length != nVars
1551	x.length != y.length
1551	y == null
1551	x == null
1552	x.length == 0
1553	x[0].length + 1 > x.length
1554	x.length != covariance.length
1555	covariance.length != covariance[0].length
1555	covariance.length > 0
1583	i > 0
1584	bytesOut == bytes.length
1585	n <= 0
1586	Double.isNaN(cachedNormalDeviate)
1587	s != 0
857	rowDimension < 1
858	columnDimension < 1
859	destination[0].length < columnsCount
859	destination.length < rowsCount
860	destination.length < selectedRows.length
860	destination[0].length < selectedColumns.length
861	nRows == 0
862	nCols == 0
863	subMatrix[r].length != nCols
864	matrix.getColumnDimension() != nCols
864	matrix.getRowDimension() != 1
865	matrix.getRowDimension() != nRows
865	matrix.getColumnDimension() != 1
866	vector.getDimension() != nCols
867	vector.getDimension() != nRows
868	array.length != nCols
869	array.length != nRows
870	lu == null
871	lu == null
872	nRows != nCols
873	v.length != nCols
874	v.getDimension() != nCols
875	v.length != nRows
876	v.getDimension() != nRows
877	lu == null
878	lu == null
879	lu == null
880	i > 0
881	j > 0
882	object == this
883	object instanceof RealMatrix == false
884	m.getRowDimension() != nRows
884	m.getColumnDimension() != nCols
885	getEntry(row, col) != m.getEntry(row, col)
761	d != n
762	index >= getDimension()
762	index < 0
763	v instanceof ArrayRealVector
764	v instanceof ArrayRealVector
765	d != 0
766	entry.getValue() <= minValue
767	entry.getValue() >= maxValue
768	v instanceof SparseRealVector
768	this instanceof SparseRealVector
1744	interpolator.currentState != null
1745	dirtyState
1746	dirtyState
1747	finalized
1748	currentState == null
1749	currentState != null
1750	dimension < 0
1328	values == null
1329	test(values, begin, length)
1330	values == null
1331	test(values, begin, length)
1332	object == this
1333	object instanceof AbstractStorelessUnivariateStatistic == false
1159	f == null
1160	goalType == null
1440	values == null
1441	begin < 0
1442	length < 0
1443	begin + length > values.length
1444	length == 0
1444	allowEmpty
1445	weights == null
1446	weights.length != values.length
1447	Double.isNaN(weights[i])
1448	Double.isInfinite(weights[i])
1449	weights[i] < 0
1450	containsPositiveWeight
1450	weights[i] > 0.0
1451	containsPositiveWeight
1581	seed == null
1582	seed.length < v.length
1835	y != y0
1836	error <= 1.0
1837	manager.evaluateStep(interpolatorTmp)
1838	FastMath.abs(dt) <= FastMath.ulp(stepStart)
1839	lastStep
1839	manager.reset(stepStart, y)
1840	lastStep
1829	y != y0
1830	error <= 1.0
1831	manager.evaluateStep(interpolatorTmp)
1832	FastMath.abs(dt) <= FastMath.ulp(stepStart)
1833	manager.reset(stepStart, y)
1833	lastStep
1834	lastStep
1886	t == null
1868	initialStepSize > maxStep
1868	initialStepSize < minStep
1869	equations instanceof ExtendedFirstOrderDifferentialEquations
1870	vecAbsoluteTolerance != null
1870	vecAbsoluteTolerance.length != mainSetDimension
1871	vecRelativeTolerance.length != mainSetDimension
1871	vecRelativeTolerance != null
1872	initialStep > 0
1873	forward
1874	h < getMinStep()
1875	h > getMaxStep()
1876	forward
1877	FastMath.abs(h) < minStep
1878	acceptSmall
1879	filteredH > maxStep
1880	filteredH < -maxStep
1454	statistics == null
1455	iterator.hasNext()
1456	Double.isNaN(min)
1456	current.getMin() < min
1457	current.getMax() > max
1457	Double.isNaN(max)
1458	n == 0
1459	n == 1
1725	array != null
1726	o instanceof Object[]
905	copyArray
906	d == null
907	nRows == 0
908	nCols == 0
909	d[r].length != nCols
910	data == null
911	row > 0
912	column > 0
913	nRows == 0
914	nCols == 0
915	subMatrix[i].length != nCols
916	v.length != nCols
917	v.length != nRows
1035	copyArray
1036	d == null
1037	nRows == 0
1038	nCols == 0
1039	d[r].length != nCols
1040	data == null
1041	row > 0
1042	column > 0
1043	nRows == 0
1044	nCols == 0
1045	subMatrix[i].length != nCols
1046	v.length != nCols
1047	v.length != nRows
1110	d.length < pos + size
1111	data.length != n
1112	this == other
1113	other == null
1114	data.length != rhs.getDimension()
1115	data[i].equals(rhs.getEntry(i))
1116	index < 0
1116	index >= getDimension()
769	d == null
770	d.length == 0
771	d.length < pos + size
772	d.length < pos + size
773	v instanceof ArrayRealVector
774	v instanceof ArrayRealVector
775	v instanceof ArrayRealVector
776	v instanceof ArrayRealVector
777	v instanceof ArrayRealVector
778	v instanceof ArrayRealVector
779	v instanceof ArrayRealVector
780	v instanceof ArrayRealVector
781	norm == 0
782	norm == 0
783	v instanceof ArrayRealVector
784	data.length != n
785	Double.isNaN(v)
786	isNaN()
787	Double.isInfinite(v)
788	this == other
789	other == null
789	other instanceof RealVector
790	data.length != rhs.getDimension()
791	rhs.isNaN()
792	data[i] != rhs.getEntry(i)
793	isNaN()
1285	f == null
1286	goalType == null
1287	startPoint == null
1288	f == null
1289	t == null
1290	w == null
1291	startPoint == null
1292	t.length != w.length
1318	optima == null
1319	optima[0] == null
1123	optima == null
1124	optima[0] == null
1709	a <= 0.0
1709	x < 0
1709	b <= 0.0
1709	Double.isNaN(b)
1709	Double.isNaN(a)
1709	Double.isNaN(x)
1709	x > 1
1710	x > (a + 1.0) / (a + b + 2.0)
1711	b <= 0.0
1711	Double.isNaN(a)
1711	Double.isNaN(b)
1711	a <= 0.0
701	Double.isNaN(z)
702	x < 0
702	x > 1
703	x == 0
704	alpha < 1
705	x == 1
706	beta < 1
707	p == 0
708	p == 1
709	x <= 0
710	x >= 1
968	m >= n
969	cachedU == null
970	hK[k - diagOffset] != 0.0
971	diagOffset > 0
972	cachedB == null
973	m < n
974	i > 0
975	i < main.length - 1
