id	oracle
527	element != null
528	top == null
529	element != null
530	node.element == element
531	node.element.compareTo(element) > 0
532	node.element.compareTo(reference) < 0
533	node.right == null
534	node.left == null
535	node.element.compareTo(reference) > 0
536	node.left == null
537	node.right == null
1269	rowDimension <= 0
1270	columnDimension <= 0
1271	d == null
1272	d.length == 0
1273	d[0].length == 0
1274	d.length == 0
1275	columns < 0
1276	p < 0
1277	isSquare()
1278	p == 0
1279	p == 1
1280	binaryRepresentation[i] == '1'
1281	destination[0].length < columnsCount
1281	destination.length < rowsCount
1282	destination.length < selectedRows.length
1282	destination[0].length < selectedColumns.length
1283	subMatrix == null
1284	nRows == 0
1285	nCols == 0
1286	subMatrix[r].length != nCols
1287	matrix.getRowDimension() != 1
1287	matrix.getColumnDimension() != nCols
1288	matrix.getRowDimension() != nRows
1288	matrix.getColumnDimension() != 1
1289	vector.getDimension() != nCols
1290	vector.getDimension() != nRows
1291	array.length != nCols
1292	array.length != nRows
1293	nRows != nCols
1294	v.length != nCols
1295	v.getDimension() != nCols
1296	v.length != nRows
1297	v.getDimension() != nRows
1298	i > 0
1299	j > 0
1300	object == this
1301	object instanceof FieldMatrix<?> == false
1302	m.getRowDimension() != nRows
1302	m.getColumnDimension() != nCols
1303	getEntry(row, col).equals(m.getEntry(row, col))
1304	row < 0
1304	row >= getRowDimension()
1305	column >= getColumnDimension()
1305	column < 0
1306	endRow < startRow
1307	endColumn < startColumn
1308	selectedColumns == null
1308	selectedRows == null
1309	selectedColumns.length == 0
1309	selectedRows.length == 0
1310	getRowDimension() != m.getRowDimension()
1310	getColumnDimension() != m.getColumnDimension()
1311	getColumnDimension() != m.getColumnDimension()
1311	getRowDimension() != m.getRowDimension()
1312	getColumnDimension() != m.getRowDimension()
899	format == null
900	format == null
901	index < n
902	index < n
950	x1 < x0
951	p > 1.0
951	p < 0.0
952	p == 0.0
953	lower == Integer.MIN_VALUE
954	checkedCumulativeProbability(lower) >= p
955	p == 1.0
956	chebyshevApplies
957	tmp > lower
958	tmp < upper
959	xm < lower
959	xm > upper
960	pm >= p
961	sampleSize <= 0
962	Double.isNaN(result)
2654	y0.length != equations.getDimension()
2655	y.length != equations.getDimension()
2656	statesInitialized
2657	state.evaluateStep(interpolator)
2658	isLastStep
2659	currentEvent.reset(eventT, eventY)
2660	currentEvent.evaluateStep(interpolator)
2661	dt <= threshold
1647	weightedResidualJacobian.length != rows
1648	objective.length != rows
1649	rows <= cols
1581	++iterations > maxIterations
2272	data == null
2273	data.length != nobs * (nvars + 1)
2274	nobs <= nvars
2275	noIntercept
2276	y == null
2277	y.length == 0
2278	x == null
2279	x.length == 0
2280	noIntercept
2281	x[i].length != nVars
2282	y == null
2282	x == null
2283	x.length != y.length
2284	x.length == 0
2285	x[0].length + 1 > x.length
2286	x.length != covariance.length
2287	covariance.length != covariance[0].length
2287	covariance.length > 0
2701	supportedName.equals(name)
2702	isSupported(name)
2357	i > 0
2358	bytesOut == bytes.length
2359	n <= 0
2360	Double.isNaN(cachedNormalDeviate)
2361	s != 0
1072	x0 > x1
1073	p < 0.0
1073	p > 1.0
1074	p == 0.0
1075	p == 1.0
1076	lowerBound == Double.NEGATIVE_INFINITY
1077	chebyshevApplies
1078	upperBound == Double.POSITIVE_INFINITY
1079	chebyshevApplies
1080	isSupportConnected()
1081	x - dx >= getSupportLowerBound()
1082	cumulativeProbability(x - dx) == px
1083	cumulativeProbability(midPoint) < px
1084	sampleSize <= 0
1172	rowDimension < 1
1173	columnDimension < 1
1174	p < 0
1175	isSquare()
1176	p == 0
1177	p == 1
1178	binaryRepresentation[i] == '1'
1179	maxI == -1
1180	destination.length < rowsCount
1180	destination[0].length < columnsCount
1181	destination.length < selectedRows.length
1181	destination[0].length < selectedColumns.length
1182	nRows == 0
1183	nCols == 0
1184	subMatrix[r].length != nCols
1185	matrix.getColumnDimension() != nCols
1185	matrix.getRowDimension() != 1
1186	matrix.getColumnDimension() != 1
1186	matrix.getRowDimension() != nRows
1187	vector.getDimension() != nCols
1188	vector.getDimension() != nRows
1189	array.length != nCols
1190	array.length != nRows
1191	nRows != nCols
1192	v.length != nCols
1193	v.getDimension() != nCols
1194	v.length != nRows
1195	v.getDimension() != nRows
1196	i > 0
1197	j > 0
1198	object == this
1199	object instanceof RealMatrix == false
1200	m.getColumnDimension() != nCols
1200	m.getRowDimension() != nRows
1201	getEntry(row, col) != m.getEntry(row, col)
565	boundary.size() == 0
566	hyperplanes == null
566	hyperplanes.length == 0
567	node.insertCut(hyperplane)
568	node.insertCut(inserted.copySelf())
569	iterator.hasNext()
570	node.getCut() == null
571	cell.getCut() == null
572	tree.getAttribute() == null
572	includeBoundaryAttributes
572	tree.getCut() != null
573	node.getCut() != null
574	plusChar.hasOut()
575	minusChar.hasIn()
576	plusChar.hasIn()
577	minusChar.hasOut()
578	node.getCut() == null
579	barycenter == null
580	barycenter == null
581	node.getCut() == null
582	(Boolean) node.getAttribute()
583	node.getCut().side(sub.getHyperplane()) == Side.PLUS
584	isEmpty(node.getMinus())
585	isEmpty(node.getMinus())
586	sides.minusFound()
586	sides.plusFound()
587	node.getCut().side(sub.getHyperplane()) == Side.PLUS
588	isEmpty(node.getPlus())
589	isEmpty(node.getPlus())
590	sides.minusFound()
590	sides.plusFound()
591	sides.minusFound()
591	sides.plusFound()
592	node.getCut().getHyperplane().sameOrientationAs(sub.getHyperplane())
593	node.getPlus().getCut() != null
593	(Boolean) node.getPlus().getAttribute()
594	node.getMinus().getCut() != null
594	(Boolean) node.getMinus().getAttribute()
595	node.getPlus().getCut() != null
595	(Boolean) node.getPlus().getAttribute()
596	node.getMinus().getCut() != null
596	(Boolean) node.getMinus().getAttribute()
597	node.getCut() == null
598	plus == null
599	minus == null
600	node.getCut() == null
601	attribute != null
1660	steps == null
1661	steps.length == 0
1662	steps[j] == 0
1663	referenceSimplex.length <= 0
1664	refI.length != dimension
1665	refI[k] != refJ[k]
1666	allEquals
1667	i > 0
1668	dimension != startPoint.length
1669	Double.isNaN(vertex.getValue())
1670	comparator.compare(simplex[i], pointValuePair) > 0
1671	index < 0
1671	index >= simplex.length
1672	index < 0
1672	index >= simplex.length
1673	points.length != simplex.length
2518	interpolator.currentState == null
2519	dimension < 0
2520	secondaryMappers == null
2521	dirtyState
2522	finalized
2523	currentState == null
2524	currentState != null
2525	dimension < 0
1938	values == null
1939	test(values, begin, length)
1940	values == null
1941	test(values, begin, length)
1942	object == this
1943	object instanceof AbstractStorelessUnivariateStatistic == false
627	node.getCut() == null
628	attribute != null
2063	values == null
2064	begin < 0
2065	length < 0
2066	begin + length > values.length
2067	allowEmpty
2067	length == 0
2068	weights == null
2069	weights.length != values.length
2070	Double.isNaN(weights[i])
2071	Double.isInfinite(weights[i])
2072	weights[i] < 0
2073	containsPositiveWeight
2073	weights[i] > 0.0
2074	containsPositiveWeight
2349	seed == null
2350	seed.length < v.length
2602	error >= 1.0
2603	isLastStep
2604	resetOccurred
2605	filteredNextIsLast
2598	error >= 1.0
2599	isLastStep
2600	resetOccurred
2601	filteredNextIsLast
2652	t == null
2637	initialStepSize < minStep
2637	initialStepSize > maxStep
2638	vecAbsoluteTolerance != null
2638	vecAbsoluteTolerance.length != mainSetDimension
2639	vecRelativeTolerance.length != mainSetDimension
2639	vecRelativeTolerance != null
2640	initialStep > 0
2641	forward
2642	h < getMinStep()
2643	h > getMaxStep()
2644	forward
2645	FastMath.abs(h) < minStep
2646	acceptSmall
2647	filteredH > maxStep
2648	filteredH < -maxStep
2077	statistics == null
2078	iterator.hasNext()
2079	current.getMin() < min
2079	Double.isNaN(min)
2080	current.getMax() > max
2080	Double.isNaN(max)
2081	n == 0
