id	oracle
340	p < 0.0
340	p > 1.0
341	Math.abs(rootFindingFunction.value(lowerBound)) < 1E-6
342	Math.abs(rootFindingFunction.value(upperBound)) < 1E-6
372	x0 > x1
1004	++costEvaluations > maxCostEval
1005	m <= p
299	x0 > x1
300	Math.floor(x0) < x0
301	fl == x
302	x0 > x1
303	p > 1.0
303	p < 0.0
304	pm > p
305	xm == x1
306	xm == x0
1193	handler.requiresDenseOutput()
1194	equations.getDimension() != y0.length
1195	equations.getDimension() != y.length
1196	Math.abs(t - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs(t))
928	x == null
929	y == null
930	x.length != y.length
931	covariance == null
932	x.length != covariance.length
933	covariance.length > 0
933	covariance.length != covariance[0].length
962	i > 0
963	bytesOut == bytes.length
964	n <= 0
965	Double.isNaN(cachedNormalDeviate)
966	s != 0
475	rowDimension <= 0
476	columnDimension <= 0
477	destination[0].length < columnsCount
477	destination.length < rowsCount
478	destination[0].length < selectedColumns.length
478	destination.length < selectedRows.length
479	nRows == 0
480	nCols == 0
481	subMatrix[r].length != nCols
482	matrix.getRowDimension() != 1
482	matrix.getColumnDimension() != nCols
483	matrix.getRowDimension() != nRows
483	matrix.getColumnDimension() != 1
484	vector.getDimension() != nCols
485	vector.getDimension() != nRows
486	array.length != nCols
487	array.length != nRows
488	lu == null
489	lu == null
490	nRows != nCols
491	v.length != nCols
492	v.getDimension() != nCols
493	v.length != nRows
494	v.getDimension() != nRows
495	lu == null
496	lu == null
497	lu == null
498	i > 0
499	j > 0
500	object == this
501	object instanceof RealMatrix == false
502	m.getColumnDimension() != nCols
502	m.getRowDimension() != nRows
503	getEntry(row, col) != m.getEntry(row, col)
504	row < 0
504	row >= getRowDimension()
505	column >= getColumnDimension()
505	column < 0
506	startRow > endRow
507	startColumn > endColumn
508	selectedRows.length * selectedColumns.length == 0
509	selectedRows.length == 0
510	getColumnDimension() != m.getColumnDimension()
510	getRowDimension() != m.getRowDimension()
511	getRowDimension() != m.getRowDimension()
511	getColumnDimension() != m.getColumnDimension()
512	getColumnDimension() != m.getRowDimension()
1066	interpolator.currentState != null
1067	finalized
761	values == null
762	test(values, begin, length)
763	values == null
764	test(values, begin, length)
765	object == this
766	object instanceof AbstractStorelessUnivariateStatistic == false
852	values == null
853	begin < 0
854	length < 0
855	begin + length > values.length
856	length == 0
1141	y != y0
1142	Double.isNaN(previousT[0])
1143	manager.evaluateStep(interpolator)
1144	lastStep
1145	manager.reset(stepStart, y)
1146	Double.isNaN(previousT[0])
1147	truncated
1134	y != y0
1135	Double.isNaN(previousT[0])
1136	manager.evaluateStep(interpolator)
1137	lastStep
1138	manager.reset(stepStart, y)
1139	Double.isNaN(previousT[0])
1140	truncated
1174	initialStepSize > maxStep
1174	initialStepSize < minStep
1175	vecAbsoluteTolerance.length != y0.length
1175	vecAbsoluteTolerance != null
1176	vecRelativeTolerance != null
1176	vecRelativeTolerance.length != y0.length
1177	initialStep > 0
1178	forward
1179	h < getMinStep()
1180	h > getMaxStep()
1181	forward
1182	Math.abs(h) < minStep
1183	acceptSmall
1184	filteredH > maxStep
1185	filteredH < -maxStep
1039	x < 0
1039	a <= 0.0
1039	Double.isNaN(x)
1039	Double.isNaN(a)
1039	b <= 0.0
1039	x > 1
1039	Double.isNaN(b)
1040	x > (a + 1.0) / (a + b + 2.0)
1041	b <= 0.0
1041	Double.isNaN(a)
1041	a <= 0.0
1041	Double.isNaN(b)
373	Double.isNaN(z)
374	x < 0
374	x > 1
375	x == 0
376	alpha < 1
377	x == 1
378	beta < 1
379	p == 0
380	p == 1
381	x <= 0
382	x >= 1
606	m >= n
607	cachedU == null
608	hK[k - diagOffset] != 0.0
609	diagOffset > 0
610	cachedB == null
611	m < n
612	i > 0
613	i < main.length - 1
614	cachedV == null
615	hK[k] != 0.0
616	diagOffset > 0
617	a != 0.0
618	k < n - 1
619	b != 0.0
620	a != 0.0
621	k < m - 1
622	b != 0.0
423	rowDimension <=0
423	columnDimension <=0
424	copyArray
425	d == null
426	nRows == 0
427	nCols == 0
428	d[r].length != nCols
429	nRows == 0
430	nCols == 0
431	d[row].length != nCols
432	nRows == 0
433	nCols == 0
434	d[row].length != nCols
435	rowCount != m.getRowDimension()
435	columnCount != m.getColumnDimension()
436	columnCount != m.getColumnDimension()
436	rowCount != m.getRowDimension()
437	columnCount != m.getColumnDimension()
437	rowCount != m.getRowDimension()
438	columnCount != m.getColumnDimension()
438	rowCount != m.getRowDimension()
439	this.getColumnDimension() != m.getRowDimension()
440	this.getColumnDimension() != m.getRowDimension()
441	startRow > endRow
442	startColumn > endColumn
443	selectedRows.length * selectedColumns.length == 0
444	selectedRows.length == 0
445	nRows == 0
446	nCols == 0
447	subMatrix[r].length != nCols
448	data == null
449	row > 0
450	column > 0
451	isSquare()
452	isSingular()
453	lu == null
454	isSquare()
455	v.length != this.getColumnDimension()
456	v.length != nRows
457	b.length != nRows
458	b.getRowDimension() != this.getRowDimension()
459	this.isSquare()
460	this.isSingular()
461	nRows != nCols
462	sum.abs().compareTo(largest) == 1
463	lu[max][col].abs().compareTo(TOO_SMALL) <= 0
464	max != col
465	data != null
466	i > 0
467	j > 0
468	object == this
469	object instanceof BigMatrixImpl == false
470	m.getColumnDimension() != nCols
470	m.getRowDimension() != nRows
471	dataRow[col].equals(m.getEntry(row, col))
472	lu == null
473	row >= getRowDimension()
473	row < 0
474	column >= getColumnDimension()
474	column < 0
333	trials < 0
334	p > 1.0
334	p < 0.0
335	x < 0
336	x >= getNumberOfTrials()
337	x < 0
337	x > getNumberOfTrials()
338	p == 0
339	p == 1
1285	fm * fmin > 0.0
1286	Math.abs(max - min) <= absoluteAccuracy
1323	Math.abs(x - m) > t2 - 0.5 * (b - a)
1324	Math.abs(e) > tol
1325	q > 0
1326	Math.abs(p) < Math.abs(0.5 * q * r)
1326	p < q * (b - x)
1326	p < q * (a - x)
1327	(u - a) < t2
1327	(b - u) < t2
1328	fu <= fx
1329	u < x
1330	u < x
1331	fu <= fw
1331	w == x
1332	fu <= fv
1332	v == x
1332	v == w
1302	Math.abs(yInitial) <= functionValueAccuracy
1303	Math.abs(yMin) <= functionValueAccuracy
1304	yInitial * yMin < 0
1305	Math.abs(yMax) <= functionValueAccuracy
1306	yInitial * yMax < 0
1307	sign > 0
1308	Math.abs(yMin) <= functionValueAccuracy
1309	Math.abs(yMax) <= functionValueAccuracy
1310	sign < 0
1311	yMin == 0.0
1312	Math.abs(y2) < Math.abs(y1)
1313	Math.abs(y1) <= functionValueAccuracy
1314	Math.abs(dx) <= tolerance
1315	Math.abs(oldDelta) < tolerance
1315	Math.abs(y0) <= Math.abs(y1)
1316	x0 == x2
1317	p > 0.0
1318	2.0 * p >= 1.5 * dx * p1 - Math.abs(tolerance * p1)
1318	p >= Math.abs(0.5 * oldDelta * p1)
1319	Math.abs(delta) > tolerance
1320	dx > 0.0
1321	dx <= 0.0
1322	(y1 > 0) == (y2 > 0)
364	p > 1.0
364	p < 0.0
365	p == 0
366	p == 1
367	s <= 0.0
368	p < .5
369	p < .5
370	p < .5
371	p > .5
862	expected.length != observed.length
862	expected.length < 2
863	isPositive(expected)
863	isNonNegative(observed)
864	Math.abs(sumExpected - sumObserved) > 10E-6
865	rescale
866	alpha <= 0
866	alpha > 0.5
867	alpha > 0.5
867	alpha <= 0
868	observed1.length < 2
868	observed1.length != observed2.length
869	isNonNegative(observed2)
869	isNonNegative(observed1)
870	countSum1 * countSum2 == 0
871	unequalCounts
872	observed1[i] == 0
872	observed2[i] == 0
873	unequalCounts
874	alpha <= 0
874	alpha > 0.5
875	in.length < 2
876	in[0].length < 2
877	isRectangular(in)
878	isNonNegative(in)
879	in[i].length != in[0].length
880	in[i] <= 0
881	in[i] < 0
882	in[i][j] < 0
360	p == 0
361	p == 1
362	p < .5
363	p < .5
623	matrix.isSquare()
624	lTData[i][i] < absolutePositivityThreshold
625	Math.abs(lIJ - lJI) > maxDelta
626	cachedL == null
627	cachedLT == null
1197	states.isEmpty()
1198	initialized
1199	state.evaluateStep(interpolator)
1200	first == null
1201	interpolator.isForward()
1202	state.getEventTime() < first.getEventTime()
1203	state.getEventTime() > first.getEventTime()
1204	state.stop()
1205	state.reset(t, y)
212	isNaN()
213	isInfinite()
214	Math.abs(real) < Math.abs(imaginary)
215	imaginary == 0.0
216	real == 0.0
217	isNaN()
218	rhs.isNaN()
218	isNaN()
219	c == 0.0
219	d == 0.0
220	rhs.isInfinite()
220	isInfinite()
221	Math.abs(c) < Math.abs(d)
222	d == 0.0
223	c == 0.0
224	this == other
225	other == null
226	rhs.isNaN()
227	isNaN()
228	rhs.isNaN()
228	isNaN()
229	Double.isInfinite(rhs.real)
229	Double.isInfinite(rhs.imaginary)
229	Double.isInfinite(imaginary)
229	Double.isInfinite(real)
230	isNaN()
231	isNaN()
231	rhs.isNaN()
232	isNaN()
233	isNaN()
234	isNaN()
235	isNaN()
236	isNaN()
237	isNaN()
238	isNaN()
239	x == null
240	isNaN()
241	isNaN()
242	isNaN()
243	imaginary == 0.0
243	real == 0.0
244	real >= 0.0
245	isNaN()
246	isNaN()
247	n <= 0
248	isNaN()
249	isInfinite()
201	im < 0.0
202	Double.isNaN(im)
202	im > 0.0
203	obj instanceof Complex
204	obj instanceof Number
205	parsePosition.getIndex() == 0
206	re == null
207	im == null
208	parseFixedstring(source, getImaginaryCharacter(), pos)
209	imaginaryCharacter.length() == 0
209	imaginaryCharacter == null
210	imaginaryFormat == null
211	realFormat == null
200	r < 0
57	index < n
58	index < n
59	endIndex < source.length()
60	source.substring(startIndex, endIndex).compareTo(sb.toString()) == 0
61	startIndex == endIndex
62	number != null
63	startIndex >= source.length()
63	endIndex > source.length()
63	source.substring(startIndex, endIndex).compareTo(expected) != 0
64	Double.isNaN(value)
64	Double.isInfinite(value)
2	Double.isInfinite(q2)
2	Double.isInfinite(p2)
3	a != 0.0
4	b != 0
5	n >= maxIterations
1215	model.steps.size() == 0
1216	steps.size() == 0
1217	getInterpolatedState().length != model.getInterpolatedState().length
1218	forward ^ model.forward
1219	Math.abs(gap) > 1.0e-3 * Math.abs(step)
1220	steps.size() == 0
1221	isLast
1222	locatePoint(time, sMin) <= 0
1223	locatePoint(time, sMax) >= 0
1224	location < 0
1225	location > 0
1226	Math.abs(tMax - tMed) < 1e-6
1226	Math.abs(tMed - tMin) < 1e-6
1227	index < low
1228	index > high
1229	forward
1230	time < interval.getPreviousTime()
1231	time > interval.getCurrentTime()
1232	time > interval.getPreviousTime()
1233	time < interval.getCurrentTime()
948	mean.length != order
949	c[ii][ii] > c[isi][isi]
950	swap[rank] != rank
951	c[ir][ir] < small
952	rank == 0
953	c[index[i]][index[i]] < -small
906	length == yArray.length
906	length > 1
907	nCols < 2
907	nRows < 2
137	o == null
138	o instanceof Number
535	copyArray
536	blockData[index].length != iHeight * blockWidth(jBlock)
537	copyArray
538	length != columns
539	heightExcess > 0
540	widthExcess > 0
541	widthExcess > 0
542	refLength < 1
543	subRow.length != refLength
544	jWidth > available
545	matrix.getColumnDimension() != nCols
545	matrix.getRowDimension() != 1
546	jWidth > available
547	outIndex >= outBlock.length
548	matrix.getRowDimension() != nRows
548	matrix.getColumnDimension() != 1
549	mIndex >= mBlock.length
550	array.length != nCols
551	array.length != nRows
552	v.length != columns
553	v.length != rows
810	windowSize != INFINITE_WINDOW
811	getN() == windowSize
812	getN() < windowSize
813	getN() > 0
814	getN() > 1
815	windowSize < 1
816	windowSize != INFINITE_WINDOW
817	windowSize < eDA.getNumElements()
817	windowSize != INFINITE_WINDOW
818	percentileImpl instanceof Percentile
745	i > 0
746	i < n
747	starts < 2
748	checker.converged(simplex)
749	evaluations >= maxEvaluations
750	i < (starts - 1)
751	minima[0] == null
752	Double.isNaN(pair.getCost())
753	simplex[i].getCost() > pointCostPair.getCost()
1237	denominator == 0.0
1072	interpolator.v1 == null
1073	vectorsInitialized
1074	v1 == null
1133	den <= 0.0
1158	interpolator.currentState == null
1159	vectorsInitialized
1160	v == null
1161	currentState == null
634	isSymmetric(matrix)
635	Math.abs(mij - mji) > (Math.max(Math.abs(mij), Math.abs(mji)) * eps)
636	cachedV == null
637	eigenvectors == null
638	cachedD == null
639	cachedVt == null
640	eigenvectors == null
641	eigenvectors == null
642	eigenvectors == null
643	chooseLeft
644	Math.abs(secondary[i]) <= max
645	delta < 0
646	delta >= 0
647	z0 < z1
648	z1 < z2
649	z0 < z1
650	sumOffDiag == 0
651	work[i + 2] <= 0
652	qMin >= 4 * eMax
653	k >= maxIter
654	work[4 * n0 - 2] <= TOLERANCE_2 * sigma
654	n0 - i0 > 3
654	pingPong == 0
654	work[4 * n0 - 1] <= TOLERANCE_2 * qMax
655	work[i + 2] <= TOLERANCE_2 * sigma
655	work[i + 3] <= TOLERANCE_2 * work[i]
656	work[i + 2] <= TOLERANCE_2 * d
657	work[i] <= TOLERANCE_2 * d
658	MathUtils.SAFE_MIN * work[j] < work[i + 2]
658	MathUtils.SAFE_MIN * work[i + 2] < work[j]
659	start >= deflatedEnd
660	work[k - 5] <= TOLERANCE_2 * (sigma + work[k - 3])
660	start == deflatedEnd - 1
660	start != deflatedEnd - 2
660	work[k - 2 * pingPong - 4] <= TOLERANCE_2 * work[k - 7]
661	work[k - 2 * pingPong - 8] <= TOLERANCE_2 * work[k - 11]
661	start == deflatedEnd - 2
661	work[k - 9] <= TOLERANCE_2 * sigma
662	work[k - 3] > work[k - 7]
663	work[k - 5] > TOLERANCE_2 * work[k - 3]
664	s <= t
665	deflatedEnd < end
665	dMin <= 0
666	flipIfWarranted(deflatedEnd, 1)
667	dMin < 0
667	MathUtils.SAFE_MIN * qMax < Math.min(work[l - 1], Math.min(work[l - 9], dMin2 + work[l - 2 * pingPong]))
668	dMin >= 0
668	dMin1 > 0
669	work[4 * deflatedEnd - 5 - pingPong] < TOLERANCE * (sigma + dN1)
669	Math.abs(dN) < TOLERANCE * sigma
669	dMin1 > 0.0
669	dMin < 0.0
670	dMin < 0.0
671	tType < -22
672	dMin1 > 0.0
673	Double.isNaN(dMin)
674	1.5 * work[pingPong] < work[4 * (n - 1) + pingPong]
675	range < absoluteTolerance
675	range < relativeTolerance * Math.max(Math.abs(left), Math.abs(right))
676	countEigenValues(middle, index, n) >= 1
677	range < relativeTolerance * Math.max(Math.abs(left), Math.abs(right))
677	range < absoluteTolerance
678	countEigenValues(middle, index, n) >= n
679	ratio <= 0
680	pingPong == 0
681	pingPong == 0
682	work[j4 - 2] == 0.0
683	MathUtils.SAFE_MIN * work[j4 + 1] < work[j4 - 2]
683	MathUtils.SAFE_MIN * work[j4 - 2] < work[j4 + 1]
684	work[j4 - 3] == 0.0
685	MathUtils.SAFE_MIN * work[j4 + 2] < work[j4 - 3]
685	MathUtils.SAFE_MIN * work[j4 - 3] < work[j4 + 2]
686	work[j4 - 2] == 0.0
687	MathUtils.SAFE_MIN * work[j4p2 + 2] < work[j4 - 2]
687	MathUtils.SAFE_MIN * work[j4 - 2] < work[j4p2 + 2]
688	work[j4 - 2] == 0.0
689	MathUtils.SAFE_MIN * work[j4 - 2] < work[j4p2 + 2]
689	MathUtils.SAFE_MIN * work[j4p2 + 2] < work[j4 - 2]
690	dMin <= 0.0
691	dMin == dN1
691	dMin == dN
692	dMin == dN
692	dMin1 == dN1
693	gap1 > 0.0
693	gap1 > b1
694	dN > b1
695	a2 > (b1 + b2)
696	dMin == dN
697	work[nn - 5] > work[nn - 7]
698	work[np - 4] > work[np - 2]
699	work[nn - 9] > work[nn - 11]
700	b2 == 0.0
701	work[i4] > work[i4 - 2]
702	100 * Math.max(b2, b1) < a2
702	cnst1 < a2
703	a2 < cnst1
704	dMin == dN2
705	work[np - 8] > b2
705	work[np - 4] > b1
706	end - start > 2
707	b2 == 0.0
708	work[i4] > work[i4 - 2]
709	cnst1 < a2
709	100 * Math.max(b2, b1) < a2
710	a2 < cnst1
711	tType == -6
712	tType == -18
713	dMin2 == dN2
713	dMin1 == dN1
714	work[nn - 5] > work[nn - 7]
715	b2 != 0.0
716	work[i4] > work[i4 - 2]
717	100 * Math.max(b1, oldB1) < b2
718	gap2 > 0.0
718	gap2 > b2 * a2
719	dMin1 == dN1
720	dMin2 == dN2
720	2 * work[nn - 5] < work[nn - 7]
721	work[nn - 5] > work[nn - 7]
722	b2 != 0.0
723	work[i4] > work[i4 - 2]
724	100 * b1 < b2
725	gap2 > b2 * a2
725	gap2 > 0.0
726	tau < sigma
727	absG < minG
1148	y != y0
1149	requiresDenseOutput()
1149	eventsHandlersManager.isEmpty()
1150	fsal
1150	firstTime
1151	firstTime
1152	vecAbsoluteTolerance != null
1153	error <= 1.0
1154	manager.evaluateStep(interpolator)
1155	fsal
1156	manager.reset(stepStart, y)
1156	lastStep
1157	lastStep
954	sampleStats.getN() == 0
955	in != null
956	in != null
957	binStats.isEmpty()
958	loaded
959	x <= upperBounds[i]
960	stats.getN() > 0
961	stats.getStandardDeviation() > 0
1038	x < 0
1206	g0Positive ^ (gb >= 0)
1207	Math.abs(root - ta) <= convergence
1208	Math.abs(previousEventTime - root) > convergence
1208	Double.isNaN(previousEventTime)
1209	pendingEvent
1209	Math.abs(t1 - pendingEventTime) <= convergence
1210	cause != null
1210	cause instanceof DerivativeException
1211	cause instanceof EventException
1211	cause != null
1212	pendingEvent
1213	pendingEvent
1214	nextAction == EventHandler.RESET_STATE
399	mean <= 0.0
400	x < 0
401	x <= 0.0
402	p > 1.0
402	p < 0.0
403	p == 1.0
404	p < .5
405	p < .5
354	x <= 0.0
355	p == 0
356	p == 1
357	d > 2.0
358	degreesOfFreedom <= 0.0
359	degreesOfFreedom <= 0.0
1050	FastFourierTransformer.isPowerOf2(N)
1051	N == 1
1056	f.length == 1
1057	N == 1
1058	N == 2
1059	n <= 0
1060	isPowerOf2(d.length)
1061	isPowerOf2(o.length)
1062	lower >= upper
1063	subVector.length == dimensionSize.length
1064	forward
1065	subVector.length == d
1052	FastFourierTransformer.isPowerOf2(n)
1053	FastFourierTransformer.isPowerOf2(n)
1054	f[0] != 0.0
1055	N == 1
807	n == 0
791	n < 1
267	a0 > overflow
268	Math.abs(a0 - value) < epsilon
269	p2 > overflow
269	q2 > overflow
270	n < maxIterations
270	Math.abs(convergent - value) > epsilon
270	q2 < maxDenominator
271	n >= maxIterations
272	q2 < maxDenominator
273	den == 0
274	den < 0
275	den == Integer.MIN_VALUE
275	num == Integer.MIN_VALUE
276	d > 1
277	den < 0
278	numerator >= 0
279	this != object
280	first < second
281	first > second
282	this == other
283	other == null
284	numerator==Integer.MIN_VALUE
285	fraction == null
286	numerator == 0
287	fraction.numerator == 0
288	d1==1
289	w.bitLength() > 31
290	fraction == null
291	fraction.numerator == 0
291	numerator == 0
292	fraction == null
293	fraction.numerator == 0
294	denominator == 0
295	numerator==0
296	denominator==Integer.MIN_VALUE
296	(numerator&1)==0
297	denominator < 0
298	denominator==Integer.MIN_VALUE
298	numerator==Integer.MIN_VALUE
258	obj instanceof Fraction
259	obj instanceof Number
260	parsePosition.getIndex() == 0
261	num == null
262	den == null
263	format == null
264	format == null
265	index < n
266	index < n
908	v instanceof Integer
909	count == null
910	v instanceof Integer
911	count != null
912	getSumFreq() == 0
913	getSumFreq() == 0
914	v instanceof Integer
915	c == null
916	value != null
917	c.compare(v, freqTable.firstKey()) < 0
918	c.compare(v, freqTable.lastKey()) >= 0
919	c.compare(v, nextValue) > 0
920	getSumFreq() == 0
923	OmegaInverse == null
1042	x <= 0.0
1042	Double.isNaN(x)
1043	Double.isNaN(x)
1043	a <= 0.0
1043	x < 0.0
1043	Double.isNaN(a)
1044	x == 0.0
1045	x > a
1045	a >= 1.0
1046	n >= maxIterations
1047	Double.isNaN(a)
1047	x < 0.0
1047	a <= 0.0
1047	Double.isNaN(x)
1048	x == 0.0
1049	a < 1.0
1049	x < a
312	x <= 0.0
313	p == 0
314	p == 1
315	alpha <= 0.0
316	beta <= 0.0
317	x < 0
318	p < .5
319	p < .5
1002	measurements [i].isIgnored()
999	Math.random() < getCrossoverRate()
1000	Math.random() < getMutationRate()
1001	nextGeneration.getPopulationSize() < nextGeneration .getPopulationLimit()
805	sumOfLogs.getN() > 0
806	getN() > 0
1075	stabilityReduction < 0.0001
1075	stabilityReduction > 0.9999
1076	stepControl1 < 0.0001
1076	stepControl1 > 0.9999
1077	stepControl2 > 0.9999
1077	stepControl2 < 0.0001
1078	stepControl3 < 0.0001
1078	stepControl3 > 0.9999
1079	stepControl4 < 1.0001
1079	stepControl4 > 999.9
1080	maxOrder % 2 != 0
1080	maxOrder <= 6
1081	orderControl1 > 0.9999
1081	orderControl1 < 0.0001
1082	orderControl2 > 0.9999
1082	orderControl2 < 0.0001
1083	sequence == null
1083	sequence.length != size
1084	denseOutput
1085	mudif <= 0
1085	mudif >= 7
1086	vecAbsoluteTolerance == null
1087	2 * j == n
1088	k < maxIter
1088	performTest
1088	j <= maxChecks
1089	deltaNorm > 4 * Math.max(1.0e-15, initialNorm)
1090	y != y0
1091	denseOutput
1092	eventsHandlersManager.isEmpty()
1092	denseOutput
1093	newStep
1094	firstStepAlreadyComputed
1095	firstTime
1096	forward
1097	forward
1097	forward
1097	stepStart + stepSize < t
1097	stepStart + stepSize > t
1098	tryStep(equations, stepStart, y, stepSize, k, scale, fk[k], (k == 0) ? yMidDots[0] : diagonal[k-1], (k == 0) ? y1 : y1Diag[k-1], yTmp)
1099	k > 0
1100	k > 1
1100	error > maxError
1100	error > 1.0e15
1101	previousRejected
1101	targetIter > 1
1102	error <= 1.0
1103	error > ratio * ratio
1104	targetIter > 1
1104	costPerTimeUnit[targetIter-1] < orderControl1 * costPerTimeUnit[targetIter]
1105	error <= 1.0
1106	error > ratio * ratio
1107	targetIter > 1
1107	costPerTimeUnit[targetIter-1] < orderControl1 * costPerTimeUnit[targetIter]
1108	error > 1.0
1109	targetIter > 1
1109	costPerTimeUnit[targetIter-1] < orderControl1 * costPerTimeUnit[targetIter]
1110	error <= 1.0
1110	lastStep
1110	firstTime
1111	denseOutput
1111	reject
1112	mu >= 0
1113	useInterpolationError
1114	interpError > 10.0
1115	reject
1116	eventsHandlersManager.evaluateStep(interpolator)
1117	reject
1118	reject
1119	eventsHandlersManager.stop()
1120	lastStep
1120	eventsHandlersManager.reset(stepStart, y)
1121	k == 1
1122	previousRejected
1123	k <= targetIter
1124	costPerTimeUnit[k-1] < orderControl1 * costPerTimeUnit[k]
1125	costPerTimeUnit[k] < orderControl2 * costPerTimeUnit[k-1]
1126	k > 2
1126	costPerTimeUnit[k-2] < orderControl1 * costPerTimeUnit[k-1]
1127	costPerTimeUnit[k] < orderControl2 * costPerTimeUnit[optimalIter]
1128	previousRejected
1129	optimalIter <= k
1130	costPerTimeUnit[k] < orderControl2 * costPerTimeUnit[k-1]
1130	k < targetIter
1131	forward
1132	reject
1162	maxDegree < 0
1163	polynoms != null
1164	maxDegree <= 4
1165	interpolator.polynoms == null
1166	polynoms.length <= (mu + 4)
1166	polynoms == null
1167	mu < 0
1168	mu > 0
1169	mu > 1
1170	mu > 2
1171	currentDegree >= 5
1172	currentDegree > 3
1173	h == 0
383	numberOfSuccesses > populationSize
384	sampleSize > populationSize
385	x < domain[0]
386	x >= domain[1]
387	x < domain[0]
387	x > domain[1]
388	num < 0
389	size <= 0
390	size < 0
391	x < domain[0]
392	x > domain[1]
800	incMoment
801	moment.getN() > 3
802	variance < 10E-20
802	moment.n <= 3
803	incMoment
804	length > 3
804	test(values, begin, length)
728	matrix.isSquare()
729	Math.abs(sum) > largest
730	Math.abs(lu[max][col]) < singularityThreshold
731	max != col
732	cachedL == null
732	singular
733	cachedU == null
733	singular
734	cachedP == null
734	singular
735	singular
1287	f instanceof PolynomialFunction
1288	f.value(min) == 0.0
1289	f.value(max) == 0.0
1290	f.value(initial) == 0.0
1291	isBracketing(min, initial, f)
1292	f instanceof PolynomialFunction
1293	f.value(min) == 0.0
1294	f.value(max) == 0.0
1295	isRootOK(min, max, z)
1296	isRootOK(min, max, root[i])
1297	n < 1
1298	n < 1
1299	(z.subtract(oldz)).abs() <= tolerance
1300	pv.abs() <= functionValueAccuracy
1301	denominator.equals(new Complex(0.0, 0.0))
1379	i + 1 >= minimalIterationCount
1379	delta <= limit
1006	firstIteration
1007	dk == 0
1008	cost != 0
1009	s != 0
1010	maxCosine <= orthoTolerance
1011	firstIteration
1012	0.1 * cost < previousCost
1013	ratio <= 0.25
1014	0.1 * cost >= previousCost
1014	tmp < 0.1
1015	lmPar == 0
1015	ratio >= 0.75
1016	ratio >= 1.0e-4
1017	ratio <= 2.0
1017	Math.abs(actRed) <= costRelativeTolerance
1017	preRed <= costRelativeTolerance
1017	delta <= parRelativeTolerance * xNorm
