id	oracle
428	p < 0.0
428	p > 1.0
429	Math.abs(rootFindingFunction.value(lowerBound)) < 1E-6
430	Math.abs(rootFindingFunction.value(upperBound)) < 1E-6
460	x0 > x1
1391	++costEvaluations > maxCostEval
1392	m <= p
665	d.length == 0
666	d[0].length == 0
667	d.length == 0
668	columns < 0
669	rowDimension <= 0
670	columnDimension <= 0
671	destination[0].length < columnsCount
671	destination.length < rowsCount
672	destination[0].length < selectedColumns.length
672	destination.length < selectedRows.length
673	nRows == 0
674	nCols == 0
675	subMatrix[r].length != nCols
676	matrix.getRowDimension() != 1
676	matrix.getColumnDimension() != nCols
677	matrix.getColumnDimension() != 1
677	matrix.getRowDimension() != nRows
678	vector.getDimension() != nCols
679	vector.getDimension() != nRows
680	array.length != nCols
681	array.length != nRows
682	nRows != nCols
683	v.length != nCols
684	v.getDimension() != nCols
685	v.length != nRows
686	v.getDimension() != nRows
687	i > 0
688	j > 0
689	object == this
690	object instanceof FieldMatrix == false
691	m.getColumnDimension() != nCols
691	m.getRowDimension() != nRows
692	getEntry(row, col).equals(m.getEntry(row, col))
693	row < 0
693	row >= getRowDimension()
694	column >= getColumnDimension()
694	column < 0
695	startRow > endRow
696	startColumn > endColumn
697	selectedRows.length * selectedColumns.length == 0
698	selectedRows.length == 0
699	getRowDimension() != m.getRowDimension()
699	getColumnDimension() != m.getColumnDimension()
700	getRowDimension() != m.getRowDimension()
700	getColumnDimension() != m.getColumnDimension()
701	getColumnDimension() != m.getRowDimension()
336	format == null
337	format == null
338	index < n
339	index < n
387	x0 > x1
388	Math.floor(x0) < x0
389	fl == x
390	x0 > x1
391	p < 0.0
391	p > 1.0
392	pm > p
393	xm == x1
394	xm == x0
1597	handler.requiresDenseOutput()
1598	++evaluations > maxEvaluations
1599	equations.getDimension() != y0.length
1600	equations.getDimension() != y.length
1601	Math.abs(t - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs(t))
1041	++iterations > maxIterations
1042	jacobian.length != rows
1043	++objectiveEvaluations > maxEvaluations
1044	objective.length != rows
1045	rows <= cols
1046	target.length != weights.length
986	++iterations > maxIterations
1283	y == null
1283	x == null
1283	x.length != y.length
1284	x[0].length > x.length
1284	x.length > 0
1285	x.length != covariance.length
1286	covariance.length != covariance[0].length
1286	covariance.length > 0
1312	i > 0
1313	bytesOut == bytes.length
1314	n <= 0
1315	Double.isNaN(cachedNormalDeviate)
1316	s != 0
603	rowDimension <= 0
604	columnDimension <= 0
605	destination.length < rowsCount
605	destination[0].length < columnsCount
606	destination[0].length < selectedColumns.length
606	destination.length < selectedRows.length
607	nRows == 0
608	nCols == 0
609	subMatrix[r].length != nCols
610	matrix.getColumnDimension() != nCols
610	matrix.getRowDimension() != 1
611	matrix.getColumnDimension() != 1
611	matrix.getRowDimension() != nRows
612	vector.getDimension() != nCols
613	vector.getDimension() != nRows
614	array.length != nCols
615	array.length != nRows
616	lu == null
617	lu == null
618	nRows != nCols
619	v.length != nCols
620	v.getDimension() != nCols
621	v.length != nRows
622	v.getDimension() != nRows
623	lu == null
624	lu == null
625	lu == null
626	i > 0
627	j > 0
628	object == this
629	object instanceof RealMatrix == false
630	m.getColumnDimension() != nCols
630	m.getRowDimension() != nRows
631	getEntry(row, col) != m.getEntry(row, col)
1058	++iterations > maxIterations
1059	++evaluations > maxEvaluations
1457	interpolator.currentState != null
1458	dirtyState
1459	dirtyState
1460	finalized
1461	currentState == null
1462	currentState != null
1463	dimension < 0
1093	values == null
1094	test(values, begin, length)
1095	values == null
1096	test(values, begin, length)
1097	object == this
1098	object instanceof AbstractStorelessUnivariateStatistic == false
964	resultComputed
965	++evaluations > maxEvaluations
1195	values == null
1196	begin < 0
1197	length < 0
1198	begin + length > values.length
1199	length == 0
1546	y != y0
1547	error <= 1.0
1548	manager.evaluateStep(interpolatorTmp)
1549	Math.abs(dt) <= Math.ulp(stepStart)
1550	manager.reset(stepStart, y)
1550	lastStep
1551	lastStep
1540	y != y0
1541	error <= 1.0
1542	manager.evaluateStep(interpolatorTmp)
1543	Math.abs(dt) <= Math.ulp(stepStart)
1544	manager.reset(stepStart, y)
1544	lastStep
1545	lastStep
1596	t == null
1579	initialStepSize > maxStep
1579	initialStepSize < minStep
1580	vecAbsoluteTolerance.length != y0.length
1580	vecAbsoluteTolerance != null
1581	vecRelativeTolerance != null
1581	vecRelativeTolerance.length != y0.length
1582	initialStep > 0
1583	forward
1584	h < getMinStep()
1585	h > getMaxStep()
1586	forward
1587	Math.abs(h) < minStep
1588	acceptSmall
1589	filteredH > maxStep
1590	filteredH < -maxStep
1202	statistics == null
1203	iterator.hasNext()
1204	current.getMin() < min
1204	Double.isNaN(min)
1205	Double.isNaN(max)
1205	current.getMax() > max
1206	n == 0
1207	n == 1
652	copyArray
653	d == null
654	nRows == 0
655	nCols == 0
656	d[r].length != nCols
657	data == null
658	row > 0
659	column > 0
660	nRows == 0
661	nCols == 0
662	subMatrix[i].length != nCols
663	v.length != nCols
664	v.length != nRows
782	copyArray
783	d == null
784	nRows == 0
785	nCols == 0
786	d[r].length != nCols
787	data == null
788	row > 0
789	column > 0
790	nRows == 0
791	nCols == 0
792	subMatrix[i].length != nCols
793	v.length != nCols
794	v.length != nRows
933	d.length < pos + size
934	data.length != n
935	this == other
936	other == null
937	data.length != rhs.getDimension()
938	data[i].equals(rhs.getEntry(i))
939	index < 0
939	index >= getDimension()
521	d == null
522	d.length == 0
523	d.length < pos + size
524	d.length < pos + size
525	norm == 0
526	norm == 0
527	data.length != n
528	Double.isNaN(v)
529	isNaN()
530	Double.isInfinite(v)
531	this == other
532	other == null
533	data.length != rhs.getDimension()
534	rhs.isNaN()
535	data[i] != rhs.getEntry(i)
536	isNaN()
537	index < 0
537	index >= getDimension()
1426	x < 0
1426	Double.isNaN(x)
1426	Double.isNaN(a)
1426	b <= 0.0
1426	Double.isNaN(b)
1426	x > 1
1426	a <= 0.0
1427	x > (a + 1.0) / (a + b + 2.0)
1428	Double.isNaN(b)
1428	a <= 0.0
1428	b <= 0.0
1428	Double.isNaN(a)
461	Double.isNaN(z)
462	x > 1
462	x < 0
463	x == 0
464	alpha < 1
465	x == 1
466	beta < 1
467	p == 0
468	p == 1
469	x <= 0
470	x >= 1
715	m >= n
716	cachedU == null
717	hK[k - diagOffset] != 0.0
718	diagOffset > 0
719	cachedB == null
720	m < n
721	i > 0
722	i < main.length - 1
723	cachedV == null
724	hK[k] != 0.0
725	diagOffset > 0
726	a != 0.0
727	k < n - 1
728	b != 0.0
729	a != 0.0
730	k < m - 1
731	b != 0.0
290	numerator == 0
291	num == null
292	den == null
293	BigInteger.ZERO.equals(den)
294	BigInteger.ZERO.equals(num)
295	BigInteger.ONE.compareTo(gcd) < 0
296	BigInteger.ZERO.compareTo(den) > 0
297	Double.isNaN(value)
298	Double.isInfinite(value)
299	exponent != 0
300	sign != 0
301	k < 0
302	a0 > overflow
