id	oracle
526	element != null
527	top == null
528	element != null
529	node.element == element
530	node.element.compareTo(element) > 0
531	node.element.compareTo(reference) < 0
532	node.right == null
533	node.left == null
534	node.element.compareTo(reference) > 0
535	node.left == null
536	node.right == null
1295	rowDimension <= 0
1296	columnDimension <= 0
1297	d == null
1298	d.length == 0
1299	d[0].length == 0
1300	d.length == 0
1301	columns < 0
1302	p < 0
1303	isSquare()
1304	p == 0
1305	p == 1
1306	binaryRepresentation[i] == '1'
1307	destination.length < rowsCount
1307	destination[0].length < columnsCount
1308	destination[0].length < selectedColumns.length
1308	destination.length < selectedRows.length
1309	subMatrix == null
1310	nRows == 0
1311	nCols == 0
1312	subMatrix[r].length != nCols
1313	matrix.getRowDimension() != 1
1313	matrix.getColumnDimension() != nCols
1314	matrix.getColumnDimension() != 1
1314	matrix.getRowDimension() != nRows
1315	vector.getDimension() != nCols
1316	vector.getDimension() != nRows
1317	array.length != nCols
1318	array.length != nRows
1319	nRows != nCols
1320	v.length != nCols
1321	v.getDimension() != nCols
1322	v.length != nRows
1323	v.getDimension() != nRows
1324	i > 0
1325	j > 0
1326	object == this
1327	object instanceof FieldMatrix<?> == false
1328	m.getColumnDimension() != nCols
1328	m.getRowDimension() != nRows
1329	getEntry(row, col).equals(m.getEntry(row, col))
1330	row >= getRowDimension()
1330	row < 0
1331	column < 0
1331	column >= getColumnDimension()
1332	endRow < startRow
1333	endColumn < startColumn
1334	selectedColumns == null
1334	selectedRows == null
1335	selectedRows.length == 0
1335	selectedColumns.length == 0
1336	getColumnDimension() != m.getColumnDimension()
1336	getRowDimension() != m.getRowDimension()
1337	getRowDimension() != m.getRowDimension()
1337	getColumnDimension() != m.getColumnDimension()
1338	getColumnDimension() != m.getRowDimension()
900	format == null
901	format == null
902	index < n
903	index < n
951	x1 < x0
952	p < 0.0
952	p > 1.0
953	p == 0.0
954	lower == Integer.MIN_VALUE
955	checkedCumulativeProbability(lower) >= p
956	p == 1.0
957	chebyshevApplies
958	tmp > lower
959	tmp < upper
960	xm > upper
960	xm < lower
961	pm >= p
962	sampleSize <= 0
963	Double.isNaN(result)
2715	y0.length != equations.getDimension()
2716	y.length != equations.getDimension()
2717	statesInitialized
2718	state.evaluateStep(interpolator)
2719	isLastStep
2720	currentEvent.reset(eventT, eventY)
2721	currentEvent.evaluateStep(interpolator)
2722	dt <= threshold
