id	oracle
520	element != null
521	top == null
522	element != null
523	node.element == element
524	node.element.compareTo(element) > 0
525	node.element.compareTo(reference) < 0
526	node.right == null
527	node.left == null
528	node.element.compareTo(reference) > 0
529	node.left == null
530	node.right == null
1312	rowDimension <= 0
1313	columnDimension <= 0
1314	d == null
1315	d.length == 0
1316	d[0].length == 0
1317	d.length == 0
1318	columns < 0
1319	p < 0
1320	isSquare()
1321	p == 0
1322	p == 1
1323	binaryRepresentation[i] == '1'
1324	destination.length < rowsCount
1324	destination[0].length < columnsCount
1325	destination.length < selectedRows.length
1325	destination[0].length < selectedColumns.length
1326	subMatrix == null
1327	nRows == 0
1328	nCols == 0
1329	subMatrix[r].length != nCols
1330	matrix.getColumnDimension() != nCols
1330	matrix.getRowDimension() != 1
1331	matrix.getRowDimension() != nRows
1331	matrix.getColumnDimension() != 1
1332	vector.getDimension() != nCols
1333	vector.getDimension() != nRows
1334	array.length != nCols
1335	array.length != nRows
1336	nRows != nCols
1337	v.length != nCols
1338	v.getDimension() != nCols
1339	v.length != nRows
1340	v.getDimension() != nRows
1341	i > 0
1342	j > 0
1343	object == this
1344	object instanceof FieldMatrix<?> == false
1345	m.getColumnDimension() != nCols
1345	m.getRowDimension() != nRows
1346	getEntry(row, col).equals(m.getEntry(row, col))
1347	row >= getRowDimension()
1347	row < 0
1348	column >= getColumnDimension()
1348	column < 0
1349	endRow < startRow
1350	endColumn < startColumn
1351	selectedColumns == null
1351	selectedRows == null
1352	selectedColumns.length == 0
1352	selectedRows.length == 0
1353	getRowDimension() != m.getRowDimension()
1353	getColumnDimension() != m.getColumnDimension()
1354	getRowDimension() != m.getRowDimension()
1354	getColumnDimension() != m.getColumnDimension()
1355	getColumnDimension() != m.getRowDimension()
884	format == null
885	format == null
886	index < n
887	index < n
935	x1 < x0
936	p < 0.0
936	p > 1.0
937	p == 0.0
938	lower == Integer.MIN_VALUE
939	checkedCumulativeProbability(lower) >= p
940	p == 1.0
941	chebyshevApplies
942	tmp > lower
943	tmp < upper
944	xm > upper
944	xm < lower
945	pm >= p
946	sampleSize <= 0
947	Double.isNaN(result)
2753	y0.length != equations.getDimension()
2754	y.length != equations.getDimension()
2755	statesInitialized
2756	state.evaluateStep(interpolator)
2757	isLastStep
2758	currentEvent.reset(eventT, eventY)
2759	currentEvent.evaluateStep(interpolator)
2760	dt <= threshold
1733	weightedResidualJacobian.length != rows
1734	objective.length != rows
1735	rows <= cols
1666	++iterations > maxIterations
2357	data == null
2358	data.length != nobs * (nvars + 1)
2359	nobs <= nvars
2360	noIntercept
2361	y == null
2362	y.length == 0
2363	x == null
2364	x.length == 0
2365	noIntercept
2366	x[i].length != nVars
2367	y == null
2367	x == null
2368	x.length != y.length
2369	x.length == 0
2370	x[0].length + 1 > x.length
2371	x.length != covariance.length
2372	covariance.length > 0
2372	covariance.length != covariance[0].length
2800	supportedName.equals(name)
2801	isSupported(name)
2442	i > 0
2443	bytesOut == bytes.length
2444	n <= 0
2445	Double.isNaN(cachedNormalDeviate)
2446	s != 0
1076	x0 > x1
1077	p > 1.0
1077	p < 0.0
1078	p == 0.0
1079	p == 1.0
1080	lowerBound == Double.NEGATIVE_INFINITY
1081	chebyshevApplies
1082	upperBound == Double.POSITIVE_INFINITY
1083	chebyshevApplies
1084	isSupportConnected()
1085	x - dx >= getSupportLowerBound()
1086	cumulativeProbability(x - dx) == px
