id	oracle
440	p < 0.0
440	p > 1.0
441	Math.abs(rootFindingFunction.value(lowerBound)) < 1E-6
442	Math.abs(rootFindingFunction.value(upperBound)) < 1E-6
479	x0 > x1
1446	++costEvaluations > maxCostEval
1447	m <= p
684	rowDimension <= 0
685	columnDimension <= 0
686	d.length == 0
687	d[0].length == 0
688	d.length == 0
689	columns < 0
690	destination.length < rowsCount
690	destination[0].length < columnsCount
691	destination[0].length < selectedColumns.length
691	destination.length < selectedRows.length
692	nRows == 0
693	nCols == 0
694	subMatrix[r].length != nCols
695	matrix.getColumnDimension() != nCols
695	matrix.getRowDimension() != 1
696	matrix.getRowDimension() != nRows
696	matrix.getColumnDimension() != 1
697	vector.getDimension() != nCols
698	vector.getDimension() != nRows
699	array.length != nCols
700	array.length != nRows
701	nRows != nCols
702	v.length != nCols
703	v.getDimension() != nCols
704	v.length != nRows
705	v.getDimension() != nRows
706	i > 0
707	j > 0
708	object == this
709	object instanceof FieldMatrix == false
710	m.getColumnDimension() != nCols
710	m.getRowDimension() != nRows
711	getEntry(row, col).equals(m.getEntry(row, col))
712	row < 0
712	row >= getRowDimension()
713	column < 0
713	column >= getColumnDimension()
714	startRow > endRow
715	startColumn > endColumn
716	selectedRows.length * selectedColumns.length == 0
717	selectedRows.length == 0
718	getRowDimension() != m.getRowDimension()
718	getColumnDimension() != m.getColumnDimension()
719	getColumnDimension() != m.getColumnDimension()
719	getRowDimension() != m.getRowDimension()
720	getColumnDimension() != m.getRowDimension()
347	format == null
348	format == null
349	index < n
350	index < n
398	x0 > x1
399	Math.floor(x0) < x0
400	fl == x
401	x0 > x1
402	p < 0.0
402	p > 1.0
403	pm > p
404	xm == x1
405	xm == x0
1652	handler.requiresDenseOutput()
1653	++evaluations > maxEvaluations
1654	ode.getDimension() != y0.length
1655	ode.getDimension() != y.length
1656	Math.abs(t - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs(t))
1069	++iterations > maxIterations
1070	jacobian.length != rows
1071	++objectiveEvaluations > maxEvaluations
1072	objective.length != rows
1073	rows <= cols
1074	target.length != weights.length
1007	++iterations > maxIterations
1328	y == null
1328	x.length != y.length
1328	x == null
1329	x.length > 0
1329	x[0].length > x.length
1330	x.length != covariance.length
1331	covariance.length > 0
1331	covariance.length != covariance[0].length
1357	i > 0
1358	bytesOut == bytes.length
1359	n <= 0
1360	Double.isNaN(cachedNormalDeviate)
1361	s != 0
622	rowDimension <= 0
623	columnDimension <= 0
624	destination[0].length < columnsCount
624	destination.length < rowsCount
625	destination.length < selectedRows.length
625	destination[0].length < selectedColumns.length
626	nRows == 0
627	nCols == 0
628	subMatrix[r].length != nCols
629	matrix.getRowDimension() != 1
629	matrix.getColumnDimension() != nCols
630	matrix.getColumnDimension() != 1
630	matrix.getRowDimension() != nRows
631	vector.getDimension() != nCols
632	vector.getDimension() != nRows
633	array.length != nCols
634	array.length != nRows
635	lu == null
636	lu == null
637	nRows != nCols
638	v.length != nCols
639	v.getDimension() != nCols
640	v.length != nRows
641	v.getDimension() != nRows
642	lu == null
643	lu == null
644	lu == null
645	i > 0
646	j > 0
647	object == this
648	object instanceof RealMatrix == false
649	m.getColumnDimension() != nCols
649	m.getRowDimension() != nRows
650	getEntry(row, col) != m.getEntry(row, col)
1086	++iterations > maxIterations
1087	++evaluations > maxEvaluations
1512	interpolator.currentState != null
1513	dirtyState
1514	dirtyState
1515	finalized
1516	currentState == null
1517	currentState != null
1518	dimension < 0
1122	values == null
1123	test(values, begin, length)
1124	values == null
1125	test(values, begin, length)
