id	oracle
559	element != null
560	top == null
561	element != null
562	node.element == element
563	node.element.compareTo(element) > 0
564	node.element.compareTo(reference) < 0
565	node.right == null
566	node.left == null
567	node.element.compareTo(reference) > 0
568	node.left == null
569	node.right == null
1575	rowDimension <= 0
1576	columnDimension <= 0
1577	d == null
1578	d.length == 0
1579	d[0].length == 0
1580	d.length == 0
1581	p < 0
1582	isSquare()
1583	p == 0
1584	p == 1
1585	binaryRepresentation[i] == '1'
1586	destination[0].length < columnsCount
1586	destination.length < rowsCount
1587	destination[0].length < selectedColumns.length
1587	destination.length < selectedRows.length
1588	subMatrix == null
1589	nRows == 0
1590	nCols == 0
1591	subMatrix[r].length != nCols
1592	matrix.getColumnDimension() != nCols
1592	matrix.getRowDimension() != 1
1593	matrix.getRowDimension() != nRows
1593	matrix.getColumnDimension() != 1
1594	vector.getDimension() != nCols
1595	vector.getDimension() != nRows
1596	array.length != nCols
1597	array.length != nRows
1598	nRows != nCols
1599	v.length != nCols
1600	v.getDimension() != nCols
1601	v.length != nRows
1602	v.getDimension() != nRows
1603	i > 0
1604	j > 0
1605	object == this
1606	object instanceof FieldMatrix<?> == false
1607	m.getColumnDimension() != nCols
1607	m.getRowDimension() != nRows
1608	getEntry(row, col).equals(m.getEntry(row, col))
1609	row >= getRowDimension()
1609	row < 0
1610	column < 0
1610	column >= getColumnDimension()
1611	endRow < startRow
1612	endColumn < startColumn
1613	selectedColumns == null
1613	selectedRows == null
1614	selectedColumns.length == 0
1614	selectedRows.length == 0
1615	getColumnDimension() != m.getColumnDimension()
1615	getRowDimension() != m.getRowDimension()
1616	getColumnDimension() != m.getColumnDimension()
1616	getRowDimension() != m.getRowDimension()
1617	getColumnDimension() != m.getRowDimension()
1012	format == null
1013	format == null
1014	index < n
1015	index < n
1091	x1 < x0
1092	p < 0.0
1092	p > 1.0
1093	p == 0.0
1094	lower == Integer.MIN_VALUE
1095	checkedCumulativeProbability(lower) >= p
1096	p == 1.0
1097	chebyshevApplies
1098	tmp > lower
1099	tmp < upper
1100	xm < lower
1100	xm > upper
1101	pm >= p
1102	sampleSize <= 0
1103	Double.isNaN(result)
3573	y0.length != equations.getDimension()
3574	y.length != equations.getDimension()
3575	statesInitialized
3576	state.evaluateStep(interpolator)
3577	isLastStep
3578	needReset
3579	currentEvent.evaluateStep(interpolator)
3580	dt <= threshold
1344	objectiveValue.length != target.length
1345	m instanceof DiagonalMatrix
3155	objectiveValue.length != target.length
3156	data instanceof Weight
3157	m instanceof DiagonalMatrix
2000	dsValue.length != nR
2001	rows <= cols
2002	objectiveValue.length != target.length
2003	m instanceof DiagonalMatrix
1930	++iterations > maxIterations
2655	data == null
2656	data.length != nobs * (nvars + 1)
2657	nobs <= nvars
2658	noIntercept
2659	y == null
2660	y.length == 0
2661	x == null
2662	x.length == 0
2663	noIntercept
2664	x[i].length != nVars
2665	x == null
2665	y == null
2666	x.length != y.length
2667	x.length == 0
2668	x[0].length + 1 > x.length
2669	x.length != covariance.length
2670	covariance.length != covariance[0].length
2670	covariance.length > 0
1256	sampleSize <= 0
3627	supportedName.equals(name)
3628	isSupported(name)
3185	i > 0
3186	bytesOut == bytes.length
3187	n <= 0
3188	Double.isNaN(cachedNormalDeviate)
3189	s != 0
1285	x0 > x1
1286	p < 0.0
1286	p > 1.0
1287	p == 0.0
1288	p == 1.0
1289	lowerBound == Double.NEGATIVE_INFINITY
1290	chebyshevApplies
1291	upperBound == Double.POSITIVE_INFINITY
1292	chebyshevApplies
1293	isSupportConnected()
1294	x - dx >= getSupportLowerBound()
1295	cumulativeProbability(x - dx) == px
1296	cumulativeProbability(midPoint) < px
1297	sampleSize <= 0
1457	rowDimension < 1
1458	columnDimension < 1
1459	p < 0
1460	isSquare()
1461	p == 0
1462	p == 1
1463	binaryRepresentation[i] == '1'
1464	maxI == -1
1465	destination[0].length < columnsCount
1465	destination.length < rowsCount
1466	destination[i].length < columnsCount
1467	destination[0].length < nCols
1467	destination.length < selectedRows.length
1468	destinationI.length < nCols
1469	nRows == 0
1470	nCols == 0
1471	subMatrix[r].length != nCols
1472	matrix.getRowDimension() != 1
1472	matrix.getColumnDimension() != nCols
1473	matrix.getRowDimension() != nRows
1473	matrix.getColumnDimension() != 1
1474	vector.getDimension() != nCols
1475	vector.getDimension() != nRows
1476	array.length != nCols
1477	array.length != nRows
1478	nRows != nCols
1479	v.length != nCols
1480	v.getDimension() != nCols
1481	v.length != nRows
1482	v.getDimension() != nRows
1483	object == this
1484	object instanceof RealMatrix == false
1485	m.getRowDimension() != nRows
1485	m.getColumnDimension() != nCols
1486	getEntry(row, col) != m.getEntry(row, col)
597	boundary.size() == 0
598	hyperplanes == null
598	hyperplanes.length == 0
599	node.insertCut(hyperplane)
600	node.insertCut(inserted.copySelf())
601	iterator.hasNext()
602	node.getCut() == null
603	cell.getCut() == null
604	tree.getAttribute() == null
604	includeBoundaryAttributes
604	tree.getCut() != null
605	barycenter == null
606	barycenter == null
607	node.getCut() == null
608	(Boolean) node.getAttribute()
609	node.getCut().side(sub.getHyperplane()) == Side.PLUS
610	isEmpty(node.getMinus())
611	isEmpty(node.getMinus())
612	sides.minusFound()
612	sides.plusFound()
613	node.getCut().side(sub.getHyperplane()) == Side.PLUS
614	isEmpty(node.getPlus())
615	isEmpty(node.getPlus())
616	sides.plusFound()
616	sides.minusFound()
617	sides.minusFound()
617	sides.plusFound()
618	node.getCut().getHyperplane().sameOrientationAs(sub.getHyperplane())
619	node.getPlus().getCut() != null
619	(Boolean) node.getPlus().getAttribute()
620	node.getMinus().getCut() != null
620	(Boolean) node.getMinus().getAttribute()
621	node.getPlus().getCut() != null
621	(Boolean) node.getPlus().getAttribute()
622	node.getMinus().getCut() != null
622	(Boolean) node.getMinus().getAttribute()
623	node.getCut() == null
624	plus == null
625	minus == null
626	node.getCut() == null
627	attribute != null
2859	steps == null
2860	steps.length == 0
2861	steps[j] == 0
2862	referenceSimplex.length <= 0
2863	refI.length != dimension
2864	refI[k] != refJ[k]
2865	allEquals
2866	i > 0
2867	dimension != startPoint.length
2868	Double.isNaN(vertex.getValue())
2869	comparator.compare(simplex[i], pointValuePair) > 0
2870	index >= simplex.length
2870	index < 0
2871	index >= simplex.length
2871	index < 0
2872	points.length != simplex.length
2014	steps == null
2015	steps.length == 0
2016	steps[j] == 0
2017	referenceSimplex.length <= 0
2018	refI.length != dimension
2019	refI[k] != refJ[k]
2020	allEquals
2021	i > 0
2022	dimension != startPoint.length
2023	Double.isNaN(vertex.getValue())
2024	comparator.compare(simplex[i], pointValuePair) > 0
2025	index < 0
2025	index >= simplex.length
2026	index >= simplex.length
2026	index < 0
2027	points.length != simplex.length
3437	interpolator.currentState == null
3438	dimension < 0
3439	secondaryMappers == null
3440	dirtyState
3441	finalized
3442	currentState == null
3443	currentState != null
3444	dimension < 0
2289	values == null
2290	test(values, begin, length)
2291	values == null
2292	test(values, begin, length)
2293	object == this
2294	object instanceof AbstractStorelessUnivariateStatistic == false
653	node.getCut() == null
654	attribute != null
2412	values == null
2413	begin < 0
2414	length < 0
2415	begin + length > values.length
2416	values == null
2417	begin < 0
2418	length < 0
2419	begin + length > values.length
2420	length == 0
2420	allowEmpty
2421	weights == null
2421	values == null
2422	weights.length != values.length
2423	Double.isNaN(weights[i])
2424	Double.isInfinite(weights[i])
2425	weights[i] < 0
2426	containsPositiveWeight
2426	weights[i] > 0.0
2427	containsPositiveWeight
3168	seed == null
3169	seed.length < v.length
3521	error >= 1.0
3522	isLastStep
3523	resetOccurred
3524	filteredNextIsLast
3517	error >= 1.0
3518	isLastStep
3519	resetOccurred
3520	filteredNextIsLast
3571	t == null
3556	initialStepSize > maxStep
3556	initialStepSize < minStep
3557	vecAbsoluteTolerance != null
3557	vecAbsoluteTolerance.length != mainSetDimension
3558	vecRelativeTolerance != null
3558	vecRelativeTolerance.length != mainSetDimension
3559	initialStep > 0
3560	forward
3561	h < getMinStep()
3562	h > getMaxStep()
3563	forward
3564	FastMath.abs(h) < minStep
3565	acceptSmall
3566	filteredH > maxStep
3567	filteredH < -maxStep
2430	statistics == null
2431	iterator.hasNext()
2432	Double.isNaN(min)
2432	current.getMin() < min
2433	Double.isNaN(max)
2433	current.getMax() > max
2434	n == 0
2435	n == 1
3403	array != null
3404	o instanceof Object[]
11	s < Integer.MIN_VALUE
11	s > Integer.MAX_VALUE
12	b == 0
12	a == 0
13	a == Integer.MIN_VALUE
13	b == Integer.MIN_VALUE
14	a < 0
15	Integer.MIN_VALUE == a
16	b < 0
17	Integer.MIN_VALUE == b
18	useLong
19	al == bl
20	al == 0
21	bl > Integer.MAX_VALUE
22	a == 0
23	b == 0
24	u == 0
24	v == 0
25	v == Long.MIN_VALUE
25	u == Long.MIN_VALUE
26	u > 0
27	v > 0
28	k == 63
29	t > 0
30	a == 0
30	b == 0
31	lcm == Integer.MIN_VALUE
32	a == 0
32	b == 0
33	lcm == Long.MIN_VALUE
34	m < Integer.MIN_VALUE
34	m > Integer.MAX_VALUE
35	a > b
36	a < 0
37	b < 0
38	a >= Long.MAX_VALUE / b
39	b > 0
40	Long.MIN_VALUE / b <= a
41	a > 0
42	a <= Long.MAX_VALUE / b
43	s > Integer.MAX_VALUE
43	s < Integer.MIN_VALUE
44	b == Long.MIN_VALUE
45	a < 0
46	e < 0
47	(e & 0x1) != 0
48	e < 0
49	(e & 0x1) != 0
50	e < 0
51	(e & 0x1) != 0
52	e < 0
53	(e & 0x1) != 0
54	e < 0
55	e < 0
56	(e & 0x1) != 0
57	e.compareTo(BigInteger.ZERO) < 0
58	e.testBit(0)
59	a > b
60	a < 0
61	b < 0
62	Long.MIN_VALUE - b <= a
63	a <= Long.MAX_VALUE - b
1558	copyArray
1559	nRows == 0
1560	nCols == 0
1561	d[r].length != nCols
1562	data == null
1563	row > 0
1564	column > 0
1565	nRows == 0
1566	nCols == 0
1567	subMatrix[i].length != nCols
1568	v.length != nCols
1569	v.length != nRows
1741	copyArray
1742	d == null
1743	nRows == 0
1744	nCols == 0
1745	d[r].length != nCols
1746	data == null
1747	row > 0
1748	column > 0
1749	nRows == 0
1750	nCols == 0
1751	subMatrix[i].length != nCols
1752	v.length != nCols
1753	v.length != nRows
1843	d.length == 0
1844	d.length < pos + size
1845	d.length < pos + size
1846	v1.length + v2.length == 0
1847	v1.length + v2.length == 0
1848	n < 0
1849	data.length != n
1850	this == other
1851	other == null
1852	data.length != rhs.getDimension()
1853	data[i].equals(rhs.getEntry(i))
1854	index >= getDimension()
1854	index < 0
1412	d == null
1413	d == null
1414	d.length < pos + size
1415	d == null
1416	d.length < pos + size
1417	v == null
1418	v instanceof ArrayRealVector
1419	v instanceof ArrayRealVector
1420	v instanceof ArrayRealVector
1421	v instanceof ArrayRealVector
1422	v instanceof ArrayRealVector
1423	v instanceof ArrayRealVector
1424	v instanceof ArrayRealVector
1425	v instanceof ArrayRealVector
1426	v instanceof ArrayRealVector
1427	n < 0
1428	v instanceof ArrayRealVector
1429	data.length != n
1430	Double.isNaN(v)
1431	isNaN()
