id	oracle
556	element != null
557	top == null
558	element != null
559	node.element == element
560	node.element.compareTo(element) > 0
561	node.element.compareTo(reference) < 0
562	node.right == null
563	node.left == null
564	node.element.compareTo(reference) > 0
565	node.left == null
566	node.right == null
1518	rowDimension <= 0
1519	columnDimension <= 0
1520	d == null
1521	d.length == 0
1522	d[0].length == 0
1523	d.length == 0
1524	p < 0
1525	isSquare()
1526	p == 0
1527	p == 1
1528	binaryRepresentation[i] == '1'
1529	destination[0].length < columnsCount
1529	destination.length < rowsCount
1530	destination.length < selectedRows.length
1530	destination[0].length < selectedColumns.length
1531	subMatrix == null
1532	nRows == 0
1533	nCols == 0
1534	subMatrix[r].length != nCols
1535	matrix.getRowDimension() != 1
1535	matrix.getColumnDimension() != nCols
1536	matrix.getRowDimension() != nRows
1536	matrix.getColumnDimension() != 1
1537	vector.getDimension() != nCols
1538	vector.getDimension() != nRows
1539	array.length != nCols
1540	array.length != nRows
1541	nRows != nCols
1542	v.length != nCols
1543	v.getDimension() != nCols
1544	v.length != nRows
1545	v.getDimension() != nRows
1546	i > 0
1547	j > 0
1548	object == this
1549	object instanceof FieldMatrix<?> == false
1550	m.getColumnDimension() != nCols
1550	m.getRowDimension() != nRows
1551	getEntry(row, col).equals(m.getEntry(row, col))
1552	row >= getRowDimension()
1552	row < 0
1553	column >= getColumnDimension()
1553	column < 0
1554	endRow < startRow
1555	endColumn < startColumn
1556	selectedColumns == null
1556	selectedRows == null
1557	selectedRows.length == 0
1557	selectedColumns.length == 0
1558	getRowDimension() != m.getRowDimension()
1558	getColumnDimension() != m.getColumnDimension()
1559	getRowDimension() != m.getRowDimension()
1559	getColumnDimension() != m.getColumnDimension()
1560	getColumnDimension() != m.getRowDimension()
1008	format == null
1009	format == null
1010	index < n
1011	index < n
1087	x1 < x0
1088	p > 1.0
1088	p < 0.0
1089	p == 0.0
1090	lower == Integer.MIN_VALUE
1091	checkedCumulativeProbability(lower) >= p
1092	p == 1.0
1093	chebyshevApplies
1094	tmp > lower
1095	tmp < upper
1096	xm < lower
1096	xm > upper
1097	pm >= p
1098	sampleSize <= 0
1099	Double.isNaN(result)
3481	y0.length != equations.getDimension()
3482	y.length != equations.getDimension()
3483	statesInitialized
3484	state.evaluateStep(interpolator)
3485	isLastStep
3486	needReset
3487	currentEvent.evaluateStep(interpolator)
3488	dt <= threshold
3106	objectiveValue.length != target.length
3107	data instanceof Weight
3108	m instanceof DiagonalMatrix
1947	dsValue.length != nR
1948	rows <= cols
1949	objectiveValue.length != target.length
1950	m instanceof DiagonalMatrix
1874	++iterations > maxIterations
2594	data == null
2595	data.length != nobs * (nvars + 1)
2596	nobs <= nvars
2597	noIntercept
2598	y == null
2599	y.length == 0
2600	x == null
2601	x.length == 0
2602	noIntercept
2603	x[i].length != nVars
2604	y == null
2604	x == null
2605	x.length != y.length
2606	x.length == 0
2607	x[0].length + 1 > x.length
2608	x.length != covariance.length
2609	covariance.length > 0
2609	covariance.length != covariance[0].length
1240	sampleSize <= 0
3535	supportedName.equals(name)
3536	isSupported(name)
3134	i > 0
3135	bytesOut == bytes.length
3136	n <= 0
3137	Double.isNaN(cachedNormalDeviate)
3138	s != 0
1269	x0 > x1
1270	p > 1.0
1270	p < 0.0
1271	p == 0.0
1272	p == 1.0
1273	lowerBound == Double.NEGATIVE_INFINITY
1274	chebyshevApplies
1275	upperBound == Double.POSITIVE_INFINITY
1276	chebyshevApplies
1277	isSupportConnected()
1278	x - dx >= getSupportLowerBound()
1279	cumulativeProbability(x - dx) == px
1280	cumulativeProbability(midPoint) < px
1281	sampleSize <= 0
1400	rowDimension < 1
1401	columnDimension < 1
1402	p < 0
1403	isSquare()
1404	p == 0
1405	p == 1
1406	binaryRepresentation[i] == '1'
1407	maxI == -1
1408	destination.length < rowsCount
1408	destination[0].length < columnsCount
1409	destination[i].length < columnsCount
1410	destination[0].length < nCols
1410	destination.length < selectedRows.length
1411	destinationI.length < nCols
1412	nRows == 0
1413	nCols == 0
1414	subMatrix[r].length != nCols
1415	matrix.getColumnDimension() != nCols
1415	matrix.getRowDimension() != 1
1416	matrix.getRowDimension() != nRows
1416	matrix.getColumnDimension() != 1
1417	vector.getDimension() != nCols
1418	vector.getDimension() != nRows
1419	array.length != nCols
1420	array.length != nRows
1421	nRows != nCols
1422	v.length != nCols
1423	v.getDimension() != nCols
1424	v.length != nRows
1425	v.getDimension() != nRows
1426	object == this
1427	object instanceof RealMatrix == false
1428	m.getRowDimension() != nRows
1428	m.getColumnDimension() != nCols
1429	getEntry(row, col) != m.getEntry(row, col)
594	boundary.size() == 0
595	hyperplanes == null
595	hyperplanes.length == 0
596	node.insertCut(hyperplane)
597	node.insertCut(inserted.copySelf())
598	iterator.hasNext()
599	node.getCut() == null
600	cell.getCut() == null
601	tree.getCut() != null
601	tree.getAttribute() == null
601	includeBoundaryAttributes
602	barycenter == null
603	barycenter == null
604	node.getCut() == null
605	(Boolean) node.getAttribute()
606	node.getCut().side(sub.getHyperplane()) == Side.PLUS
607	isEmpty(node.getMinus())
608	isEmpty(node.getMinus())
609	sides.minusFound()
609	sides.plusFound()
610	node.getCut().side(sub.getHyperplane()) == Side.PLUS
611	isEmpty(node.getPlus())
612	isEmpty(node.getPlus())
613	sides.minusFound()
613	sides.plusFound()
614	sides.minusFound()
614	sides.plusFound()
615	node.getCut().getHyperplane().sameOrientationAs(sub.getHyperplane())
616	(Boolean) node.getPlus().getAttribute()
616	node.getPlus().getCut() != null
617	node.getMinus().getCut() != null
617	(Boolean) node.getMinus().getAttribute()
618	node.getPlus().getCut() != null
618	(Boolean) node.getPlus().getAttribute()
619	(Boolean) node.getMinus().getAttribute()
619	node.getMinus().getCut() != null
620	node.getCut() == null
621	plus == null
622	minus == null
623	node.getCut() == null
624	attribute != null
2802	steps == null
2803	steps.length == 0
2804	steps[j] == 0
2805	referenceSimplex.length <= 0
2806	refI.length != dimension
2807	refI[k] != refJ[k]
2808	allEquals
2809	i > 0
2810	dimension != startPoint.length
2811	Double.isNaN(vertex.getValue())
2812	comparator.compare(simplex[i], pointValuePair) > 0
2813	index < 0
2813	index >= simplex.length
2814	index >= simplex.length
2814	index < 0
2815	points.length != simplex.length
1962	steps == null
1963	steps.length == 0
1964	steps[j] == 0
1965	referenceSimplex.length <= 0
1966	refI.length != dimension
1967	refI[k] != refJ[k]
1968	allEquals
1969	i > 0
1970	dimension != startPoint.length
1971	Double.isNaN(vertex.getValue())
1972	comparator.compare(simplex[i], pointValuePair) > 0
1973	index < 0
1973	index >= simplex.length
1974	index < 0
1974	index >= simplex.length
1975	points.length != simplex.length
3345	interpolator.currentState == null
3346	dimension < 0
3347	secondaryMappers == null
3348	dirtyState
3349	finalized
3350	currentState == null
3351	currentState != null
3352	dimension < 0
2243	values == null
2244	test(values, begin, length)
2245	values == null
2246	test(values, begin, length)
2247	object == this
2248	object instanceof AbstractStorelessUnivariateStatistic == false
650	node.getCut() == null
651	attribute != null
2366	values == null
2367	begin < 0
2368	length < 0
2369	begin + length > values.length
2370	values == null
2371	begin < 0
2372	length < 0
2373	begin + length > values.length
