id	oracle
527	element != null
528	top == null
529	element != null
530	node.element == element
531	node.element.compareTo(element) > 0
532	node.element.compareTo(reference) < 0
533	node.right == null
534	node.left == null
535	node.element.compareTo(reference) > 0
536	node.left == null
537	node.right == null
1271	rowDimension <= 0
1272	columnDimension <= 0
1273	d == null
1274	d.length == 0
1275	d[0].length == 0
1276	d.length == 0
1277	columns < 0
1278	p < 0
1279	isSquare()
1280	p == 0
1281	p == 1
1282	binaryRepresentation[i] == '1'
1283	destination[0].length < columnsCount
1283	destination.length < rowsCount
1284	destination.length < selectedRows.length
1284	destination[0].length < selectedColumns.length
1285	subMatrix == null
1286	nRows == 0
1287	nCols == 0
1288	subMatrix[r].length != nCols
1289	matrix.getColumnDimension() != nCols
1289	matrix.getRowDimension() != 1
1290	matrix.getRowDimension() != nRows
1290	matrix.getColumnDimension() != 1
1291	vector.getDimension() != nCols
1292	vector.getDimension() != nRows
1293	array.length != nCols
1294	array.length != nRows
1295	nRows != nCols
1296	v.length != nCols
1297	v.getDimension() != nCols
1298	v.length != nRows
1299	v.getDimension() != nRows
1300	i > 0
1301	j > 0
1302	object == this
1303	object instanceof FieldMatrix<?> == false
1304	m.getRowDimension() != nRows
1304	m.getColumnDimension() != nCols
1305	getEntry(row, col).equals(m.getEntry(row, col))
1306	row < 0
1306	row >= getRowDimension()
1307	column < 0
1307	column >= getColumnDimension()
1308	endRow < startRow
1309	endColumn < startColumn
1310	selectedRows == null
1310	selectedColumns == null
1311	selectedRows.length == 0
1311	selectedColumns.length == 0
1312	getColumnDimension() != m.getColumnDimension()
1312	getRowDimension() != m.getRowDimension()
1313	getRowDimension() != m.getRowDimension()
1313	getColumnDimension() != m.getColumnDimension()
1314	getColumnDimension() != m.getRowDimension()
901	format == null
902	format == null
903	index < n
904	index < n
952	x1 < x0
953	p < 0.0
953	p > 1.0
954	p == 0.0
955	lower == Integer.MIN_VALUE
956	checkedCumulativeProbability(lower) >= p
957	p == 1.0
958	chebyshevApplies
959	tmp > lower
960	tmp < upper
961	xm > upper
961	xm < lower
962	pm >= p
963	sampleSize <= 0
964	Double.isNaN(result)
2662	y0.length != equations.getDimension()
2663	y.length != equations.getDimension()
2664	statesInitialized
2665	state.evaluateStep(interpolator)
2666	isLastStep
2667	currentEvent.reset(eventT, eventY)
2668	currentEvent.evaluateStep(interpolator)
2669	dt <= threshold
1649	weightedResidualJacobian.length != rows
1650	objective.length != rows
1651	rows <= cols
1583	++iterations > maxIterations
2274	data == null
2275	data.length != nobs * (nvars + 1)
2276	nobs <= nvars
2277	noIntercept
2278	y == null
2279	y.length == 0
2280	x == null
2281	x.length == 0
2282	noIntercept
2283	x[i].length != nVars
2284	y == null
2284	x == null
2285	x.length != y.length
2286	x.length == 0
2287	x[0].length + 1 > x.length
2288	x.length != covariance.length
2289	covariance.length > 0
2289	covariance.length != covariance[0].length
2709	supportedName.equals(name)
2710	isSupported(name)
2359	i > 0
2360	bytesOut == bytes.length
2361	n <= 0
2362	Double.isNaN(cachedNormalDeviate)
2363	s != 0
1074	x0 > x1
1075	p > 1.0
1075	p < 0.0
1076	p == 0.0
1077	p == 1.0
1078	lowerBound == Double.NEGATIVE_INFINITY
1079	chebyshevApplies
1080	upperBound == Double.POSITIVE_INFINITY
1081	chebyshevApplies
1082	isSupportConnected()
1083	x - dx >= getSupportLowerBound()
1084	cumulativeProbability(x - dx) == px
1085	cumulativeProbability(midPoint) < px
1086	sampleSize <= 0
1174	rowDimension < 1
1175	columnDimension < 1
1176	p < 0
1177	isSquare()
1178	p == 0
1179	p == 1
1180	binaryRepresentation[i] == '1'
1181	maxI == -1
1182	destination[0].length < columnsCount
1182	destination.length < rowsCount
1183	destination[0].length < selectedColumns.length
1183	destination.length < selectedRows.length
1184	nRows == 0
1185	nCols == 0
1186	subMatrix[r].length != nCols
1187	matrix.getRowDimension() != 1
1187	matrix.getColumnDimension() != nCols
1188	matrix.getRowDimension() != nRows
1188	matrix.getColumnDimension() != 1
1189	vector.getDimension() != nCols
1190	vector.getDimension() != nRows
1191	array.length != nCols
1192	array.length != nRows
1193	nRows != nCols
1194	v.length != nCols
1195	v.getDimension() != nCols
1196	v.length != nRows
1197	v.getDimension() != nRows
1198	i > 0
1199	j > 0
1200	object == this
1201	object instanceof RealMatrix == false
1202	m.getRowDimension() != nRows
1202	m.getColumnDimension() != nCols
1203	getEntry(row, col) != m.getEntry(row, col)
565	boundary.size() == 0
566	hyperplanes == null
566	hyperplanes.length == 0
567	node.insertCut(hyperplane)
568	node.insertCut(inserted.copySelf())
569	iterator.hasNext()
570	node.getCut() == null
571	cell.getCut() == null
572	tree.getCut() != null
572	tree.getAttribute() == null
572	includeBoundaryAttributes
573	node.getCut() != null
574	plusChar.hasOut()
575	minusChar.hasIn()
576	plusChar.hasIn()
577	minusChar.hasOut()
578	node.getCut() == null
579	barycenter == null
580	barycenter == null
581	node.getCut() == null
582	(Boolean) node.getAttribute()
583	node.getCut().side(sub.getHyperplane()) == Side.PLUS
584	isEmpty(node.getMinus())
585	isEmpty(node.getMinus())
586	sides.plusFound()
586	sides.minusFound()
587	node.getCut().side(sub.getHyperplane()) == Side.PLUS
588	isEmpty(node.getPlus())
589	isEmpty(node.getPlus())
590	sides.plusFound()
590	sides.minusFound()
591	sides.plusFound()
591	sides.minusFound()
592	node.getCut().getHyperplane().sameOrientationAs(sub.getHyperplane())
593	node.getPlus().getCut() != null
593	(Boolean) node.getPlus().getAttribute()
594	(Boolean) node.getMinus().getAttribute()
594	node.getMinus().getCut() != null
595	node.getPlus().getCut() != null
595	(Boolean) node.getPlus().getAttribute()
596	(Boolean) node.getMinus().getAttribute()
596	node.getMinus().getCut() != null
597	node.getCut() == null
598	plus == null
599	minus == null
600	node.getCut() == null
601	attribute != null
1662	steps == null
1663	steps.length == 0
1664	steps[j] == 0
1665	referenceSimplex.length <= 0
1666	refI.length != dimension
1667	refI[k] != refJ[k]
1668	allEquals
1669	i > 0
1670	dimension != startPoint.length
1671	Double.isNaN(vertex.getValue())
1672	comparator.compare(simplex[i], pointValuePair) > 0
1673	index >= simplex.length
1673	index < 0
1674	index >= simplex.length
1674	index < 0
1675	points.length != simplex.length
2526	interpolator.currentState == null
2527	dimension < 0
2528	secondaryMappers == null
2529	dirtyState
2530	finalized
2531	currentState == null
2532	currentState != null
2533	dimension < 0
1940	values == null
1941	test(values, begin, length)
1942	values == null
1943	test(values, begin, length)
1944	object == this
1945	object instanceof AbstractStorelessUnivariateStatistic == false
627	node.getCut() == null
628	attribute != null
2065	values == null
2066	begin < 0
2067	length < 0
2068	begin + length > values.length
2069	length == 0
2069	allowEmpty
2070	weights == null
2071	weights.length != values.length
2072	Double.isNaN(weights[i])
2073	Double.isInfinite(weights[i])
2074	weights[i] < 0
2075	weights[i] > 0.0
2075	containsPositiveWeight
2076	containsPositiveWeight
2351	seed == null
2352	seed.length < v.length
2610	error >= 1.0
2611	isLastStep
2612	resetOccurred
2613	filteredNextIsLast
2606	error >= 1.0
2607	isLastStep
2608	resetOccurred
2609	filteredNextIsLast
2660	t == null
2645	initialStepSize < minStep
2645	initialStepSize > maxStep
2646	vecAbsoluteTolerance.length != mainSetDimension
2646	vecAbsoluteTolerance != null
2647	vecRelativeTolerance.length != mainSetDimension
2647	vecRelativeTolerance != null
2648	initialStep > 0
2649	forward
2650	h < getMinStep()
2651	h > getMaxStep()
2652	forward
2653	FastMath.abs(h) < minStep
2654	acceptSmall
2655	filteredH > maxStep
2656	filteredH < -maxStep
2079	statistics == null
2080	iterator.hasNext()
2081	current.getMin() < min
2081	Double.isNaN(min)
2082	Double.isNaN(max)
2082	current.getMax() > max
2083	n == 0
