id	line	column	filename	methodname	varname	vartype	else	return	right
25	66	8	AbstractDateTime.java	get	type	DateTimeFieldType	0	IllegalArgumentException	$ == null
26	259	8	AbstractDateTime.java	toCalendar	locale	Locale	0	DEF	$ == null
27	297	8	AbstractDateTime.java	toString	pattern	String	0	RET	$ == null
28	311	8	AbstractDateTime.java	toString	pattern	String	0	RET	$ == null
0	96	8	AbstractDuration.java	compareTo	thisMillis	long	0	RET	$ < otherMillis
0	96	8	AbstractDuration.java	compareTo	otherMillis	long	0	RET	thisMillis < $
1	99	8	AbstractDuration.java	compareTo	thisMillis	long	0	RET	$ > otherMillis
1	99	8	AbstractDuration.java	compareTo	otherMillis	long	0	RET	thisMillis > $
2	112	8	AbstractDuration.java	isEqual	duration	ReadableDuration	0	DEF	$ == null
3	125	8	AbstractDuration.java	isLongerThan	duration	ReadableDuration	0	DEF	$ == null
4	138	8	AbstractDuration.java	isShorterThan	duration	ReadableDuration	0	DEF	$ == null
5	153	8	AbstractDuration.java	equals	THIS	AbstractDuration	0	RET	$ == duration
5	153	8	AbstractDuration.java	equals	duration	Object	0	RET	this == $
6	156	8	AbstractDuration.java	equals	duration	Object	0	RET	$ instanceof ReadableDuration == false
47452	192	8	AbstractDuration.java	toString	buf	StringBuffer	0	NIL-WHILE	$.length() < (negative ? 7 : 6)
47452	192	8	AbstractDuration.java	toString	negative	boolean	0	NIL-WHILE	buf.length() < ($ ? 7 : 6)
7	195	8	AbstractDuration.java	toString	millis	long	1	DEF	($ / 1000) * 1000 == $
55	88	8	AbstractInstant.java	get	type	DateTimeFieldType	0	IllegalArgumentException	$ == null
56	102	8	AbstractInstant.java	isSupported	type	DateTimeFieldType	0	RET	$ == null
57	123	8	AbstractInstant.java	get	field	DateTimeField	0	IllegalArgumentException	$ == null
58	258	8	AbstractInstant.java	equals	THIS	AbstractInstant	0	RET	$ == readableInstant
58	258	8	AbstractInstant.java	equals	readableInstant	Object	0	RET	this == $
59	261	8	AbstractInstant.java	equals	readableInstant	Object	0	RET	$ instanceof ReadableInstant == false
60	295	8	AbstractInstant.java	compareTo	THIS	AbstractInstant	0	RET	$ == other
60	295	8	AbstractInstant.java	compareTo	other	ReadableInstant	0	RET	this == $
61	303	8	AbstractInstant.java	compareTo	otherMillis	long	0	RET	thisMillis == $
61	303	8	AbstractInstant.java	compareTo	thisMillis	long	0	RET	$ == otherMillis
62	306	8	AbstractInstant.java	compareTo	otherMillis	long	1	RET	thisMillis < $
62	306	8	AbstractInstant.java	compareTo	thisMillis	long	1	RET	$ < otherMillis
63	434	8	AbstractInstant.java	toString	formatter	DateTimeFormatter	0	RET	$ == null
86	62	8	AbstractInterval.java	checkInterval	start	long	0	IllegalArgumentException	end < $
