id	line	column	filename	methodname	varname	vartype	else	return	right
25	66	8	AbstractDateTime.java	get	type	DateTimeFieldType	0	IllegalArgumentException	$ == null
26	270	8	AbstractDateTime.java	toCalendar	locale	Locale	0	DEF	$ == null
27	308	8	AbstractDateTime.java	toString	pattern	String	0	RET	$ == null
28	322	8	AbstractDateTime.java	toString	pattern	String	0	RET	$ == null
0	97	8	AbstractDuration.java	compareTo	thisMillis	long	0	RET	$ < otherMillis
0	97	8	AbstractDuration.java	compareTo	otherMillis	long	0	RET	thisMillis < $
1	100	8	AbstractDuration.java	compareTo	thisMillis	long	0	RET	$ > otherMillis
1	100	8	AbstractDuration.java	compareTo	otherMillis	long	0	RET	thisMillis > $
2	113	8	AbstractDuration.java	isEqual	duration	ReadableDuration	0	DEF	$ == null
3	126	8	AbstractDuration.java	isLongerThan	duration	ReadableDuration	0	DEF	$ == null
4	139	8	AbstractDuration.java	isShorterThan	duration	ReadableDuration	0	DEF	$ == null
5	154	8	AbstractDuration.java	equals	THIS	AbstractDuration	0	RET	$ == duration
5	154	8	AbstractDuration.java	equals	duration	Object	0	RET	this == $
6	157	8	AbstractDuration.java	equals	duration	Object	0	RET	$ instanceof ReadableDuration == false
47265	194	8	AbstractDuration.java	toString	buf	StringBuffer	0	NIL-WHILE	$.length() < (negative ? 7 : 6)
47265	194	8	AbstractDuration.java	toString	negative	boolean	0	NIL-WHILE	buf.length() < ($ ? 7 : 6)
7	197	8	AbstractDuration.java	toString	millis	long	1	DEF	($ / 1000) * 1000 == $
55	89	8	AbstractInstant.java	get	type	DateTimeFieldType	0	IllegalArgumentException	$ == null
56	103	8	AbstractInstant.java	isSupported	type	DateTimeFieldType	0	RET	$ == null
57	124	8	AbstractInstant.java	get	field	DateTimeField	0	IllegalArgumentException	$ == null
58	259	8	AbstractInstant.java	equals	THIS	AbstractInstant	0	RET	$ == readableInstant
58	259	8	AbstractInstant.java	equals	readableInstant	Object	0	RET	this == $
59	262	8	AbstractInstant.java	equals	readableInstant	Object	0	RET	$ instanceof ReadableInstant == false
60	296	8	AbstractInstant.java	compareTo	THIS	AbstractInstant	0	RET	$ == other
60	296	8	AbstractInstant.java	compareTo	other	ReadableInstant	0	RET	this == $
61	304	8	AbstractInstant.java	compareTo	otherMillis	long	0	RET	thisMillis == $
61	304	8	AbstractInstant.java	compareTo	thisMillis	long	0	RET	$ == otherMillis
62	307	8	AbstractInstant.java	compareTo	otherMillis	long	1	RET	thisMillis < $
62	307	8	AbstractInstant.java	compareTo	thisMillis	long	1	RET	$ < otherMillis
63	436	8	AbstractInstant.java	toString	formatter	DateTimeFormatter	0	RET	$ == null
86	62	8	AbstractInterval.java	checkInterval	start	long	0	IllegalArgumentException	end < $
86	62	8	AbstractInterval.java	checkInterval	end	long	0	IllegalArgumentException	$ < start
87	138	8	AbstractInterval.java	contains	instant	ReadableInstant	0	RET	$ == null
88	179	8	AbstractInterval.java	contains	interval	ReadableInterval	0	RET	$ == null
89	233	8	AbstractInterval.java	overlaps	interval	ReadableInterval	1	RET	$ == null
90	277	8	AbstractInterval.java	isBefore	instant	ReadableInstant	0	RET	$ == null
91	292	8	AbstractInterval.java	isBefore	interval	ReadableInterval	0	RET	$ == null
92	332	8	AbstractInterval.java	isAfter	instant	ReadableInstant	0	RET	$ == null
93	349	8	AbstractInterval.java	isAfter	interval	ReadableInterval	1	DEF	$ == null
94	401	8	AbstractInterval.java	toDuration	durMillis	long	1	RET	$ == 0
95	449	8	AbstractInterval.java	equals	THIS	AbstractInterval	0	RET	$ == readableInterval
95	449	8	AbstractInterval.java	equals	readableInterval	Object	0	RET	this == $
96	452	8	AbstractInterval.java	equals	readableInterval	Object	0	RET	$ instanceof ReadableInterval == false
47266	91	8	AbstractPartial.java	getFieldTypes	THIS	AbstractPartial	0	NIL-FOR	i < result.$.length
47266	91	8	AbstractPartial.java	getFieldTypes	i	int	0	NIL-FOR	$ < result.length
47266	91	8	AbstractPartial.java	getFieldTypes	result	DateTimeFieldType[]	0	NIL-FOR	i < $.length
47267	117	8	AbstractPartial.java	getFields	THIS	AbstractPartial	0	NIL-FOR	i < result.$.length
47267	117	8	AbstractPartial.java	getFields	i	int	0	NIL-FOR	$ < result.length
47267	117	8	AbstractPartial.java	getFields	result	DateTimeField[]	0	NIL-FOR	i < $.length
47268	133	8	AbstractPartial.java	getValues	THIS	AbstractPartial	0	NIL-FOR	i < result.$.length
47268	133	8	AbstractPartial.java	getValues	i	int	0	NIL-FOR	$ < result.length
47268	133	8	AbstractPartial.java	getValues	result	int[]	0	NIL-FOR	i < $.length
47269	170	8	AbstractPartial.java	indexOf	i	int	0	NIL-FOR	$ < isize
47269	170	8	AbstractPartial.java	indexOf	isize	int	0	NIL-FOR	i < $
8	171	12	AbstractPartial.java	indexOf	THIS	AbstractPartial	0	RET	$.getFieldType(i) == type
8	171	12	AbstractPartial.java	indexOf	i	int	0	RET	getFieldType($) == type
8	171	12	AbstractPartial.java	indexOf	type	DateTimeFieldType	0	RET	getFieldType(i) == $
9	188	8	AbstractPartial.java	indexOfSupported	index	int	0	IllegalArgumentException	$ == -1
47270	202	8	AbstractPartial.java	indexOf	i	int	0	NIL-FOR	$ < isize
47270	202	8	AbstractPartial.java	indexOf	isize	int	0	NIL-FOR	i < $
10	203	12	AbstractPartial.java	indexOf	THIS	AbstractPartial	0	RET	$.getFieldType(i).getDurationType() == type
10	203	12	AbstractPartial.java	indexOf	i	int	0	RET	getFieldType($).getDurationType() == type
10	203	12	AbstractPartial.java	indexOf	type	DurationFieldType	0	RET	getFieldType(i).getDurationType() == $
11	220	8	AbstractPartial.java	indexOfSupported	index	int	0	IllegalArgumentException	$ == -1
12	255	8	AbstractPartial.java	equals	THIS	AbstractPartial	0	RET	$ == partial
12	255	8	AbstractPartial.java	equals	partial	Object	0	RET	this == $
13	258	8	AbstractPartial.java	equals	partial	Object	0	RET	$ instanceof ReadablePartial == false
14	262	8	AbstractPartial.java	equals	THIS	AbstractPartial	0	RET	$.size() != other.size()
14	262	8	AbstractPartial.java	equals	other	ReadablePartial	0	RET	size() != $.size()
47271	265	8	AbstractPartial.java	equals	i	int	0	NIL-FOR	$ < isize
47271	265	8	AbstractPartial.java	equals	isize	int	0	NIL-FOR	i < $
15	266	12	AbstractPartial.java	equals	THIS	AbstractPartial	0	RET	$.getValue(i) != other.getValue(i)
15	266	12	AbstractPartial.java	equals	THIS	AbstractPartial	0	RET	$.getFieldType(i) != other.getFieldType(i)
15	266	12	AbstractPartial.java	equals	i	int	0	RET	getValue($) != other.getValue($)
15	266	12	AbstractPartial.java	equals	i	int	0	RET	getFieldType($) != other.getFieldType($)
15	266	12	AbstractPartial.java	equals	other	ReadablePartial	0	RET	getValue(i) != $.getValue(i)
15	266	12	AbstractPartial.java	equals	other	ReadablePartial	0	RET	getFieldType(i) != $.getFieldType(i)
47272	281	8	AbstractPartial.java	hashCode	i	int	0	NIL-FOR	$ < isize
47272	281	8	AbstractPartial.java	hashCode	isize	int	0	NIL-FOR	i < $
16	311	8	AbstractPartial.java	compareTo	THIS	AbstractPartial	0	RET	$ == other
16	311	8	AbstractPartial.java	compareTo	other	ReadablePartial	0	RET	this == $
17	314	8	AbstractPartial.java	compareTo	THIS	AbstractPartial	0	ClassCastException	$.size() != other.size()
17	314	8	AbstractPartial.java	compareTo	other	ReadablePartial	0	ClassCastException	size() != $.size()
47273	317	8	AbstractPartial.java	compareTo	i	int	0	NIL-FOR	$ < isize
47273	317	8	AbstractPartial.java	compareTo	isize	int	0	NIL-FOR	i < $
18	318	12	AbstractPartial.java	compareTo	THIS	AbstractPartial	0	ClassCastException	$.getFieldType(i) != other.getFieldType(i)
18	318	12	AbstractPartial.java	compareTo	i	int	0	ClassCastException	getFieldType($) != other.getFieldType($)
18	318	12	AbstractPartial.java	compareTo	other	ReadablePartial	0	ClassCastException	getFieldType(i) != $.getFieldType(i)
47274	323	8	AbstractPartial.java	compareTo	i	int	0	NIL-FOR	$ < isize
47274	323	8	AbstractPartial.java	compareTo	isize	int	0	NIL-FOR	i < $
19	324	12	AbstractPartial.java	compareTo	THIS	AbstractPartial	0	RET	$.getValue(i) > other.getValue(i)
19	324	12	AbstractPartial.java	compareTo	i	int	0	RET	getValue($) > other.getValue($)
19	324	12	AbstractPartial.java	compareTo	other	ReadablePartial	0	RET	getValue(i) > $.getValue(i)
20	327	12	AbstractPartial.java	compareTo	THIS	AbstractPartial	0	RET	$.getValue(i) < other.getValue(i)
20	327	12	AbstractPartial.java	compareTo	i	int	0	RET	getValue($) < other.getValue($)
20	327	12	AbstractPartial.java	compareTo	other	ReadablePartial	0	RET	getValue(i) < $.getValue(i)
21	350	8	AbstractPartial.java	isAfter	partial	ReadablePartial	0	IllegalArgumentException	$ == null
22	372	8	AbstractPartial.java	isBefore	partial	ReadablePartial	0	IllegalArgumentException	$ == null
23	394	8	AbstractPartial.java	isEqual	partial	ReadablePartial	0	IllegalArgumentException	$ == null
24	409	8	AbstractPartial.java	toString	formatter	DateTimeFormatter	0	RET	$ == null
978	271	8	AbstractPartialFieldProperty.java	compareTo	instant	ReadableInstant	0	IllegalArgumentException	$ == null
979	276	8	AbstractPartialFieldProperty.java	compareTo	thisValue	int	1	RET	$ < otherValue
979	276	8	AbstractPartialFieldProperty.java	compareTo	otherValue	int	1	RET	thisValue < $
980	278	15	AbstractPartialFieldProperty.java	compareTo	thisValue	int	1	RET	$ > otherValue
980	278	15	AbstractPartialFieldProperty.java	compareTo	otherValue	int	1	RET	thisValue > $
981	300	8	AbstractPartialFieldProperty.java	compareTo	partial	ReadablePartial	0	IllegalArgumentException	$ == null
982	305	8	AbstractPartialFieldProperty.java	compareTo	thisValue	int	1	RET	$ < otherValue
982	305	8	AbstractPartialFieldProperty.java	compareTo	otherValue	int	1	RET	thisValue < $
983	307	15	AbstractPartialFieldProperty.java	compareTo	thisValue	int	1	RET	$ > otherValue
983	307	15	AbstractPartialFieldProperty.java	compareTo	otherValue	int	1	RET	thisValue > $
984	322	8	AbstractPartialFieldProperty.java	equals	THIS	AbstractPartialFieldProperty	0	RET	$ == object
984	322	8	AbstractPartialFieldProperty.java	equals	object	Object	0	RET	this == $
985	325	8	AbstractPartialFieldProperty.java	equals	object	Object	0	RET	$ instanceof AbstractPartialFieldProperty == false
47279	80	8	AbstractPeriod.java	getFieldTypes	THIS	AbstractPeriod	0	NIL-FOR	i < result.$.length
47279	80	8	AbstractPeriod.java	getFieldTypes	i	int	0	NIL-FOR	$ < result.length
47279	80	8	AbstractPeriod.java	getFieldTypes	result	DurationFieldType[]	0	NIL-FOR	i < $.length
47280	96	8	AbstractPeriod.java	getValues	THIS	AbstractPeriod	0	NIL-FOR	i < result.$.length
47280	96	8	AbstractPeriod.java	getValues	i	int	0	NIL-FOR	$ < result.length
47280	96	8	AbstractPeriod.java	getValues	result	int[]	0	NIL-FOR	i < $.length
64	114	8	AbstractPeriod.java	get	index	int	0	RET	$ == -1
65	183	8	AbstractPeriod.java	equals	THIS	AbstractPeriod	0	RET	$ == period
65	183	8	AbstractPeriod.java	equals	period	Object	0	RET	this == $
66	186	8	AbstractPeriod.java	equals	period	Object	0	RET	$ instanceof ReadablePeriod == false
67	190	8	AbstractPeriod.java	equals	THIS	AbstractPeriod	0	RET	$.size() != other.size()
67	190	8	AbstractPeriod.java	equals	other	ReadablePeriod	0	RET	size() != $.size()
47281	193	8	AbstractPeriod.java	equals	i	int	0	NIL-FOR	$ < isize
47281	193	8	AbstractPeriod.java	equals	isize	int	0	NIL-FOR	i < $
68	194	12	AbstractPeriod.java	equals	THIS	AbstractPeriod	0	RET	$.getFieldType(i) != other.getFieldType(i)
68	194	12	AbstractPeriod.java	equals	THIS	AbstractPeriod	0	RET	$.getValue(i) != other.getValue(i)
68	194	12	AbstractPeriod.java	equals	i	int	0	RET	getFieldType($) != other.getFieldType($)
