47,281,250,170,0,17,377
2,149,112,39,0,2,1069
56,236,5,95,0,17,972
85,414,238,198,0,13,102
60,132,194,25,0,2,42
49,347,450,191,1,17,1495
54,68,534,134,0,17,997
68,280,304,88,0,8,1188
91,388,526,170,0,17,377
16,132,304,88,0,17,1187
62,185,99,198,1,2,403
85,373,5,159,0,19,1218
38,359,33,8,0,2,43
94,132,304,88,1,2,1189
64,279,116,170,0,2,742
9,271,368,25,0,2,43
49,236,5,89,0,17,972
57,331,82,191,1,17,180
49,341,5,89,0,2,610
27,45,304,88,1,2,1195
57,336,70,191,1,17,219
69,388,526,134,0,2,1969
90,132,304,88,1,2,1188
99,81,526,134,0,17,472
85,402,5,159,1,2,1219
2,38,410,25,1,2,948
84,65,291,170,0,17,1907
71,132,122,170,0,17,43
60,118,455,198,0,13,1649
49,340,5,89,0,7,594
60,276,142,134,0,2,43
85,414,82,191,0,2,201
88,65,463,134,0,17,377
2,44,112,39,1,2,1213
27,281,361,188,0,2,0
44,163,238,198,0,2,225
49,342,5,89,0,2,1143
19,132,526,134,0,17,462
32,403,357,134,0,2,43
7,101,238,198,0,13,145
44,127,87,170,0,14,1381
84,291,286,97,0,2,1067
49,233,5,89,1,2,672
44,127,127,198,0,13,116
99,191,510,177,0,17,521
7,380,161,49,0,2,43
85,396,5,159,1,2,1105
57,336,491,191,1,17,182
57,324,246,198,0,17,1501
99,81,478,170,0,17,1010
57,339,526,200,0,17,69
49,333,84,191,1,17,216
85,414,82,191,0,2,204
77,285,204,170,0,2,1606
85,407,467,190,0,2,1230
47,376,131,170,0,2,1004
57,336,435,191,0,17,1545
44,127,162,198,0,14,1388
49,342,5,89,0,2,916
10,388,366,134,0,17,377
85,388,497,170,0,17,377
77,119,98,25,0,2,1465
7,314,5,5,0,17,1313
40,411,381,159,1,2,1208
27,281,395,188,0,2,0
1,34,194,25,1,2,349
72,132,526,134,0,17,377
54,156,125,134,0,17,502
61,71,515,26,0,7,1001
62,388,358,25,0,2,39
2,33,165,25,0,2,317
49,327,84,191,1,2,159
57,332,82,191,0,17,1
22,371,184,69,0,14,43
77,95,238,198,0,13,96
64,388,225,170,0,2,377
49,268,5,89,0,2,605
99,81,526,134,0,17,377
61,71,515,26,0,2,992
85,414,445,191,1,2,12
49,338,84,191,1,2,428
1,25,112,39,0,2,690
99,123,338,170,0,17,1018
54,316,196,64,0,17,377
2,148,194,25,1,2,948
7,101,5,5,0,13,1678
49,333,84,191,1,7,174
2,149,410,25,1,2,239
70,293,5,131,0,2,792
99,80,526,134,0,8,531
85,400,466,198,1,2,228
85,414,82,191,0,2,204
13,128,162,198,0,14,403
49,267,5,89,0,17,631
49,330,84,191,0,17,178
44,127,87,170,0,14,1383
83,120,98,25,0,2,1465
77,95,5,146,0,2,567
11,388,238,198,0,2,12
99,239,412,170,0,17,769
49,346,218,188,0,7,0
22,293,282,78,0,14,43
64,388,225,170,1,2,43
60,276,196,64,0,8,377
2,148,194,25,1,2,330
49,346,487,172,0,17,377
70,293,5,131,0,2,693
49,347,5,89,1,2,661
1,24,199,65,1,2,833
61,168,14,86,0,7,43
49,232,84,191,0,2,194
69,388,114,108,0,2,1133
27,281,304,88,0,8,1190
85,414,82,191,0,2,202
100,255,5,186,0,17,959
27,281,452,188,0,2,0
49,348,5,89,1,2,635
13,128,162,198,0,14,403
13,128,87,170,0,14,1381
9,271,385,198,0,2,11
61,71,53,170,0,2,377
27,281,366,118,0,2,854
1,32,455,198,0,13,1649
27,281,507,198,0,17,288
45,145,169,49,0,13,43
12,277,304,88,1,2,1187
53,388,238,198,0,2,12
77,117,194,25,0,17,234
99,115,416,25,1,2,909
84,67,5,158,0,17,843
77,119,14,87,0,2,728
7,190,161,49,0,13,43
69,388,411,110,0,2,43
1,25,238,198,0,13,105
60,132,5,100,0,2,1789
94,116,5,176,0,2,2009
3,131,429,25,1,17,903
7,113,494,50,0,13,1658
54,357,140,136,0,2,498
57,329,5,96,1,2,971
99,220,328,130,0,2,1709
46,132,507,198,0,17,288
58,421,366,134,0,17,472
49,329,5,89,0,17,640
7,410,238,82,0,2,43
57,332,204,192,0,17,1497
84,67,291,170,0,17,1635
60,182,313,198,0,14,169
