id	line	column	filename	methodname	varname	vartype	else	return	right
1410	53	12	AggregateTranslator.java	translate	consumed	int	0	RET	$ != 0
0	122	8	AnnotationUtils.java	equals	a1	Annotation	0	RET	$ == a2
0	122	8	AnnotationUtils.java	equals	a2	Annotation	0	RET	a1 == $
1	125	8	AnnotationUtils.java	equals	a1	Annotation	0	RET	$ == null
1	125	8	AnnotationUtils.java	equals	a2	Annotation	0	RET	$ == null
2	132	8	AnnotationUtils.java	equals	type	Class<? extends Annotation>	0	RET	$.equals(type2)
2	132	8	AnnotationUtils.java	equals	type2	Class<? extends Annotation>	0	RET	type.equals($)
3	137	16	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.m.getParameterTypes().length == 0
3	137	16	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.isValidAnnotationMemberType($.m.getReturnType())
4	141	20	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.memberEquals($.m.getReturnType(), v1, v2)
4	141	20	AnnotationUtils.java	equals	v1	Object	0	RET	memberEquals(m.getReturnType(), $, v2)
4	141	20	AnnotationUtils.java	equals	v2	Object	0	RET	memberEquals(m.getReturnType(), v1, $)
5	172	16	AnnotationUtils.java	hashCode	value	Object	0	IllegalStateException	$ == null
6	197	12	AnnotationUtils.java	toString	THIS	AnnotationUtils	0	DEF	$.m.getParameterTypes().length > 0
7	223	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	0	RET	$ == null
8	226	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	0	DEF	$.isArray()
9	243	8	AnnotationUtils.java	hashMember	value	Object	0	RET	$.getClass().isArray()
10	246	8	AnnotationUtils.java	hashMember	value	Object	0	RET	$ instanceof Annotation
11	263	8	AnnotationUtils.java	memberEquals	o1	Object	0	RET	$ == o2
11	263	8	AnnotationUtils.java	memberEquals	o2	Object	0	RET	o1 == $
12	266	8	AnnotationUtils.java	memberEquals	o1	Object	0	RET	$ == null
12	266	8	AnnotationUtils.java	memberEquals	o2	Object	0	RET	$ == null
13	269	8	AnnotationUtils.java	memberEquals	type	Class<?>	0	RET	$.isArray()
14	272	8	AnnotationUtils.java	memberEquals	type	Class<?>	0	RET	$.isAnnotation()
15	287	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.isAnnotation()
16	290	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Byte.TYPE)
17	293	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Short.TYPE)
18	296	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Integer.TYPE)
19	299	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Character.TYPE)
20	302	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Long.TYPE)
21	305	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Float.TYPE)
22	308	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Double.TYPE)
23	311	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Boolean.TYPE)
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	0	RET	a1.$.length != a2.$.length
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	0	RET	$.length != a2.length
24	325	8	AnnotationUtils.java	annotationArrayMemberEquals	a2	Annotation[]	0	RET	a1.length != $.length
49148	328	8	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	0	NIL-FOR	i < a1.$.length
49148	328	8	AnnotationUtils.java	annotationArrayMemberEquals	i	int	0	NIL-FOR	$ < a1.length
49148	328	8	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	0	NIL-FOR	i < $.length
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	0	RET	$.equals(a1[i], a2[i])
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	i	int	0	RET	equals(a1[$], a2[$])
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	0	RET	equals($[i], a2[i])
25	329	12	AnnotationUtils.java	annotationArrayMemberEquals	a2	Annotation[]	0	RET	equals(a1[i], $[i])
26	344	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	0	RET	$.equals(Byte.TYPE)
27	347	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	0	RET	$.equals(Short.TYPE)
28	350	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	0	RET	$.equals(Integer.TYPE)
29	353	8	AnnotationUtils.java	arrayMemberHash	componentType	Class<?>	0	RET	$.equals(Character.TYPE)
