id	line	column	filename	methodname	varname	vartype	else	return	right
1428	53	12	AggregateTranslator.java	translate	consumed	int	0	RET	$ != 0
0	123	8	AnnotationUtils.java	equals	a1	Annotation	0	RET	$ == a2
0	123	8	AnnotationUtils.java	equals	a2	Annotation	0	RET	a1 == $
1	126	8	AnnotationUtils.java	equals	a1	Annotation	0	RET	$ == null
1	126	8	AnnotationUtils.java	equals	a2	Annotation	0	RET	$ == null
2	133	8	AnnotationUtils.java	equals	type	Class<? extends Annotation>	0	RET	$.equals(type2)
2	133	8	AnnotationUtils.java	equals	type2	Class<? extends Annotation>	0	RET	type.equals($)
3	138	16	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.m.getParameterTypes().length == 0
3	138	16	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.isValidAnnotationMemberType($.m.getReturnType())
4	142	20	AnnotationUtils.java	equals	THIS	AnnotationUtils	0	RET	$.memberEquals($.m.getReturnType(), v1, v2)
4	142	20	AnnotationUtils.java	equals	v1	Object	0	RET	memberEquals(m.getReturnType(), $, v2)
4	142	20	AnnotationUtils.java	equals	v2	Object	0	RET	memberEquals(m.getReturnType(), v1, $)
5	173	16	AnnotationUtils.java	hashCode	value	Object	0	IllegalStateException	$ == null
6	198	12	AnnotationUtils.java	toString	THIS	AnnotationUtils	0	DEF	$.m.getParameterTypes().length > 0
7	224	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	0	RET	$ == null
8	227	8	AnnotationUtils.java	isValidAnnotationMemberType	type	Class<?>	0	DEF	$.isArray()
9	244	8	AnnotationUtils.java	hashMember	value	Object	0	RET	$.getClass().isArray()
10	247	8	AnnotationUtils.java	hashMember	value	Object	0	RET	$ instanceof Annotation
11	264	8	AnnotationUtils.java	memberEquals	o1	Object	0	RET	$ == o2
11	264	8	AnnotationUtils.java	memberEquals	o2	Object	0	RET	o1 == $
12	267	8	AnnotationUtils.java	memberEquals	o1	Object	0	RET	$ == null
12	267	8	AnnotationUtils.java	memberEquals	o2	Object	0	RET	$ == null
13	270	8	AnnotationUtils.java	memberEquals	type	Class<?>	0	RET	$.isArray()
14	273	8	AnnotationUtils.java	memberEquals	type	Class<?>	0	RET	$.isAnnotation()
15	288	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.isAnnotation()
16	291	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Byte.TYPE)
17	294	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Short.TYPE)
18	297	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Integer.TYPE)
19	300	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Character.TYPE)
20	303	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Long.TYPE)
21	306	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Float.TYPE)
22	309	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Double.TYPE)
23	312	8	AnnotationUtils.java	arrayMemberEquals	componentType	Class<?>	0	RET	$.equals(Boolean.TYPE)
24	326	8	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	0	RET	a1.$.length != a2.$.length
24	326	8	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	0	RET	$.length != a2.length
24	326	8	AnnotationUtils.java	annotationArrayMemberEquals	a2	Annotation[]	0	RET	a1.length != $.length
48445	329	8	AnnotationUtils.java	annotationArrayMemberEquals	THIS	AnnotationUtils	0	NIL-FOR	i < a1.$.length
48445	329	8	AnnotationUtils.java	annotationArrayMemberEquals	i	int	0	NIL-FOR	$ < a1.length
48445	329	8	AnnotationUtils.java	annotationArrayMemberEquals	a1	Annotation[]	0	NIL-FOR	i < $.length
