id	line	column	filename	methodname	varname	vartype	else	return	right
520	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
521	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
522	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
24682	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
523	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
523	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
523	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
524	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
524	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
524	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
24683	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
525	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
525	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
525	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
526	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
526	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
527	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
527	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
24684	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
528	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
528	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
528	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
529	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
529	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
530	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
530	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
1312	76	8	AbstractFieldMatrix.java	AbstractFieldMatrix	rowDimension	int	0	NotStrictlyPositiveException	$ <= 0
1313	80	8	AbstractFieldMatrix.java	AbstractFieldMatrix	columnDimension	int	0	NotStrictlyPositiveException	$ <= 0
1314	97	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NullArgumentException	$ == null
1315	100	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1315	100	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$.length == 0
1316	103	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d[0].length == 0
1316	103	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$[0].length == 0
1317	118	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1317	118	8	AbstractFieldMatrix.java	extractField	d	T[]	0	NoDataException	$.length == 0
1318	139	8	AbstractFieldMatrix.java	buildArray	columns	int	0	RET	$ < 0
25117	145	8	AbstractFieldMatrix.java	buildArray	THIS	AbstractFieldMatrix	0	NIL-FOR	i < array.$.length
25117	145	8	AbstractFieldMatrix.java	buildArray	i	int	0	NIL-FOR	$ < array.length
25117	145	8	AbstractFieldMatrix.java	buildArray	array	T[][]	0	NIL-FOR	i < $.length
25118	187	8	AbstractFieldMatrix.java	add	row	int	0	NIL-FOR	$ < rowCount
25118	187	8	AbstractFieldMatrix.java	add	rowCount	int	0	NIL-FOR	row < $
25119	188	12	AbstractFieldMatrix.java	add	col	int	0	NIL-FOR	$ < columnCount
25119	188	12	AbstractFieldMatrix.java	add	columnCount	int	0	NIL-FOR	col < $
25120	204	8	AbstractFieldMatrix.java	subtract	row	int	0	NIL-FOR	$ < rowCount
25120	204	8	AbstractFieldMatrix.java	subtract	rowCount	int	0	NIL-FOR	row < $
25121	205	12	AbstractFieldMatrix.java	subtract	col	int	0	NIL-FOR	$ < columnCount
25121	205	12	AbstractFieldMatrix.java	subtract	columnCount	int	0	NIL-FOR	col < $
25122	219	8	AbstractFieldMatrix.java	scalarAdd	row	int	0	NIL-FOR	$ < rowCount
25122	219	8	AbstractFieldMatrix.java	scalarAdd	rowCount	int	0	NIL-FOR	row < $
25123	220	12	AbstractFieldMatrix.java	scalarAdd	col	int	0	NIL-FOR	$ < columnCount
25123	220	12	AbstractFieldMatrix.java	scalarAdd	columnCount	int	0	NIL-FOR	col < $
25124	233	8	AbstractFieldMatrix.java	scalarMultiply	row	int	0	NIL-FOR	$ < rowCount
25124	233	8	AbstractFieldMatrix.java	scalarMultiply	rowCount	int	0	NIL-FOR	row < $
25125	234	12	AbstractFieldMatrix.java	scalarMultiply	col	int	0	NIL-FOR	$ < columnCount
25125	234	12	AbstractFieldMatrix.java	scalarMultiply	columnCount	int	0	NIL-FOR	col < $
25126	251	8	AbstractFieldMatrix.java	multiply	row	int	0	NIL-FOR	$ < nRows
25126	251	8	AbstractFieldMatrix.java	multiply	nRows	int	0	NIL-FOR	row < $
25127	252	12	AbstractFieldMatrix.java	multiply	col	int	0	NIL-FOR	$ < nCols
25127	252	12	AbstractFieldMatrix.java	multiply	nCols	int	0	NIL-FOR	col < $
25128	254	16	AbstractFieldMatrix.java	multiply	i	int	0	NIL-FOR	$ < nSum
25128	254	16	AbstractFieldMatrix.java	multiply	nSum	int	0	NIL-FOR	i < $
1319	271	8	AbstractFieldMatrix.java	power	p	int	0	IllegalArgumentException	$ < 0
1320	275	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NonSquareMatrixException	$.isSquare()
1321	279	8	AbstractFieldMatrix.java	power	p	int	0	RET	$ == 0
1322	283	8	AbstractFieldMatrix.java	power	p	int	0	RET	$ == 1
25129	300	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NIL-FOR	i < binaryRepresentation.$.length
25129	300	8	AbstractFieldMatrix.java	power	i	int	0	NIL-FOR	$ < binaryRepresentation.length
25129	300	8	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	NIL-FOR	i < $.length
1323	301	12	AbstractFieldMatrix.java	power	i	int	0	DEF	binaryRepresentation[$] == '1'
1323	301	12	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	DEF	$[i] == '1'
25130	312	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NIL-FOR	i < binaryRepresentation.$.length
25130	312	8	AbstractFieldMatrix.java	power	i	int	0	NIL-FOR	$ < binaryRepresentation.length
25130	312	8	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	NIL-FOR	i < $.length
25131	331	8	AbstractFieldMatrix.java	getData	THIS	AbstractFieldMatrix	0	NIL-FOR	i < data.$.length
25131	331	8	AbstractFieldMatrix.java	getData	i	int	0	NIL-FOR	$ < data.length
25131	331	8	AbstractFieldMatrix.java	getData	data	T[][]	0	NIL-FOR	i < $.length
25132	333	12	AbstractFieldMatrix.java	getData	THIS	AbstractFieldMatrix	0	NIL-FOR	j < dataI.$.length
25132	333	12	AbstractFieldMatrix.java	getData	j	int	0	NIL-FOR	$ < dataI.length
25132	333	12	AbstractFieldMatrix.java	getData	dataI	T[]	0	NIL-FOR	j < $.length
25133	348	8	AbstractFieldMatrix.java	getSubMatrix	i	int	0	NIL-FOR	$ <= endRow
25133	348	8	AbstractFieldMatrix.java	getSubMatrix	endRow	int	0	NIL-FOR	i <= $
25134	349	12	AbstractFieldMatrix.java	getSubMatrix	j	int	0	NIL-FOR	$ <= endColumn
25134	349	12	AbstractFieldMatrix.java	getSubMatrix	endColumn	int	0	NIL-FOR	j <= $
