id	line	column	filename	methodname	varname	vartype	else	return	right
428	62	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	DEF	$ < 0.0
428	62	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	DEF	$ > 1.0
429	97	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	Math.abs($.value(lowerBound)) < 1E-6
429	97	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	lowerBound	double	0	RET	Math.abs(rootFindingFunction.value($)) < 1E-6
430	100	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	Math.abs($.value(upperBound)) < 1E-6
430	100	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	upperBound	double	0	RET	Math.abs(rootFindingFunction.value($)) < 1E-6
460	61	8	AbstractDistribution.java	cumulativeProbability	x0	double	0	DEF	$ > x1
460	61	8	AbstractDistribution.java	cumulativeProbability	x1	double	0	DEF	x0 > $
40870	86	8	AbstractEstimator.java	updateJacobian	THIS	AbstractEstimator	0	NIL-FOR	i < $.rows
40870	86	8	AbstractEstimator.java	updateJacobian	i	int	0	NIL-FOR	$ < rows
40871	89	12	AbstractEstimator.java	updateJacobian	THIS	AbstractEstimator	0	NIL-FOR	j < $.cols
40871	89	12	AbstractEstimator.java	updateJacobian	j	int	0	NIL-FOR	$ < cols
1391	110	8	AbstractEstimator.java	updateResidualsAndCost	THIS	AbstractEstimator	0	EstimationException	++$.costEvaluations > $.maxCostEval
40872	116	8	AbstractEstimator.java	updateResidualsAndCost	THIS	AbstractEstimator	0	NIL-FOR	i < $.rows
40872	116	8	AbstractEstimator.java	updateResidualsAndCost	i	int	0	NIL-FOR	$ < rows
40873	140	8	AbstractEstimator.java	getRMS	THIS	AbstractEstimator	0	NIL-FOR	i < wm.$.length
40873	140	8	AbstractEstimator.java	getRMS	i	int	0	NIL-FOR	$ < wm.length
40873	140	8	AbstractEstimator.java	getRMS	wm	WeightedMeasurement[]	0	NIL-FOR	i < $.length
40874	155	8	AbstractEstimator.java	getChiSquare	THIS	AbstractEstimator	0	NIL-FOR	i < wm.$.length
40874	155	8	AbstractEstimator.java	getChiSquare	i	int	0	NIL-FOR	$ < wm.length
40874	155	8	AbstractEstimator.java	getChiSquare	wm	WeightedMeasurement[]	0	NIL-FOR	i < $.length
40875	180	8	AbstractEstimator.java	getCovariances	i	int	0	NIL-FOR	$ < cols
40875	180	8	AbstractEstimator.java	getCovariances	cols	int	0	NIL-FOR	i < $
40876	181	12	AbstractEstimator.java	getCovariances	j	int	0	NIL-FOR	$ < cols
40876	181	12	AbstractEstimator.java	getCovariances	cols	int	0	NIL-FOR	j < $
40877	183	16	AbstractEstimator.java	getCovariances	k	int	0	NIL-FOR	$ < max
40877	183	16	AbstractEstimator.java	getCovariances	max	int	0	NIL-FOR	k < $
1392	215	8	AbstractEstimator.java	guessParametersErrors	m	int	0	EstimationException	$ <= p
1392	215	8	AbstractEstimator.java	guessParametersErrors	p	int	0	EstimationException	m <= $
40878	223	8	AbstractEstimator.java	guessParametersErrors	THIS	AbstractEstimator	0	NIL-FOR	i < errors.$.length
