id	line	column	filename	methodname	varname	vartype	else	return	right
527	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
528	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
529	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
28305	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
530	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
530	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
530	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
531	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
531	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
531	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
28306	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
532	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
532	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
532	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
533	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
533	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
534	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
534	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
28307	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
535	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
535	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
535	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
536	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
536	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
537	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
537	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
1271	76	8	AbstractFieldMatrix.java	AbstractFieldMatrix	rowDimension	int	0	NotStrictlyPositiveException	$ <= 0
1272	80	8	AbstractFieldMatrix.java	AbstractFieldMatrix	columnDimension	int	0	NotStrictlyPositiveException	$ <= 0
1273	97	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NullArgumentException	$ == null
1274	100	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1274	100	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$.length == 0
1275	103	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d[0].length == 0
1275	103	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$[0].length == 0
1276	118	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1276	118	8	AbstractFieldMatrix.java	extractField	d	T[]	0	NoDataException	$.length == 0
1277	139	8	AbstractFieldMatrix.java	buildArray	columns	int	0	RET	$ < 0
28694	145	8	AbstractFieldMatrix.java	buildArray	THIS	AbstractFieldMatrix	0	NIL-FOR	i < array.$.length
28694	145	8	AbstractFieldMatrix.java	buildArray	i	int	0	NIL-FOR	$ < array.length
28694	145	8	AbstractFieldMatrix.java	buildArray	array	T[][]	0	NIL-FOR	i < $.length
