0,593,273,386,0,4,44
0,332,273,386,0,45,44
0,332,668,266,0,21,44
0,495,668,266,0,21,44
0,494,668,266,0,21,44
1,0,880,439,0,38,590
1,0,139,439,0,38,590
1,394,192,389,0,39,783
1,394,192,389,0,24,1607
1,394,192,388,0,24,1607
1,139,876,439,0,21,484
1,139,878,439,0,21,3914
1,139,131,439,0,21,230
1,139,137,439,0,21,2717
1,887,876,439,0,21,484
1,887,878,439,0,21,3914
1,887,131,439,0,21,230
1,887,137,439,0,21,2717
1,787,876,439,0,21,484
1,787,878,439,0,21,3914
1,787,131,439,0,21,230
1,787,137,439,0,21,2717
1,788,876,439,0,21,484
1,788,878,439,0,21,3914
1,788,131,439,0,21,230
1,788,137,439,0,21,2717
1,661,876,439,0,21,393
1,661,622,439,0,21,3914
1,661,131,439,0,21,389
1,661,616,439,0,21,2717
1,661,626,439,0,21,3123
1,722,741,439,0,37,122
1,722,741,439,0,45,707
1,722,741,439,0,45,713
1,722,78,432,0,21,3163
1,722,78,432,0,21,3163
1,458,401,439,0,21,246
1,458,208,389,0,21,3163
1,458,210,388,0,21,3434
1,549,401,439,0,21,635
1,549,280,439,0,21,3301
1,549,471,439,0,21,634
1,549,278,439,0,21,3475
1,294,917,440,0,21,3163
1,294,915,440,0,21,3434
1,839,972,389,0,39,783
1,839,622,439,0,24,707
1,839,616,439,0,24,707
1,839,814,439,0,21,393
1,839,622,439,0,21,3873
1,839,401,439,0,21,393
1,839,622,439,0,21,3123
1,839,471,439,0,21,389
1,839,616,439,0,21,3423
1,530,401,439,0,21,389
1,530,616,439,0,21,3123
1,834,401,439,0,21,389
1,834,616,439,0,21,3123
1,442,401,439,0,21,393
1,442,622,439,0,21,3123
1,807,401,439,0,21,393
1,807,622,439,0,21,3123
1,835,401,439,0,21,389
1,835,616,439,0,21,3123
1,808,401,439,0,21,393
1,808,622,439,0,21,3123
1,529,401,439,0,21,389
1,529,616,439,0,21,3123
1,833,401,439,0,21,389
1,833,616,439,0,21,3123
1,441,401,439,0,21,393
1,441,622,439,0,21,3123
1,806,401,439,0,21,393
1,806,622,439,0,21,3123
1,558,401,439,0,21,393
1,558,622,439,0,21,3123
1,696,876,439,0,21,393
1,696,622,439,0,21,3914
1,696,401,439,0,21,389
1,696,616,439,0,21,3123
1,696,876,439,0,21,393
1,696,622,439,0,21,3914
1,696,401,439,0,21,389
1,696,616,439,0,21,3123
1,724,131,439,0,21,389
1,724,616,439,0,21,2717
1,724,401,439,0,21,393
1,724,622,439,0,21,3123
1,724,131,439,0,21,389
1,724,616,439,0,21,2717
1,724,401,439,0,21,393
1,724,622,439,0,21,3123
1,948,876,439,0,21,486
1,948,882,439,0,21,3914
1,948,136,439,0,21,231
1,948,876,439,0,21,486
1,948,882,439,0,21,3914
1,948,136,439,0,21,231
1,948,876,439,0,21,635
1,948,136,439,0,21,634
1,948,876,439,0,21,635
1,948,136,439,0,21,634
1,945,136,439,0,21,231
1,945,876,439,0,21,486
1,945,882,439,0,21,3914
1,945,136,439,0,21,231
1,945,876,439,0,21,486
1,945,882,439,0,21,3914
1,945,136,439,0,21,634
1,945,876,439,0,21,635
1,945,136,439,0,21,634
1,945,876,439,0,21,635
1,903,401,439,0,21,393
1,903,622,439,0,21,3123
1,903,401,439,0,4,817
1,903,471,439,0,21,389
1,903,616,439,0,21,3423
1,903,471,439,0,4,817
1,370,876,439,0,21,393
1,370,622,439,0,21,3914
1,370,131,439,0,21,389
1,370,616,439,0,21,2717
1,574,876,439,0,21,393
1,574,622,439,0,21,3914
1,574,131,439,0,21,389
1,574,616,439,0,21,2717
1,225,876,439,0,43,122
1,207,136,439,0,43,122
1,228,917,440,0,39,783
1,228,915,440,0,39,783
1,228,917,440,0,24,1607
1,228,915,440,0,24,1607
2,812,343,271,0,39,783
2,825,343,271,0,39,783
2,706,427,439,0,4,384
2,706,427,439,0,20,384
2,706,427,439,0,4,384
3,607,741,433,0,43,124
3,607,741,433,0,45,708
3,607,117,427,0,4,0
3,785,898,439,0,38,590
3,785,898,439,0,21,3123
3,233,859,433,0,12,2244
4,136,0,4,0,45,1521
4,136,635,427,0,45,0
5,276,401,439,0,21,388
5,276,615,439,0,21,3123
5,272,996,434,0,21,3163
5,878,401,439,0,21,252
5,878,242,439,0,21,3123
5,280,401,439,0,21,388
5,280,615,439,0,21,3123
5,280,401,439,0,21,392
5,280,621,439,0,21,3123
5,280,471,439,0,21,388
5,280,615,439,0,21,3423
5,570,291,434,0,21,3163
5,276,401,439,0,21,388
5,276,615,439,0,21,3123
5,272,996,434,0,21,3163
5,878,401,439,0,21,252
5,878,242,439,0,21,3123
7,669,208,434,0,39,783
7,669,667,439,0,21,3123
7,669,135,439,0,21,3423
7,671,1113,434,0,39,783
7,671,1113,434,0,24,1607
7,670,1086,435,0,39,783
7,670,1086,435,0,24,1607
7,670,0,8,0,21,3296
7,670,401,439,0,21,568
7,670,1086,435,0,21,3163
7,933,1086,435,0,39,783
7,933,1113,434,0,39,783
7,933,1113,434,0,5,4285
7,933,1086,435,0,24,1607
7,932,173,435,0,5,4285
7,378,515,439,0,21,3123
8,785,898,439,0,38,590
8,785,898,439,0,21,3123
10,674,401,439,0,4,817
10,678,614,439,0,38,590
10,675,889,433,0,4,3
11,607,741,433,0,43,124
11,607,741,433,0,45,708
11,607,117,427,1,4,0
11,607,1043,433,0,4,728
11,607,117,427,1,4,0
11,785,898,439,0,38,590
11,785,898,439,0,21,3123
12,1,880,439,0,38,130
12,1,139,439,0,38,130
12,139,876,439,0,21,484
12,139,878,439,0,21,3914
12,139,131,439,0,21,230
12,139,137,439,0,21,2717
12,887,876,439,0,21,484
12,887,878,439,0,21,3914
12,887,131,439,0,21,230
12,887,137,439,0,21,2717
12,787,876,439,0,21,484
12,787,878,439,0,21,3914
12,787,131,439,0,21,230
12,787,137,439,0,21,2717
12,788,876,439,0,21,484
12,788,878,439,0,21,3914
12,788,131,439,0,21,230
12,788,137,439,0,21,2717
12,661,876,439,0,21,393
12,661,622,439,0,21,3914
12,661,131,439,0,21,389
12,661,616,439,0,21,2717
12,661,626,439,0,21,3123
12,722,741,439,0,37,122
12,722,741,439,0,45,707
12,722,741,439,0,45,713
12,722,78,432,0,21,3163
12,722,566,439,0,4,704
12,722,566,439,0,21,3301
12,458,401,439,0,21,246
12,458,208,435,0,21,3163
12,458,210,434,0,21,3434
12,549,401,439,0,21,635
12,549,280,439,0,21,3301
12,549,471,439,0,21,634
12,549,278,439,0,21,3475
12,294,883,439,0,21,3123
12,294,917,440,0,21,3163
12,294,915,440,0,21,3434
12,839,622,439,0,24,707
12,839,616,439,0,24,707
12,839,814,439,0,21,393
