id	line	column	filename	methodname	varname	vartype	else	return	right
555	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
556	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
557	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
14862	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
558	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
558	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
558	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
559	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
559	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
559	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
14863	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
560	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
560	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
560	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
561	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
561	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
562	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
562	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
14864	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
563	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
563	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
563	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
564	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
564	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
565	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
565	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
1526	77	8	AbstractFieldMatrix.java	AbstractFieldMatrix	rowDimension	int	0	NotStrictlyPositiveException	$ <= 0
1527	81	8	AbstractFieldMatrix.java	AbstractFieldMatrix	columnDimension	int	0	NotStrictlyPositiveException	$ <= 0
1528	99	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NullArgumentException	$ == null
1529	102	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1529	102	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$.length == 0
1530	105	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d[0].length == 0
1530	105	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$[0].length == 0
1531	121	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1531	121	8	AbstractFieldMatrix.java	extractField	d	T[]	0	NoDataException	$.length == 0
15362	184	8	AbstractFieldMatrix.java	add	row	int	0	NIL-FOR	$ < rowCount
15362	184	8	AbstractFieldMatrix.java	add	rowCount	int	0	NIL-FOR	row < $
15363	185	12	AbstractFieldMatrix.java	add	col	int	0	NIL-FOR	$ < columnCount
15363	185	12	AbstractFieldMatrix.java	add	columnCount	int	0	NIL-FOR	col < $
