id	line	column	filename	methodname	varname	vartype	else	return	right
509	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
510	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
511	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
33125	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
512	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
512	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
512	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
513	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
513	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
513	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
33126	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
514	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
514	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
514	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
515	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
515	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
516	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
516	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
33127	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
517	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
517	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
517	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
518	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
518	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
519	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
519	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
947	79	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	OutOfRangeException	$ < 0.0
947	79	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	OutOfRangeException	$ > 1.0
948	115	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	THIS	AbstractContinuousDistribution	0	RET	FastMath.abs(rootFindingFunction.value(lowerBound)) < $.getSolverAbsoluteAccuracy()
948	115	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	FastMath.abs($.value(lowerBound)) < getSolverAbsoluteAccuracy()
948	115	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	lowerBound	double	0	RET	FastMath.abs(rootFindingFunction.value($)) < getSolverAbsoluteAccuracy()
949	118	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	THIS	AbstractContinuousDistribution	0	RET	FastMath.abs(rootFindingFunction.value(upperBound)) < $.getSolverAbsoluteAccuracy()
949	118	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	FastMath.abs($.value(upperBound)) < getSolverAbsoluteAccuracy()
949	118	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	upperBound	double	0	RET	FastMath.abs(rootFindingFunction.value($)) < getSolverAbsoluteAccuracy()
950	169	8	AbstractContinuousDistribution.java	sample	sampleSize	int	0	NotStrictlyPositiveException	$ <= 0
