id	line	column	filename	methodname	varname	vartype	else	return	right
548	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
549	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
550	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
19034	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
551	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
551	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
551	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
552	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
552	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
552	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
19035	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
553	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
553	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
553	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
554	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
554	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
555	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
555	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
19036	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
556	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
556	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
556	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
557	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
557	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
558	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
558	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
1376	78	8	AbstractFieldMatrix.java	AbstractFieldMatrix	rowDimension	int	0	NotStrictlyPositiveException	$ <= 0
1377	82	8	AbstractFieldMatrix.java	AbstractFieldMatrix	columnDimension	int	0	NotStrictlyPositiveException	$ <= 0
1378	100	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NullArgumentException	$ == null
1379	103	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1379	103	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$.length == 0
1380	106	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d[0].length == 0
1380	106	8	AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$[0].length == 0
1381	122	8	AbstractFieldMatrix.java	extractField	THIS	AbstractFieldMatrix	0	NoDataException	d.$.length == 0
1381	122	8	AbstractFieldMatrix.java	extractField	d	T[]	0	NoDataException	$.length == 0
1382	143	8	AbstractFieldMatrix.java	buildArray	columns	int	0	RET	$ < 0
19488	149	8	AbstractFieldMatrix.java	buildArray	THIS	AbstractFieldMatrix	0	NIL-FOR	i < array.$.length
19488	149	8	AbstractFieldMatrix.java	buildArray	i	int	0	NIL-FOR	$ < array.length
19488	149	8	AbstractFieldMatrix.java	buildArray	array	T[][]	0	NIL-FOR	i < $.length
19489	194	8	AbstractFieldMatrix.java	add	row	int	0	NIL-FOR	$ < rowCount
19489	194	8	AbstractFieldMatrix.java	add	rowCount	int	0	NIL-FOR	row < $
19490	195	12	AbstractFieldMatrix.java	add	col	int	0	NIL-FOR	$ < columnCount
19490	195	12	AbstractFieldMatrix.java	add	columnCount	int	0	NIL-FOR	col < $
19491	212	8	AbstractFieldMatrix.java	subtract	row	int	0	NIL-FOR	$ < rowCount
19491	212	8	AbstractFieldMatrix.java	subtract	rowCount	int	0	NIL-FOR	row < $
19492	213	12	AbstractFieldMatrix.java	subtract	col	int	0	NIL-FOR	$ < columnCount
19492	213	12	AbstractFieldMatrix.java	subtract	columnCount	int	0	NIL-FOR	col < $
19493	227	8	AbstractFieldMatrix.java	scalarAdd	row	int	0	NIL-FOR	$ < rowCount
19493	227	8	AbstractFieldMatrix.java	scalarAdd	rowCount	int	0	NIL-FOR	row < $
19494	228	12	AbstractFieldMatrix.java	scalarAdd	col	int	0	NIL-FOR	$ < columnCount
19494	228	12	AbstractFieldMatrix.java	scalarAdd	columnCount	int	0	NIL-FOR	col < $
19495	241	8	AbstractFieldMatrix.java	scalarMultiply	row	int	0	NIL-FOR	$ < rowCount
19495	241	8	AbstractFieldMatrix.java	scalarMultiply	rowCount	int	0	NIL-FOR	row < $
19496	242	12	AbstractFieldMatrix.java	scalarMultiply	col	int	0	NIL-FOR	$ < columnCount
19496	242	12	AbstractFieldMatrix.java	scalarMultiply	columnCount	int	0	NIL-FOR	col < $
19497	260	8	AbstractFieldMatrix.java	multiply	row	int	0	NIL-FOR	$ < nRows
19497	260	8	AbstractFieldMatrix.java	multiply	nRows	int	0	NIL-FOR	row < $
19498	261	12	AbstractFieldMatrix.java	multiply	col	int	0	NIL-FOR	$ < nCols
19498	261	12	AbstractFieldMatrix.java	multiply	nCols	int	0	NIL-FOR	col < $
19499	263	16	AbstractFieldMatrix.java	multiply	i	int	0	NIL-FOR	$ < nSum
19499	263	16	AbstractFieldMatrix.java	multiply	nSum	int	0	NIL-FOR	i < $
1383	282	8	AbstractFieldMatrix.java	power	p	int	0	NotPositiveException	$ < 0
1384	286	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NonSquareMatrixException	$.isSquare()
1385	290	8	AbstractFieldMatrix.java	power	p	int	0	RET	$ == 0
1386	294	8	AbstractFieldMatrix.java	power	p	int	0	RET	$ == 1
19500	311	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NIL-FOR	i < binaryRepresentation.$.length
19500	311	8	AbstractFieldMatrix.java	power	i	int	0	NIL-FOR	$ < binaryRepresentation.length
19500	311	8	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	NIL-FOR	i < $.length
1387	312	12	AbstractFieldMatrix.java	power	i	int	0	DEF	binaryRepresentation[$] == '1'
1387	312	12	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	DEF	$[i] == '1'
19501	323	8	AbstractFieldMatrix.java	power	THIS	AbstractFieldMatrix	0	NIL-FOR	i < binaryRepresentation.$.length
19501	323	8	AbstractFieldMatrix.java	power	i	int	0	NIL-FOR	$ < binaryRepresentation.length
19501	323	8	AbstractFieldMatrix.java	power	binaryRepresentation	char[]	0	NIL-FOR	i < $.length
19502	342	8	AbstractFieldMatrix.java	getData	THIS	AbstractFieldMatrix	0	NIL-FOR	i < data.$.length
19502	342	8	AbstractFieldMatrix.java	getData	i	int	0	NIL-FOR	$ < data.length
19502	342	8	AbstractFieldMatrix.java	getData	data	T[][]	0	NIL-FOR	i < $.length
19503	344	12	AbstractFieldMatrix.java	getData	THIS	AbstractFieldMatrix	0	NIL-FOR	j < dataI.$.length
19503	344	12	AbstractFieldMatrix.java	getData	j	int	0	NIL-FOR	$ < dataI.length
