0,330,359,246,0,5,397
0,330,359,246,0,5,45
0,330,426,229,0,31,1180
0,330,247,246,0,31,1223
0,330,426,229,0,31,1181
0,330,515,246,0,31,1223
1,151,535,246,0,5,445
1,151,536,246,0,5,2124
2,582,0,0,0,22,1574
2,582,182,251,0,22,245
2,582,0,0,0,22,1724
2,582,215,251,0,22,100
2,583,0,0,0,8,1053
2,583,0,0,0,22,1574
2,583,182,251,0,22,245
2,278,0,0,0,22,1636
2,278,182,251,0,22,280
2,278,532,239,0,22,1558
2,220,0,0,0,22,1636
2,220,182,251,0,22,280
2,220,532,239,0,22,1558
2,231,182,251,0,22,100
2,231,61,251,0,22,1535
2,231,215,251,0,22,100
2,231,61,251,0,22,1719
2,231,220,251,0,22,166
2,231,257,251,0,22,1771
2,311,249,251,0,8,332
2,311,359,251,0,8,1838
2,311,0,0,0,22,1605
2,311,182,251,0,22,123
2,311,134,247,0,22,1558
3,189,0,1,0,5,1418
3,189,91,220,0,5,776
3,189,0,1,0,5,1423
3,189,91,220,0,5,983
3,189,0,1,0,5,1418
3,189,91,219,0,5,776
3,71,65,251,0,31,44
3,71,0,1,0,22,1589
3,71,182,251,0,22,82
3,71,19,220,0,22,1558
3,0,429,251,0,5,292
3,0,64,251,0,5,292
3,51,427,251,0,22,243
3,51,428,251,0,22,1966
3,51,60,251,0,22,101
3,51,63,251,0,22,1365
3,561,427,251,0,22,243
3,561,428,251,0,22,1966
3,561,60,251,0,22,101
3,561,63,251,0,22,1365
3,484,427,251,0,22,243
3,484,428,251,0,22,1966
3,484,60,251,0,22,101
3,484,63,251,0,22,1365
3,485,427,251,0,22,243
3,485,428,251,0,22,1966
3,485,60,251,0,22,101
3,485,63,251,0,22,1365
3,408,427,251,0,22,192
3,408,297,251,0,22,1966
3,408,60,251,0,22,187
3,408,292,251,0,22,1365
3,408,182,251,0,22,195
3,408,301,251,0,22,1535
3,235,0,1,0,22,1598
3,235,182,251,0,22,109
3,235,93,220,0,22,1558
3,235,0,1,0,22,1744
3,235,215,251,0,22,110
3,235,94,219,0,22,1731
3,295,182,251,0,22,317
3,295,128,251,0,22,1640
3,295,215,251,0,22,316
3,295,126,251,0,22,1754
3,130,0,1,0,5,1450
3,130,0,1,0,5,1456
3,130,431,251,0,5,1452
3,130,66,251,0,5,1454
3,130,104,220,0,5,774
3,130,104,220,0,5,981
3,130,0,1,0,5,1451
3,130,0,1,0,5,1457
3,130,445,252,0,5,1453
3,130,444,252,0,5,1455
3,130,104,220,0,5,775
3,130,104,220,0,5,982
3,130,0,1,0,22,1631
3,130,182,251,0,22,250
3,130,445,252,0,22,1558
3,130,0,1,0,22,1751
3,130,215,251,0,22,249
3,130,444,252,0,22,1731
3,536,297,251,0,5,341
3,536,292,251,0,5,341
3,536,394,251,0,22,192
3,536,297,251,0,22,1945
3,536,0,1,0,5,2017
3,536,394,251,0,5,2013
3,536,292,251,0,5,2016
3,536,477,220,0,5,1016
3,536,182,251,0,22,192
3,536,297,251,0,22,1535
3,536,215,251,0,22,187
3,536,292,251,0,22,1719
3,286,182,251,0,22,187
3,286,292,251,0,22,1535
3,526,292,251,0,14,1855
3,526,256,78,0,14,690
3,526,256,78,0,14,653
3,526,182,251,0,22,187
3,526,292,251,0,22,1535
3,224,182,251,0,22,192
3,224,297,251,0,22,1535
3,495,297,251,0,14,1856
3,495,256,78,0,14,650
3,495,256,78,0,14,693
3,495,182,251,0,22,192
3,495,297,251,0,22,1535
3,527,292,251,0,14,2066
3,527,523,79,0,14,658
3,527,182,251,0,22,187
3,527,292,251,0,22,1535
3,496,297,251,0,14,2066
3,496,523,79,0,14,659
3,496,182,251,0,22,192
3,496,297,251,0,22,1535
3,284,182,251,0,22,187
3,284,292,251,0,22,1535
3,525,0,1,0,14,1311
3,525,292,251,0,14,1313
3,525,19,219,0,14,754
3,525,182,251,0,22,187
3,525,292,251,0,22,1535
3,222,182,251,0,22,192
3,222,297,251,0,22,1535
3,494,0,1,0,14,1312
3,494,297,251,0,14,1313
3,494,19,219,0,14,755
3,494,182,251,0,22,192
3,494,297,251,0,22,1535
3,300,297,251,0,25,12
3,300,292,251,0,25,1880
3,300,182,251,0,22,192
3,300,297,251,0,22,1535
3,432,0,1,0,5,2060
3,432,292,251,0,5,2063
3,432,516,219,0,5,754
3,432,427,251,0,22,192
3,432,297,251,0,22,1966
3,432,182,251,0,22,187
3,432,292,251,0,22,1535
3,432,292,251,0,5,2062
3,432,516,79,0,5,658
3,432,427,251,0,22,192
3,432,297,251,0,22,1966
3,432,182,251,0,22,187
3,432,292,251,0,22,1535
3,446,0,1,0,5,2061
3,446,297,251,0,5,2063
3,446,516,219,0,5,755
3,446,60,251,0,22,187
3,446,292,251,0,22,1365
3,446,182,251,0,22,192
3,446,297,251,0,22,1535
3,446,297,251,0,5,2062
3,446,516,79,0,5,659
3,446,60,251,0,22,187
3,446,292,251,0,22,1365
3,446,182,251,0,22,192
3,446,297,251,0,22,1535
3,599,427,251,0,22,245
3,599,430,251,0,22,1966
3,599,62,251,0,22,103
3,599,65,251,0,22,1368
3,599,427,251,0,22,245
3,599,430,251,0,22,1966
3,599,62,251,0,22,103
3,599,65,251,0,22,1368
3,599,427,251,0,22,317
3,599,128,251,0,22,1968
3,599,62,251,0,22,316
3,599,126,251,0,22,1369
3,599,427,251,0,22,317
3,599,128,251,0,22,1968
3,599,62,251,0,22,316
3,599,126,251,0,22,1369
3,597,62,251,0,22,103
3,597,65,251,0,22,1368
3,597,427,251,0,22,245
3,597,430,251,0,22,1966
3,597,62,251,0,22,103
3,597,65,251,0,22,1368
3,597,427,251,0,22,245
3,597,430,251,0,22,1966
3,597,62,251,0,22,316
3,597,126,251,0,22,1369
3,597,427,251,0,22,317
3,597,128,251,0,22,1968
3,597,62,251,0,22,316
3,597,126,251,0,22,1369
3,597,427,251,0,22,317
3,597,128,251,0,22,1968
3,568,182,251,0,22,192
3,568,297,251,0,22,1535
3,568,182,251,0,5,392
3,568,215,251,0,22,187
3,568,292,251,0,22,1719
3,568,215,251,0,5,392
3,177,0,1,0,31,1892
3,177,332,152,0,31,379
3,177,332,152,0,31,502
3,177,249,78,0,31,693
3,177,249,78,0,31,653
3,177,297,251,0,31,1845
3,177,292,251,0,31,1844
3,177,427,251,0,22,192
3,177,297,251,0,22,1966
3,177,60,251,0,22,187
3,177,292,251,0,22,1365
3,177,0,1,0,31,663
3,177,60,251,0,31,1517
3,177,427,251,0,31,1515
3,177,249,78,0,31,1519
3,314,427,251,0,22,192
3,314,297,251,0,22,1966
3,314,60,251,0,22,187
3,314,292,251,0,22,1365
3,91,0,1,0,18,1969
3,91,427,251,0,18,44
3,91,427,251,0,18,470
3,81,0,1,0,18,1370
3,81,62,251,0,18,466
3,81,62,251,0,18,44
3,95,463,251,0,18,418
3,95,128,251,0,18,2002
3,95,461,251,0,18,417
3,95,126,251,0,18,1999
3,95,0,1,0,18,1972
3,95,445,252,0,18,767
3,95,444,252,0,18,1974
3,95,0,1,0,18,1973
3,95,445,252,0,18,776
3,77,0,1,0,5,692
3,77,0,1,0,5,651
3,77,249,78,0,5,1526
3,77,249,78,0,5,1511
3,96,0,1,0,5,692
3,96,0,1,0,5,651
3,96,249,78,0,5,1526
3,96,249,78,0,5,1511
3,86,0,1,0,5,652
3,86,249,78,0,5,1512
4,499,155,150,0,5,374
4,519,155,150,0,5,374
4,441,198,251,0,5,180
4,441,288,251,0,5,1675
4,441,46,245,0,21,1095
4,441,198,251,0,21,180
4,441,288,251,0,21,1675
4,441,198,251,0,5,180
4,441,288,251,0,5,1675
5,151,535,246,0,5,445
5,151,536,246,0,5,2124
5,151,535,246,1,31,1250
5,447,150,246,1,31,381
5,447,534,246,1,31,1498
5,151,535,251,0,5,445
5,151,536,251,0,5,2124
5,330,359,246,0,5,45
5,330,359,246,0,5,397
5,330,535,251,0,23,283
5,330,536,251,0,23,2122
5,330,371,246,1,5,438
5,330,359,246,1,5,1928
5,330,541,251,1,5,383
5,330,536,251,1,5,2133
5,330,541,251,1,5,382
5,330,535,251,1,5,2133
5,330,371,246,0,23,438
5,330,359,246,0,23,1928
6,473,0,2,0,31,708
6,114,0,2,0,19,1054
6,483,0,2,0,13,1484
6,483,132,81,0,13,661
6,483,544,247,0,13,1482
6,483,0,2,0,13,1483
6,483,132,81,0,13,660
6,483,543,247,0,13,1482
6,483,487,246,0,13,1228
6,483,486,246,0,13,1144
7,318,0,3,0,20,1055
7,582,0,3,0,10,744
7,582,0,3,0,22,1574
7,582,182,251,0,22,245
7,582,0,3,0,22,1724
7,582,215,251,0,22,100
7,583,0,3,0,19,1056
7,583,0,3,0,10,834
7,583,0,3,0,22,1574
7,583,182,251,0,22,245
7,278,0,3,0,22,1574
7,278,182,251,0,22,245
7,220,0,3,0,22,1574
7,220,182,251,0,22,245
7,231,0,3,0,22,1545
7,231,182,251,0,22,100
7,231,0,3,0,22,1724
7,231,215,251,0,22,100
7,231,0,3,0,22,1778
7,231,220,251,0,22,245
7,311,0,3,0,30,867
7,311,0,3,0,22,1605
7,311,182,251,0,22,123
7,311,134,247,0,22,1558
7,433,0,3,0,30,2025
7,433,495,247,0,30,764
7,433,526,247,0,30,2026
8,318,0,4,0,20,1055
9,412,182,251,0,22,199
9,412,316,251,0,22,1535
9,412,215,251,0,22,203
9,412,329,251,0,22,1720
9,587,0,6,1,5,2117
9,587,534,248,1,5,765
9,587,534,248,1,5,374
9,587,543,247,1,5,2120
