id	line	column	filename	methodname	varname	vartype	else	return	right
559	62	8	AVLTree.java	insert	element	T	0	DEF	$ != null
560	63	12	AVLTree.java	insert	THIS	AVLTree	1	DEF	$.top == null
561	82	8	AVLTree.java	delete	element	T	0	RET	$ != null
9952	83	12	AVLTree.java	delete	node	Node	0	NIL-FOR	$ != null
562	86	16	AVLTree.java	delete	THIS	AVLTree	1	RET	node.$.element == element
562	86	16	AVLTree.java	delete	node	Node	1	RET	$.element == element
562	86	16	AVLTree.java	delete	element	T	1	RET	node.element == $
563	89	23	AVLTree.java	delete	THIS	AVLTree	0	RET	node.$.element.compareTo(element) > 0
563	89	23	AVLTree.java	delete	node	Node	0	RET	$.element.compareTo(element) > 0
563	89	23	AVLTree.java	delete	element	T	0	RET	node.element.compareTo($) > 0
9953	153	8	AVLTree.java	getNotSmaller	node	Node	0	NIL-FOR	$ != null
564	154	12	AVLTree.java	getNotSmaller	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) < 0
564	154	12	AVLTree.java	getNotSmaller	node	Node	1	RET	$.element.compareTo(reference) < 0
564	154	12	AVLTree.java	getNotSmaller	reference	T	1	RET	node.element.compareTo($) < 0
565	155	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.right == null
565	155	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.right == null
566	161	16	AVLTree.java	getNotSmaller	THIS	AVLTree	0	RET	node.$.left == null
566	161	16	AVLTree.java	getNotSmaller	node	Node	0	RET	$.left == null
9954	184	8	AVLTree.java	getNotLarger	node	Node	0	NIL-FOR	$ != null
567	185	12	AVLTree.java	getNotLarger	THIS	AVLTree	1	RET	node.$.element.compareTo(reference) > 0
567	185	12	AVLTree.java	getNotLarger	node	Node	1	RET	$.element.compareTo(reference) > 0
567	185	12	AVLTree.java	getNotLarger	reference	T	1	RET	node.element.compareTo($) > 0
568	186	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.left == null
568	186	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.left == null
569	192	16	AVLTree.java	getNotLarger	THIS	AVLTree	0	RET	node.$.right == null
569	192	16	AVLTree.java	getNotLarger	node	Node	0	RET	$.right == null
1575	77	8	AbstractFieldMatrix.java	AbstractFieldMatrix	rowDimension	int	0	NotStrictlyPositiveException	$ <= 0
1576	81	8	AbstractFieldMatrix.java	AbstractFieldMatrix	columnDimension	int	0	NotStrictlyPositiveException	$ <= 0
