183,749,632,453,0,21,3180
154,266,622,453,0,21,3540
50,719,223,59,0,45,802
297,113,578,453,0,38,602
306,957,309,448,0,21,3220
279,105,538,441,0,21,0
153,618,1011,453,1,4,3565
58,908,813,453,0,21,464
222,86,408,453,0,21,249
18,917,155,441,0,10,0
46,931,625,453,0,21,3486
196,811,49,448,0,21,3220
14,3,484,453,0,21,256
57,826,410,453,0,21,214
101,416,416,453,0,21,390
102,833,278,447,0,43,851
46,929,480,453,0,21,390
58,970,757,453,0,21,3865
1,562,281,453,0,21,3540
65,747,408,453,0,21,836
31,937,1012,447,0,4,890
90,896,0,113,0,45,1743
58,146,752,453,0,21,447
12,380,888,453,0,21,399
323,605,480,453,0,21,256
122,144,1105,447,0,45,725
58,542,0,66,0,21,3557
183,365,334,441,0,4,0
153,618,1011,453,0,4,851
73,719,845,282,0,45,802
140,434,720,457,0,21,3220
122,649,539,447,0,45,2275
24,161,970,83,0,45,802
343,619,1118,453,0,21,3180
105,39,752,447,0,36,2275
126,573,550,453,0,21,3486
228,639,625,453,0,21,3486
273,699,484,453,0,21,3180
31,164,625,453,0,21,3180
126,44,133,453,0,21,353
290,927,813,447,0,4,983
287,618,1133,448,0,21,3499
28,971,283,453,0,21,3361
14,3,408,453,0,21,256
12,713,633,453,0,21,3988
332,337,1105,447,1,4,725
90,33,216,441,0,4,0
31,185,408,453,0,21,3540
122,768,82,441,0,4,0
340,568,550,453,0,21,3180
155,707,408,453,0,21,256
73,28,848,283,0,39,802
197,303,555,459,1,45,983
67,623,752,447,1,43,124
250,457,638,453,0,21,3180
357,587,0,430,0,45,1557
26,181,484,453,0,45,731
343,619,1118,453,0,21,3180
262,365,980,441,0,45,0
298,154,1105,449,0,19,802
183,348,0,220,0,21,3509
12,741,627,453,0,21,2766
183,365,480,453,0,21,3361
30,718,480,453,0,21,390
265,701,625,453,0,45,731
78,585,460,441,0,4,0
31,164,625,453,0,21,3180
125,345,736,453,0,21,3180
31,185,480,453,0,4,3180
90,146,296,453,0,4,3
122,174,1132,447,0,45,124
46,576,625,453,0,21,3180
122,170,1105,447,0,45,726
31,185,687,453,0,21,3565
46,929,408,453,0,21,353
323,168,0,390,0,21,3198
352,189,589,453,0,38,602
2,723,434,453,0,4,390
198,332,211,448,0,39,802
91,690,1058,441,1,4,0
26,409,625,453,0,21,3361
47,279,513,453,0,21,3180
101,417,419,453,0,21,3540
1,908,890,453,0,21,3988
28,713,627,453,0,21,3180
122,768,83,441,0,4,0
333,235,38,447,0,43,602
12,380,627,453,0,21,2766
263,380,1145,453,0,4,124
58,920,757,453,0,21,3865
263,800,939,447,1,4,721
125,345,480,453,0,21,983
128,587,0,153,0,45,1557
31,937,417,453,0,4,983
318,911,625,453,0,24,602
122,768,82,441,0,4,0
58,826,0,66,0,21,3395
204,75,1130,449,0,21,3220
181,283,257,441,0,4,0
186,380,742,286,0,45,4159
183,749,632,453,0,21,3180
65,229,437,448,0,21,3220
29,658,408,453,0,21,249
57,678,489,453,0,21,210
352,428,115,441,0,4,0
191,697,1096,448,0,22,3499
90,799,875,453,0,4,3
311,876,434,453,1,4,725
232,365,625,453,0,21,3180
65,365,0,74,0,21,3198
145,365,408,453,0,21,394
342,130,309,450,0,24,1642
27,968,894,453,0,21,3180
32,614,766,36,0,4,44
122,768,83,441,0,4,0
58,713,410,453,0,21,214
43,366,310,447,0,45,726
68,242,133,453,0,21,395
1,587,888,453,0,21,399
332,337,1105,447,1,4,126
101,416,408,453,0,21,390
58,678,489,453,0,21,210
12,741,408,453,0,21,399
183,365,632,453,0,21,3180
65,946,408,453,0,21,256
296,957,484,453,1,4,851
31,185,692,453,0,4,721
198,331,211,449,0,39,802
58,971,757,453,0,21,3865
183,365,0,220,0,21,3509
58,468,410,453,0,21,214
31,185,480,453,0,21,390
57,852,481,453,0,21,210
122,768,85,441,0,4,0
183,349,173,453,0,21,983
101,416,625,453,0,21,3180
57,452,0,64,0,21,3395
