id	line	column	filename	methodname	varname	vartype	else	return	right
404	61	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ > 1.0
404	61	8	AbstractContinuousDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ < 0.0
405	96	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	Math.abs($.value(lowerBound)) < 1E-6
405	96	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	lowerBound	double	0	RET	Math.abs(rootFindingFunction.value($)) < 1E-6
406	99	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	rootFindingFunction	UnivariateRealFunction	0	RET	Math.abs($.value(upperBound)) < 1E-6
406	99	12	AbstractContinuousDistribution.java	inverseCumulativeProbability	upperBound	double	0	RET	Math.abs(rootFindingFunction.value($)) < 1E-6
436	60	8	AbstractDistribution.java	cumulativeProbability	x0	double	0	IllegalArgumentException	$ > x1
436	60	8	AbstractDistribution.java	cumulativeProbability	x1	double	0	IllegalArgumentException	x0 > $
41758	86	8	AbstractEstimator.java	updateJacobian	THIS	AbstractEstimator	0	NIL-FOR	i < $.rows
41758	86	8	AbstractEstimator.java	updateJacobian	i	int	0	NIL-FOR	$ < rows
41759	89	12	AbstractEstimator.java	updateJacobian	THIS	AbstractEstimator	0	NIL-FOR	j < $.cols
41759	89	12	AbstractEstimator.java	updateJacobian	j	int	0	NIL-FOR	$ < cols
1189	110	8	AbstractEstimator.java	updateResidualsAndCost	THIS	AbstractEstimator	0	EstimationException	++$.costEvaluations > $.maxCostEval
41760	116	8	AbstractEstimator.java	updateResidualsAndCost	THIS	AbstractEstimator	0	NIL-FOR	i < $.rows
41760	116	8	AbstractEstimator.java	updateResidualsAndCost	i	int	0	NIL-FOR	$ < rows
41761	140	8	AbstractEstimator.java	getRMS	THIS	AbstractEstimator	0	NIL-FOR	i < wm.$.length
41761	140	8	AbstractEstimator.java	getRMS	i	int	0	NIL-FOR	$ < wm.length
41761	140	8	AbstractEstimator.java	getRMS	wm	WeightedMeasurement[]	0	NIL-FOR	i < $.length
41762	155	8	AbstractEstimator.java	getChiSquare	THIS	AbstractEstimator	0	NIL-FOR	i < wm.$.length
41762	155	8	AbstractEstimator.java	getChiSquare	i	int	0	NIL-FOR	$ < wm.length
41762	155	8	AbstractEstimator.java	getChiSquare	wm	WeightedMeasurement[]	0	NIL-FOR	i < $.length
41763	180	8	AbstractEstimator.java	getCovariances	i	int	0	NIL-FOR	$ < cols
41763	180	8	AbstractEstimator.java	getCovariances	cols	int	0	NIL-FOR	i < $
41764	181	12	AbstractEstimator.java	getCovariances	j	int	0	NIL-FOR	$ < cols
41764	181	12	AbstractEstimator.java	getCovariances	cols	int	0	NIL-FOR	j < $
41765	183	16	AbstractEstimator.java	getCovariances	k	int	0	NIL-FOR	$ < max
41765	183	16	AbstractEstimator.java	getCovariances	max	int	0	NIL-FOR	k < $
1190	215	8	AbstractEstimator.java	guessParametersErrors	m	int	0	EstimationException	$ <= p
1190	215	8	AbstractEstimator.java	guessParametersErrors	p	int	0	EstimationException	m <= $
41766	223	8	AbstractEstimator.java	guessParametersErrors	THIS	AbstractEstimator	0	NIL-FOR	i < errors.$.length
41766	223	8	AbstractEstimator.java	guessParametersErrors	i	int	0	NIL-FOR	$ < errors.length
41766	223	8	AbstractEstimator.java	guessParametersErrors	errors	double[]	0	NIL-FOR	i < $.length
312	120	8	AbstractFormat.java	setDenominatorFormat	format	NumberFormat	0	DEF	$ == null
313	134	8	AbstractFormat.java	setNumeratorFormat	format	NumberFormat	0	DEF	$ == null
314	165	9	AbstractFormat.java	parseNextCharacter	index	int	0	DEF	$ < n
314	165	9	AbstractFormat.java	parseNextCharacter	n	int	0	DEF	index < $
40938	167	13	AbstractFormat.java	parseNextCharacter	c	char	0	NIL-DOWHILE	Character.isWhitespace($)
40938	167	13	AbstractFormat.java	parseNextCharacter	index	int	0	NIL-DOWHILE	$ < n
40938	167	13	AbstractFormat.java	parseNextCharacter	n	int	0	NIL-DOWHILE	index < $
315	172	13	AbstractFormat.java	parseNextCharacter	index	int	0	DEF	$ < n
315	172	13	AbstractFormat.java	parseNextCharacter	n	int	0	DEF	index < $
363	79	8	AbstractIntegerDistribution.java	cumulativeProbability	x0	double	0	IllegalArgumentException	$ > x1
363	79	8	AbstractIntegerDistribution.java	cumulativeProbability	x1	double	0	IllegalArgumentException	x0 > $
364	83	8	AbstractIntegerDistribution.java	cumulativeProbability	x0	double	1	RET	Math.floor($) < $
365	117	8	AbstractIntegerDistribution.java	probability	fl	double	1	RET	$ == x
365	117	8	AbstractIntegerDistribution.java	probability	x	double	1	RET	fl == $
366	136	8	AbstractIntegerDistribution.java	cumulativeProbability	x0	int	0	IllegalArgumentException	$ > x1
366	136	8	AbstractIntegerDistribution.java	cumulativeProbability	x1	int	0	IllegalArgumentException	x0 > $
367	155	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ < 0.0
367	155	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ > 1.0
