107,427,76,232,93,0,1,19,1
107,427,680,264,38,1,0,23,0
107,427,382,156,38,1,1,21,1
107,427,13,159,40,0,0,21,0
52,145,14,304,90,0,1,0,0
52,145,47,304,91,0,1,9,0
52,145,567,304,4,0,1,21,1
52,145,617,304,4,0,1,21,1
52,145,565,304,15,0,0,3,0
52,145,566,304,90,0,0,4,0
52,145,614,304,8,0,0,3,0
52,145,615,304,15,0,0,4,0
52,145,79,304,6,0,0,21,0
52,145,468,309,7,0,1,21,0
52,145,653,304,36,0,0,21,0
52,145,884,304,38,1,0,22,0
52,145,229,304,38,1,0,21,0
52,145,420,309,38,1,1,21,0
52,145,13,74,40,0,0,21,0
52,145,14,304,90,0,1,9,1
52,145,47,304,91,0,1,9,0
52,145,567,304,4,0,1,21,0
52,145,617,304,4,0,1,21,0
52,145,565,304,15,0,0,3,0
52,145,566,304,90,0,0,4,0
52,145,614,304,8,0,0,3,0
52,145,615,304,15,0,0,4,0
52,145,79,304,6,0,0,21,0
52,145,468,309,7,0,1,21,0
52,145,653,304,36,0,0,21,0
52,145,884,304,38,1,0,22,0
52,145,229,304,38,1,0,21,0
52,145,420,309,38,1,1,21,0
52,145,13,74,40,0,0,21,0
52,145,14,304,90,0,1,9,0
52,145,47,304,91,0,1,9,1
52,145,567,304,4,0,1,21,0
52,145,617,304,4,0,1,21,0
52,145,565,304,15,0,0,4,0
52,145,566,304,90,0,0,3,0
52,145,614,304,8,0,0,4,0
52,145,615,304,15,0,0,3,0
52,145,79,304,6,0,0,21,0
52,145,468,309,7,0,1,21,0
52,145,653,304,36,0,0,21,0
52,145,884,304,38,1,0,22,0
52,145,229,304,38,1,0,21,0
52,145,420,309,38,1,1,21,0
52,145,13,74,40,0,0,21,0
52,145,565,304,36,0,0,21,0
52,145,566,304,36,0,0,21,0
52,145,614,304,36,0,0,21,0
52,145,615,304,36,0,0,21,0
52,145,79,304,6,0,0,21,0
52,145,468,309,7,0,1,21,1
52,145,653,304,42,0,0,21,0
