id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	112	12	MathException.java	translate	bundle	ResourceBundle	getBundle()	0	1	CLALLER_USE	1
0	112	12	MathException.java	translate	s	String	PARAM_AS	1	0	PARAM_USE	0
0	112	12	MathException.java	translate	locale	Locale	PARAM_AS	1	1	NO_USE	1
0	112	12	MathException.java	translate	THIS	MathException	UNKNOWN_AS	0	0	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	a	double	getA()	0	1	!=	0
1	141	12	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
1	141	12	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	1
1	141	12	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	1
1	141	12	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
1	141	12	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
1	141	12	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	*	0
1	141	12	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	+	0
1	141	12	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	OTHER_USE	0
1	141	12	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
1	141	12	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
2	143	16	ContinuedFraction.java	evaluate	a	double	getA()	0	1	/	1
2	143	16	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
2	143	16	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	0
2	143	16	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	0
2	143	16	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
2	143	16	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
