id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	62	12	MathException.java	translate	bundle	ResourceBundle	getBundle()	0	1	CLALLER_USE	1
0	62	12	MathException.java	translate	s	String	PARAM_AS	1	0	PARAM_USE	0
0	62	12	MathException.java	translate	locale	Locale	PARAM_AS	1	1	NO_USE	1
0	62	12	MathException.java	translate	THIS	MathException	UNKNOWN_AS	0	0	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	a	double	getA()	0	1	!=	0
1	146	12	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
1	146	12	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	1
1	146	12	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	1
1	146	12	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
1	146	12	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
1	146	12	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	*	0
1	146	12	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	+	0
1	146	12	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	OTHER_USE	0
1	146	12	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
1	146	12	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	a	double	getA()	0	1	/	1
2	148	16	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
2	148	16	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
2	148	16	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
2	148	16	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	*	0
2	148	16	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	+	0
2	148	16	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	OTHER_USE	0
2	148	16	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
2	148	16	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	a	double	getA()	0	1	/	0
3	151	23	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	1
3	151	23	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	+	0
3	151	23	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	*	0
3	151	23	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	+	0
3	151	23	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	*	0
3	151	23	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	OTHER_USE	0
3	151	23	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
3	151	23	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	p0	double	NAME	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	p1	double	NAME	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	q0	double	NAME	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	q1	double	NAME	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	1
4	172	8	ContinuedFraction.java	evaluate	relativeError	double	abs()	0	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	OTHER_USE	0
4	172	8	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
4	172	8	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	OTHER_USE	1
4	172	8	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
5	143	8	TransformerMap.java	transform	value	double	NAME	0	0	NO_USE	0
5	143	8	TransformerMap.java	transform	o	Object	PARAM_AS	1	2	PARAM_USE	1
5	143	8	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	0	0	FIELD_USE	0
6	147	12	TransformerMap.java	transform	trans	NumberTransformer	getTransformer()	0	1	CLALLER_USE	1
6	147	12	TransformerMap.java	transform	value	double	transform()	0	0	NO_USE	0
6	147	12	TransformerMap.java	transform	o	Object	PARAM_AS	1	2	PARAM_USE	0
6	147	12	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	0	0	NO_USE	0
7	268	8	ResizableDoubleArray.java	addElement	value	double	PARAM_AS	1	0	NO_USE	0
7	268	8	ResizableDoubleArray.java	addElement	THIS	ResizableDoubleArray	UNKNOWN_AS	0	5	CLALLER_USE	1
8	272	8	ResizableDoubleArray.java	addElement	value	double	PARAM_AS	1	0	NO_USE	0
