id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	63	12	MathException.java	translate	s	String	PARAM_AS	1	0	NO_USE	0
0	63	12	MathException.java	translate	locale	Locale	PARAM_AS	1	2	PARAM_USE	1
0	63	12	MathException.java	translate	THIS	MathException	UNKNOWN_AS	0	3	NO_USE	1
1	69	12	MathException.java	translate	s	String	PARAM_AS	1	0	PARAM_USE	0
1	69	12	MathException.java	translate	locale	Locale	PARAM_AS	1	2	NO_USE	1
1	69	12	MathException.java	translate	THIS	MathException	getBundle()	0	3	FIELD_USE	1
2	146	12	ContinuedFraction.java	evaluate	a	double	getA()	0	1	!=	0
2	146	12	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
2	146	12	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	1
2	146	12	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	1
2	146	12	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
2	146	12	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
2	146	12	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	*	0
2	146	12	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	+	0
2	146	12	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
2	146	12	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
2	146	12	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
2	146	12	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	PARAM_USE	0
2	146	12	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
2	146	12	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
2	146	12	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	a	double	getA()	0	1	/	1
3	148	16	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	0
3	148	16	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	*	0
3	148	16	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	+	0
3	148	16	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	*	0
3	148	16	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	+	0
3	148	16	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	PARAM_USE	0
3	148	16	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
3	148	16	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	a	double	getA()	0	1	/	0
4	151	23	ContinuedFraction.java	evaluate	b	double	getB()	0	1	/	1
4	151	23	ContinuedFraction.java	evaluate	p2	double	+	0	1	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	q2	double	+	0	1	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	p0	double	1.0	0	0	+	0
4	151	23	ContinuedFraction.java	evaluate	p1	double	getA()	0	0	*	0
4	151	23	ContinuedFraction.java	evaluate	q0	double	0.0	0	0	+	0
4	151	23	ContinuedFraction.java	evaluate	q1	double	1.0	0	0	*	0
4	151	23	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	relativeError	double	NAME	0	0	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	PARAM_USE	0
4	151	23	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	NO_USE	0
4	151	23	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	p0	double	NAME	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	p1	double	NAME	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	q0	double	NAME	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	q1	double	NAME	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	c	double	/	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	n	int	0	0	1	NO_USE	1
5	172	8	ContinuedFraction.java	evaluate	relativeError	double	abs()	0	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	x	double	PARAM_AS	1	0	PARAM_USE	0
5	172	8	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	1	0	NO_USE	0
5	172	8	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	1	1	OTHER_USE	1
5	172	8	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	0	0	NO_USE	0
6	143	8	TransformerMap.java	transform	value	double	NAME	0	0	NO_USE	0
6	143	8	TransformerMap.java	transform	o	Object	PARAM_AS	1	2	PARAM_USE	1
6	143	8	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	0	0	FIELD_USE	0
7	147	12	TransformerMap.java	transform	trans	NumberTransformer	getTransformer()	0	1	CLALLER_USE	1
7	147	12	TransformerMap.java	transform	value	double	transform()	0	0	NO_USE	0
7	147	12	TransformerMap.java	transform	o	Object	PARAM_AS	1	2	PARAM_USE	0
7	147	12	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	0	0	NO_USE	0
8	268	8	ResizableDoubleArray.java	addElement	value	double	PARAM_AS	1	0	NO_USE	0
8	268	8	ResizableDoubleArray.java	addElement	THIS	ResizableDoubleArray	UNKNOWN_AS	0	5	CLALLER_USE	1
9	272	8	ResizableDoubleArray.java	addElement	value	double	PARAM_AS	1	0	NO_USE	0
9	272	8	ResizableDoubleArray.java	addElement	THIS	ResizableDoubleArray	NAME	0	5	CLALLER_USE	1
10	296	8	ResizableDoubleArray.java	addElementRolling	discarded	double	ARRAY_ACCESS	0	0	NO_USE	0
10	296	8	ResizableDoubleArray.java	addElementRolling	value	double	PARAM_AS	1	0	NO_USE	0
10	296	8	ResizableDoubleArray.java	addElementRolling	THIS	ResizableDoubleArray	UNKNOWN_AS	0	5	CLALLER_USE	1
11	306	8	ResizableDoubleArray.java	addElementRolling	discarded	double	ARRAY_ACCESS	0	0	NO_USE	0
11	306	8	ResizableDoubleArray.java	addElementRolling	value	double	PARAM_AS	1	0	NO_USE	0
11	306	8	ResizableDoubleArray.java	addElementRolling	THIS	ResizableDoubleArray	NAME	0	5	CLALLER_USE	1
12	322	8	ResizableDoubleArray.java	substituteMostRecentElement	value	double	PARAM_AS	1	0	NO_USE	0
12	322	8	ResizableDoubleArray.java	substituteMostRecentElement	THIS	ResizableDoubleArray	UNKNOWN_AS	0	1	NO_USE	1
13	349	8	ResizableDoubleArray.java	checkContractExpand	contractionCritera	float	PARAM_AS	1	1	NO_USE	1
13	349	8	ResizableDoubleArray.java	checkContractExpand	expansionFactor	float	PARAM_AS	1	2	NO_USE	1
13	349	8	ResizableDoubleArray.java	checkContractExpand	THIS	ResizableDoubleArray	UNKNOWN_AS	0	1	NO_USE	0
14	359	8	ResizableDoubleArray.java	checkContractExpand	contractionCritera	float	PARAM_AS	1	1	NO_USE	0
14	359	8	ResizableDoubleArray.java	checkContractExpand	expansionFactor	float	PARAM_AS	1	2	NO_USE	0
14	359	8	ResizableDoubleArray.java	checkContractExpand	THIS	ResizableDoubleArray	UNKNOWN_AS	0	1	NO_USE	1
15	369	8	ResizableDoubleArray.java	checkContractExpand	contractionCritera	float	PARAM_AS	1	1	NO_USE	0
15	369	8	ResizableDoubleArray.java	checkContractExpand	expansionFactor	float	PARAM_AS	1	2	NO_USE	1
15	369	8	ResizableDoubleArray.java	checkContractExpand	THIS	ResizableDoubleArray	UNKNOWN_AS	0	1	NO_USE	0
16	455	8	ResizableDoubleArray.java	discardExtremeElements	i	int	PARAM_AS	1	2	<	1
16	455	8	ResizableDoubleArray.java	discardExtremeElements	front	boolean	PARAM_AS	1	0	OTHER_USE	0
