id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
0	136	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
0	136	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
0	136	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	transpose()	0	15	FIELD_USE	1
1	156	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
1	156	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
1	156	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
1	156	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
1	156	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	transpose()	0	15	FIELD_USE	1
2	162	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
2	162	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
2	162	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
2	162	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
2	162	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialStateEstimate()	0	15	FIELD_USE	1
3	169	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	CLALLER_USE	0
3	169	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
3	169	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
3	169	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
3	169	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialStateEstimate()	0	15	FIELD_USE	1
4	178	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
4	178	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
4	178	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
4	178	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
4	178	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialErrorCovariance()	0	15	FIELD_USE	1
5	185	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
5	185	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
5	185	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
5	185	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
5	185	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialErrorCovariance()	0	15	FIELD_USE	1
6	199	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
6	199	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	NO_USE	0
6	199	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
6	199	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
6	199	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialErrorCovariance()	0	15	FIELD_USE	1
7	207	8	KalmanFilter.java	KalmanFilter	processNoise	RealMatrix	getProcessNoise()	0	0	NO_USE	0
7	207	8	KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	getMeasurementNoise()	0	2	CLALLER_USE	1
7	207	8	KalmanFilter.java	KalmanFilter	process	ProcessModel	PARAM_AS	1	0	NO_USE	0
7	207	8	KalmanFilter.java	KalmanFilter	measurement	MeasurementModel	PARAM_AS	1	0	NO_USE	0
7	207	8	KalmanFilter.java	KalmanFilter	THIS	KalmanFilter	getInitialErrorCovariance()	0	15	FIELD_USE	1
8	298	8	KalmanFilter.java	predict	u	RealVector	PARAM_AS	1	3	CLALLER_USE	1
8	298	8	KalmanFilter.java	predict	THIS	KalmanFilter	UNKNOWN_AS	0	1	FIELD_USE	1
9	309	8	KalmanFilter.java	predict	u	RealVector	PARAM_AS	1	3	PARAM_USE	1
9	309	8	KalmanFilter.java	predict	THIS	KalmanFilter	operate()	0	1	FIELD_USE	0
10	354	8	KalmanFilter.java	correct	z	RealVector	PARAM_AS	1	1	CLALLER_USE	1
10	354	8	KalmanFilter.java	correct	THIS	KalmanFilter	UNKNOWN_AS	0	1	FIELD_USE	1
11	67	8	ArithmeticUtils.java	addAndCheck	s	long	+	0	2	NO_USE	1
11	67	8	ArithmeticUtils.java	addAndCheck	x	int	PARAM_AS	1	0	OTHER_USE	0
11	67	8	ArithmeticUtils.java	addAndCheck	y	int	PARAM_AS	1	0	OTHER_USE	0
11	67	8	ArithmeticUtils.java	addAndCheck	THIS	ArithmeticUtils	UNKNOWN_AS	0	0	FIELD_USE	0
12	116	8	ArithmeticUtils.java	binomialCoefficient	n	int	PARAM_AS	1	5	NO_USE	1
12	116	8	ArithmeticUtils.java	binomialCoefficient	k	int	PARAM_AS	1	5	NO_USE	1
12	116	8	ArithmeticUtils.java	binomialCoefficient	THIS	ArithmeticUtils	UNKNOWN_AS	0	0	NO_USE	0
13	119	8	ArithmeticUtils.java	binomialCoefficient	n	int	PARAM_AS	1	5	RET_USE	1
13	119	8	ArithmeticUtils.java	binomialCoefficient	k	int	PARAM_AS	1	5	NO_USE	1
13	119	8	ArithmeticUtils.java	binomialCoefficient	THIS	ArithmeticUtils	UNKNOWN_AS	0	0	NO_USE	0
14	123	8	ArithmeticUtils.java	binomialCoefficient	n	int	PARAM_AS	1	5	PARAM_USE	1
14	123	8	ArithmeticUtils.java	binomialCoefficient	k	int	PARAM_AS	1	5	-	1
14	123	8	ArithmeticUtils.java	binomialCoefficient	THIS	ArithmeticUtils	UNKNOWN_AS	0	0	CLALLER_USE	0
15	133	8	ArithmeticUtils.java	binomialCoefficient	result	long	1	0	0	*	0
15	133	8	ArithmeticUtils.java	binomialCoefficient	n	int	PARAM_AS	1	5	-	1
