id	line	column	filename	methodname	varname	vartype	else	return	right
5896	209	8	AbstractBlock.java	setMargin	margin	RectangleInsets	0	IllegalArgumentException	$ == null
5897	251	8	AbstractBlock.java	setFrame	frame	BlockFrame	0	IllegalArgumentException	$ == null
5898	277	8	AbstractBlock.java	setPadding	padding	RectangleInsets	0	IllegalArgumentException	$ == null
5899	365	8	AbstractBlock.java	setBounds	bounds	Rectangle2D	0	IllegalArgumentException	$ == null
5900	416	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	IllegalArgumentException	$ == null
5901	419	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	RET	$.equals(RectangleConstraint.NONE)
5902	437	8	AbstractBlock.java	trimToContentWidth	r	Range	0	RET	$ == null
5903	442	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getLowerBound() > 0.0
5904	445	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5905	452	8	AbstractBlock.java	trimToContentHeight	r	Range	0	RET	$ == null
5906	457	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getLowerBound() > 0.0
5907	460	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5908	556	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	obj == $
5908	556	8	AbstractBlock.java	equals	obj	Object	0	RET	$ == this
5909	559	8	AbstractBlock.java	equals	obj	Object	0	RET	$ instanceof AbstractBlock
5910	563	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	ObjectUtilities.equal($.id, that.$.id)
5910	563	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	ObjectUtilities.equal(this.id, $.id)
5911	566	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.frame.equals(that.$.frame)
5911	566	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.frame.equals($.frame)
5912	569	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.bounds.equals(that.$.bounds)
5912	569	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.bounds.equals($.bounds)
5913	572	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.margin.equals(that.$.margin)
5913	572	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.margin.equals($.margin)
5914	575	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.padding.equals(that.$.padding)
5914	575	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.padding.equals($.padding)
5915	578	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.height != that.$.height
5915	578	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.height != $.height
5916	581	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.width != that.$.width
5916	581	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.width != $.width
5917	598	8	AbstractBlock.java	clone	THIS	AbstractBlock	0	DEF	$.frame instanceof PublicCloneable
1939	121	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	labelFormat	String	0	IllegalArgumentException	$ == null
1940	124	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	formatter	NumberFormat	0	IllegalArgumentException	$ == null
1941	127	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	percentFormatter	NumberFormat	0	IllegalArgumentException	$ == null
1942	147	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	labelFormat	String	0	IllegalArgumentException	$ == null
1943	150	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	formatter	DateFormat	0	IllegalArgumentException	$ == null
1944	222	8	AbstractCategoryItemLabelGenerator.java	generateLabelString	dataset	CategoryDataset	0	IllegalArgumentException	$ == null
1945	248	8	AbstractCategoryItemLabelGenerator.java	createItemArray	value	Number	1	DEF	$ != null
1946	249	12	AbstractCategoryItemLabelGenerator.java	createItemArray	THIS	AbstractCategoryItemLabelGenerator	1	DEF	$.numberFormat != null
1947	252	17	AbstractCategoryItemLabelGenerator.java	createItemArray	THIS	AbstractCategoryItemLabelGenerator	0	DEF	$.dateFormat != null
1948	259	8	AbstractCategoryItemLabelGenerator.java	createItemArray	value	Number	0	DEF	$ != null
1949	276	8	AbstractCategoryItemLabelGenerator.java	equals	THIS	AbstractCategoryItemLabelGenerator	0	RET	obj == $
1949	276	8	AbstractCategoryItemLabelGenerator.java	equals	obj	Object	0	RET	$ == this
1950	279	8	AbstractCategoryItemLabelGenerator.java	equals	obj	Object	0	RET	$ instanceof AbstractCategoryItemLabelGenerator
1951	285	8	AbstractCategoryItemLabelGenerator.java	equals	THIS	AbstractCategoryItemLabelGenerator	0	RET	$.labelFormat.equals(that.$.labelFormat)
1951	285	8	AbstractCategoryItemLabelGenerator.java	equals	that	AbstractCategoryItemLabelGenerator	0	RET	this.labelFormat.equals($.labelFormat)
1952	288	8	AbstractCategoryItemLabelGenerator.java	equals	THIS	AbstractCategoryItemLabelGenerator	0	RET	ObjectUtilities.equal($.dateFormat, that.$.dateFormat)
1952	288	8	AbstractCategoryItemLabelGenerator.java	equals	that	AbstractCategoryItemLabelGenerator	0	RET	ObjectUtilities.equal(this.dateFormat, $.dateFormat)
1953	291	8	AbstractCategoryItemLabelGenerator.java	equals	THIS	AbstractCategoryItemLabelGenerator	0	RET	ObjectUtilities.equal($.numberFormat, that.$.numberFormat)
1953	291	8	AbstractCategoryItemLabelGenerator.java	equals	that	AbstractCategoryItemLabelGenerator	0	RET	ObjectUtilities.equal(this.numberFormat, $.numberFormat)
1954	307	8	AbstractCategoryItemLabelGenerator.java	clone	THIS	AbstractCategoryItemLabelGenerator	0	DEF	$.numberFormat != null
1955	310	8	AbstractCategoryItemLabelGenerator.java	clone	THIS	AbstractCategoryItemLabelGenerator	0	DEF	$.dateFormat != null
7556	272	8	AbstractCategoryItemRenderer.java	setPlot	plot	CategoryPlot	0	IllegalArgumentException	$ == null
7557	295	8	AbstractCategoryItemRenderer.java	getItemLabelGenerator	generator	CategoryItemLabelGenerator	0	DEF	$ == null
7558	344	8	AbstractCategoryItemRenderer.java	setSeriesItemLabelGenerator	notify	boolean	0	DEF	$
7559	387	8	AbstractCategoryItemRenderer.java	setBaseItemLabelGenerator	notify	boolean	0	DEF	$
7560	410	8	AbstractCategoryItemRenderer.java	getToolTipGenerator	result	CategoryToolTipGenerator	0	DEF	$ == null
7561	461	8	AbstractCategoryItemRenderer.java	setSeriesToolTipGenerator	notify	boolean	0	DEF	$
7562	503	8	AbstractCategoryItemRenderer.java	setBaseToolTipGenerator	notify	boolean	0	DEF	$
7563	521	8	AbstractCategoryItemRenderer.java	getURLGenerator	generator	CategoryURLGenerator	0	DEF	$ == null
7564	569	8	AbstractCategoryItemRenderer.java	setSeriesURLGenerator	notify	boolean	0	DEF	$
7565	609	8	AbstractCategoryItemRenderer.java	setBaseURLGenerator	notify	boolean	0	DEF	$
7566	639	8	AbstractCategoryItemRenderer.java	addAnnotation	annotation	CategoryAnnotation	0	IllegalArgumentException	$ == null
7567	642	8	AbstractCategoryItemRenderer.java	addAnnotation	layer	Layer	1	DEF	$.equals(Layer.FOREGROUND)
7568	646	13	AbstractCategoryItemRenderer.java	addAnnotation	layer	Layer	1	DEF	$.equals(Layer.BACKGROUND)
7569	745	8	AbstractCategoryItemRenderer.java	initialise	data	CategoryDataset	1	DEF	$ != null
7570	828	8	AbstractCategoryItemRenderer.java	drawDomainGridline	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7571	832	13	AbstractCategoryItemRenderer.java	drawDomainGridline	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7572	838	8	AbstractCategoryItemRenderer.java	drawDomainGridline	paint	Paint	0	DEF	$ == null
7573	844	8	AbstractCategoryItemRenderer.java	drawDomainGridline	stroke	Stroke	0	DEF	$ == null
7574	873	8	AbstractCategoryItemRenderer.java	drawRangeGridline	range	Range	0	RET	$.contains(value)
7574	873	8	AbstractCategoryItemRenderer.java	drawRangeGridline	value	double	0	RET	range.contains($)
7575	880	8	AbstractCategoryItemRenderer.java	drawRangeGridline	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7576	884	13	AbstractCategoryItemRenderer.java	drawRangeGridline	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7577	890	8	AbstractCategoryItemRenderer.java	drawRangeGridline	paint	Paint	0	DEF	$ == null
7578	896	8	AbstractCategoryItemRenderer.java	drawRangeGridline	stroke	Stroke	0	DEF	$ == null
7579	926	8	AbstractCategoryItemRenderer.java	drawDomainMarker	columnIndex	int	0	RET	$ < 0
7580	936	8	AbstractCategoryItemRenderer.java	drawDomainMarker	marker	CategoryMarker	1	DEF	$.getDrawAsLine()
7581	941	12	AbstractCategoryItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7582	945	17	AbstractCategoryItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7583	962	12	AbstractCategoryItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7584	966	17	AbstractCategoryItemRenderer.java	drawDomainMarker	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7585	977	8	AbstractCategoryItemRenderer.java	drawDomainMarker	label	String	0	DEF	$ != null
7586	1009	8	AbstractCategoryItemRenderer.java	drawRangeMarker	marker	Marker	1	RET	$ instanceof ValueMarker
7587	1014	12	AbstractCategoryItemRenderer.java	drawRangeMarker	value	double	0	RET	range.contains($)
7587	1014	12	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	RET	$.contains(value)
7588	1026	12	AbstractCategoryItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7589	1030	17	AbstractCategoryItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7590	1041	12	AbstractCategoryItemRenderer.java	drawRangeMarker	label	String	0	DEF	$ != null
7591	1055	13	AbstractCategoryItemRenderer.java	drawRangeMarker	marker	Marker	0	RET	$ instanceof IntervalMarker
7592	1060	12	AbstractCategoryItemRenderer.java	drawRangeMarker	start	double	0	RET	range.intersects($, end)
7592	1060	12	AbstractCategoryItemRenderer.java	drawRangeMarker	end	double	0	RET	range.intersects(start, $)
7592	1060	12	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	RET	$.intersects(start, end)
7593	1077	12	AbstractCategoryItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7594	1085	17	AbstractCategoryItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7595	1094	12	AbstractCategoryItemRenderer.java	drawRangeMarker	p	Paint	1	DEF	$ instanceof GradientPaint
7596	1097	16	AbstractCategoryItemRenderer.java	drawRangeMarker	t	GradientPaintTransformer	0	DEF	$ != null
7597	1108	12	AbstractCategoryItemRenderer.java	drawRangeMarker	im	IntervalMarker	0	DEF	$.getOutlinePaint() != null
7597	1108	12	AbstractCategoryItemRenderer.java	drawRangeMarker	im	IntervalMarker	0	DEF	$.getOutlineStroke() != null
7598	1109	16	AbstractCategoryItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
7599	1115	20	AbstractCategoryItemRenderer.java	drawRangeMarker	start	double	0	DEF	range.contains($)
7599	1115	20	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	DEF	$.contains(start)
7600	1119	20	AbstractCategoryItemRenderer.java	drawRangeMarker	end	double	0	DEF	range.contains($)
7600	1119	20	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	DEF	$.contains(end)
7601	1130	20	AbstractCategoryItemRenderer.java	drawRangeMarker	start	double	0	DEF	range.contains($)
7601	1130	20	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	DEF	$.contains(start)
7602	1134	20	AbstractCategoryItemRenderer.java	drawRangeMarker	end	double	0	DEF	range.contains($)
7602	1134	20	AbstractCategoryItemRenderer.java	drawRangeMarker	range	Range	0	DEF	$.contains(end)
7603	1143	12	AbstractCategoryItemRenderer.java	drawRangeMarker	label	String	0	DEF	$ != null
7604	1182	8	AbstractCategoryItemRenderer.java	calculateDomainMarkerTextAnchorPoint	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7605	1186	13	AbstractCategoryItemRenderer.java	calculateDomainMarkerTextAnchorPoint	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7606	1216	8	AbstractCategoryItemRenderer.java	calculateRangeMarkerTextAnchorPoint	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
7607	1220	13	AbstractCategoryItemRenderer.java	calculateRangeMarkerTextAnchorPoint	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
7608	1243	8	AbstractCategoryItemRenderer.java	getLegendItem	p	CategoryPlot	0	RET	$ == null
7609	1248	8	AbstractCategoryItemRenderer.java	getLegendItem	THIS	AbstractCategoryItemRenderer	0	RET	$.isSeriesVisible(series)
7609	1248	8	AbstractCategoryItemRenderer.java	getLegendItem	THIS	AbstractCategoryItemRenderer	0	RET	$.isSeriesVisibleInLegend(series)
7609	1248	8	AbstractCategoryItemRenderer.java	getLegendItem	series	int	0	RET	isSeriesVisible($)
7609	1248	8	AbstractCategoryItemRenderer.java	getLegendItem	series	int	0	RET	isSeriesVisibleInLegend($)
7610	1257	8	AbstractCategoryItemRenderer.java	getLegendItem	THIS	AbstractCategoryItemRenderer	0	DEF	$.legendItemToolTipGenerator != null
7611	1262	8	AbstractCategoryItemRenderer.java	getLegendItem	THIS	AbstractCategoryItemRenderer	0	DEF	$.legendItemURLGenerator != null
7612	1289	8	AbstractCategoryItemRenderer.java	equals	THIS	AbstractCategoryItemRenderer	0	RET	obj == $
7612	1289	8	AbstractCategoryItemRenderer.java	equals	obj	Object	0	RET	$ == this
7613	1292	8	AbstractCategoryItemRenderer.java	equals	obj	Object	0	RET	$ instanceof AbstractCategoryItemRenderer
7614	1297	8	AbstractCategoryItemRenderer.java	equals	THIS	AbstractCategoryItemRenderer	0	RET	ObjectUtilities.equal($.itemLabelGeneratorList, that.$.itemLabelGeneratorList)
7614	1297	8	AbstractCategoryItemRenderer.java	equals	that	AbstractCategoryItemRenderer	0	RET	ObjectUtilities.equal(this.itemLabelGeneratorList, $.itemLabelGeneratorList)
7615	1301	8	AbstractCategoryItemRenderer.java	equals	THIS	AbstractCategoryItemRenderer	0	RET	ObjectUtilities.equal($.baseItemLabelGenerator, that.$.baseItemLabelGenerator)
7615	1301	8	AbstractCategoryItemRenderer.java	equals	that	AbstractCategoryItemRenderer	0	RET	ObjectUtilities.equal(this.baseItemLabelGenerator, $.baseItemLabelGenerator)
