16,397,675,368,0,1,486
449,1073,696,337,0,2,552
218,410,276,190,0,1,30
304,1042,0,394,0,2,1166
62,563,43,280,1,1,30
362,407,621,310,0,1,30
345,1144,696,337,0,2,552
258,775,514,96,0,10,30
274,410,575,600,0,1,601
252,69,324,313,0,2,552
11,784,48,40,0,1,30
335,410,744,598,1,1,4
206,209,340,269,1,11,480
33,336,1025,606,0,10,63
121,31,275,317,0,2,30
159,450,897,606,0,7,114
338,410,1093,600,1,1,692
85,237,675,368,1,1,485
160,841,76,388,0,1,497
62,568,788,98,0,1,30
339,410,744,598,1,1,4
374,475,0,479,0,10,555
398,300,806,606,0,7,246
7,864,160,606,0,7,4195
26,1138,285,468,1,1,30
379,1321,923,468,0,2,552
424,410,1092,600,0,1,3176
3,508,211,59,0,10,552
332,998,889,471,0,2,552
99,178,993,280,0,1,30
345,197,898,73,0,1,30
77,354,755,598,0,1,4
449,864,785,606,0,7,4195
369,475,0,475,0,10,4517
396,883,647,598,0,1,4
127,739,160,606,0,10,418
77,858,695,606,0,10,6
63,475,661,324,0,10,4696
147,1103,318,200,0,2,552
385,380,277,89,0,1,30
317,84,433,106,0,2,552
135,886,1044,310,0,2,552
106,773,211,59,0,10,552
207,57,685,471,0,2,552
416,118,211,529,0,1,30
224,877,268,388,0,1,3851
101,410,130,124,0,1,30
336,357,999,600,1,1,601
449,155,647,598,0,1,4
11,301,647,598,0,1,4
104,475,661,324,0,10,563
160,356,76,388,1,1,499
330,1183,548,606,0,2,63
350,475,0,451,0,10,4517
224,878,268,388,1,1,499
457,475,0,583,0,10,4517
249,877,268,388,0,1,3851
345,208,40,517,0,1,30
3,768,385,369,0,1,30
42,407,880,65,0,1,1882
449,380,15,372,0,1,30
338,410,1092,600,1,1,692
449,305,0,574,0,7,4204
194,819,160,606,0,1,420
429,461,880,569,0,1,1882
50,390,268,388,1,1,497
355,356,76,388,0,1,498
143,1216,889,471,0,2,552
329,475,661,324,0,10,563
387,1313,766,606,0,1,691
449,1057,40,517,0,1,30
32,833,268,388,1,1,499
62,475,661,324,0,10,791
345,1090,318,200,0,2,552
133,475,661,324,0,10,563
338,410,675,368,1,1,486
74,653,855,419,0,2,552
144,874,777,384,0,2,552
62,305,367,606,0,7,279
31,470,268,388,1,1,499
212,486,691,388,1,1,3852
362,407,490,600,0,10,5464
332,427,276,190,0,1,30
396,1405,1010,310,0,1,30
449,666,788,28,0,1,552
401,113,749,468,0,2,552
340,356,713,598,0,1,4
452,166,669,600,0,1,3176
85,237,621,606,0,7,4195
165,239,675,368,1,1,485
264,218,742,388,1,10,497
199,898,406,606,0,7,4343
377,882,838,606,0,2,714
11,809,906,186,0,1,30
31,914,268,388,1,1,496
11,983,647,598,0,1,4
91,475,0,110,0,10,4517
301,654,1090,600,0,1,3176
106,508,211,59,0,2,552
274,1033,211,350,0,1,30
62,380,760,64,0,1,30
148,1320,1010,310,0,2,552
106,329,799,255,0,7,4210
93,1142,332,116,0,2,552
308,410,575,600,0,1,601
62,296,546,98,0,1,30
335,410,797,606,0,7,4195
420,420,732,384,0,1,30
3,662,788,517,0,1,552
187,475,661,324,0,10,563
267,913,867,29,0,1,552
304,812,788,471,0,1,552
268,73,236,471,0,2,552
340,356,76,388,0,1,498
173,475,0,220,0,10,4517
396,166,669,600,0,1,3176
172,305,840,606,0,7,4195
247,67,322,468,0,2,552
402,1368,15,500,0,2,552
59,475,0,70,0,10,555
91,153,367,606,0,7,691
248,68,883,600,0,2,348
206,475,929,261,0,10,3812
412,508,838,606,0,7,246
223,304,260,600,1,1,7
431,410,1131,600,0,1,3176
106,511,1010,600,0,1,64
436,740,140,606,1,10,67
293,1373,13,598,1,10,4
406,913,268,388,1,1,3852
336,446,305,337,0,1,804
106,500,838,606,0,7,246
466,475,661,324,0,10,563
449,907,481,606,0,1,417
241,475,0,302,0,10,4517
440,508,211,555,1,10,30
75,349,333,598,1,1,4
124,475,661,324,0,10,563
455,410,276,190,0,1,30
154,475,929,194,0,10,3814
148,1103,318,200,0,2,552
156,209,340,269,0,10,480
203,475,0,258,0,10,3716
50,380,0,55,0,10,2199
148,475,661,324,0,10,563
86,475,661,324,0,10,563
291,310,788,606,0,1,418
134,715,547,293,0,1,30
106,788,534,310,0,1,30
62,367,42,606,0,7,114
274,802,33,598,1,1,4
175,310,788,606,0,1,418
236,487,226,598,1,1,4
106,329,144,109,0,2,552
16,433,271,600,0,1,4582
246,380,385,369,0,1,30
218,410,797,606,0,1,4319
3,433,675,368,1,1,485
84,719,0,102,1,10,2746
339,410,744,598,1,1,4
357,410,957,600,0,10,3176
1,1012,91,384,0,2,552
52,1411,675,368,0,1,485
380,380,418,238,0,8,2059
163,475,0,210,0,10,4517
94,844,731,574,1,1,1928
207,1171,502,419,0,2,552
42,410,675,368,0,1,486
3,1006,647,598,0,1,4
264,380,41,388,1,1,497
100,1422,0,124,1,10,2151
449,930,806,606,0,7,246
138,475,0,534,0,10,555
345,208,418,238,0,8,2059
100,475,0,124,0,10,4517
453,566,840,606,0,7,4627
88,475,661,324,0,10,563
125,475,1001,310,0,10,30
257,904,838,322,0,1,30
152,340,502,490,0,1,30
198,475,659,324,0,10,30
400,544,140,606,1,10,418
424,410,402,606,0,1,418
340,356,76,388,1,1,496
9,339,999,600,0,1,601
170,475,661,324,0,10,4715
395,1368,742,500,0,2,552
337,410,731,574,1,1,1928
218,1135,544,600,0,2,64
156,214,88,280,0,7,4231
396,1405,383,606,0,14,63
322,471,3,16,0,10,552
11,811,906,186,0,1,30
337,410,708,606,0,1,420
34,410,74,600,0,1,601
316,1437,887,326,0,2,552
380,475,661,324,0,10,563
