id	line	column	filename	methodname	varname	vartype	else	return	right
5906	209	8	AbstractBlock.java	setMargin	margin	RectangleInsets	0	IllegalArgumentException	$ == null
5907	251	8	AbstractBlock.java	setFrame	frame	BlockFrame	0	IllegalArgumentException	$ == null
5908	277	8	AbstractBlock.java	setPadding	padding	RectangleInsets	0	IllegalArgumentException	$ == null
5909	365	8	AbstractBlock.java	setBounds	bounds	Rectangle2D	0	IllegalArgumentException	$ == null
5910	416	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	IllegalArgumentException	$ == null
5911	419	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	RET	$.equals(RectangleConstraint.NONE)
5912	437	8	AbstractBlock.java	trimToContentWidth	r	Range	0	RET	$ == null
5913	442	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getLowerBound() > 0.0
5914	445	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5915	452	8	AbstractBlock.java	trimToContentHeight	r	Range	0	RET	$ == null
5916	457	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getLowerBound() > 0.0
5917	460	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5918	556	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	obj == $
5918	556	8	AbstractBlock.java	equals	obj	Object	0	RET	$ == this
5919	559	8	AbstractBlock.java	equals	obj	Object	0	RET	$ instanceof AbstractBlock
5920	563	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	ObjectUtilities.equal($.id, that.$.id)
5920	563	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	ObjectUtilities.equal(this.id, $.id)
5921	566	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.frame.equals(that.$.frame)
5921	566	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.frame.equals($.frame)
5922	569	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.bounds.equals(that.$.bounds)
5922	569	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.bounds.equals($.bounds)
5923	572	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.margin.equals(that.$.margin)
5923	572	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.margin.equals($.margin)
5924	575	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.padding.equals(that.$.padding)
5924	575	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.padding.equals($.padding)
5925	578	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.height != that.$.height
5925	578	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.height != $.height
5926	581	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.width != that.$.width
5926	581	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.width != $.width
5927	598	8	AbstractBlock.java	clone	THIS	AbstractBlock	0	DEF	$.frame instanceof PublicCloneable
1946	121	8	AbstractCategoryItemLabelGenerator.java	AbstractCategoryItemLabelGenerator	labelFormat	String	0	IllegalArgumentException	$ == null
