id	line	column	filename	methodname	varname	vartype	else	return	right
5436	211	8	AbstractBlock.java	setMargin	margin	RectangleInsets	0	IllegalArgumentException	$ == null
5437	253	8	AbstractBlock.java	setFrame	frame	BlockFrame	0	IllegalArgumentException	$ == null
5438	279	8	AbstractBlock.java	setPadding	padding	RectangleInsets	0	IllegalArgumentException	$ == null
5439	367	8	AbstractBlock.java	setBounds	bounds	Rectangle2D	0	IllegalArgumentException	$ == null
5440	418	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	IllegalArgumentException	$ == null
5441	421	8	AbstractBlock.java	toContentConstraint	c	RectangleConstraint	0	RET	$.equals(RectangleConstraint.NONE)
5442	439	8	AbstractBlock.java	trimToContentWidth	r	Range	0	RET	$ == null
5443	444	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getLowerBound() > 0.0
5444	447	8	AbstractBlock.java	trimToContentWidth	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5445	454	8	AbstractBlock.java	trimToContentHeight	r	Range	0	RET	$ == null
5446	459	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getLowerBound() > 0.0
5447	462	8	AbstractBlock.java	trimToContentHeight	r	Range	0	DEF	$.getUpperBound() < Double.POSITIVE_INFINITY
5448	558	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	obj == $
5448	558	8	AbstractBlock.java	equals	obj	Object	0	RET	$ == this
5449	561	8	AbstractBlock.java	equals	obj	Object	0	RET	$ instanceof AbstractBlock
5450	565	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	ObjectUtilities.equal($.id, that.$.id)
5450	565	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	ObjectUtilities.equal(this.id, $.id)
5451	568	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.frame.equals(that.$.frame)
5451	568	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.frame.equals($.frame)
5452	571	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.bounds.equals(that.$.bounds)
5452	571	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.bounds.equals($.bounds)
5453	574	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.margin.equals(that.$.margin)
5453	574	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.margin.equals($.margin)
5454	577	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.padding.equals(that.$.padding)
5454	577	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.padding.equals($.padding)
5455	580	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.height != that.$.height
5455	580	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.height != $.height
5456	583	8	AbstractBlock.java	equals	THIS	AbstractBlock	0	RET	$.width != that.$.width
5456	583	8	AbstractBlock.java	equals	that	AbstractBlock	0	RET	this.width != $.width
